DOI,nouns
10.1103/PhysRevLett.108.190504,quantum bit|quantum state|storage|polarization|qubit|storage|retrieval|polarization|state|storage|device|qubit|state|photon|level|praseodymium|crystal|storage|retrieval|efficiency|frequency|comb|scheme|storage|tomography|fidelity|qubit|photon|number|benchmark|account|statistic|memory|efficiency|crystal|function|storage|device|polarization|qubit|storage|capability|state|quantum|light|matter|interface|polarization|encode|information|science
10.1038/nature11577,quantum dot|quantum dot|quantum dot|quantum bit|quantum teleportation|quantum communication|quantum communication|quantum repeater|quantum|dot|spin|photon|entanglement|downconversion|telecom|distance|technology|entanglement|matter|qubit|telecommunication|electron|spin|semiconductor|matter|qubit|spin|photon|entanglement|quantum|dot|spin|qubit|qubit|emit|photon|wavelength|silica|fibre|loss|distance|protocol|entanglement|quantum|dot|electron|spin|qubit|qubit|downconversion|photon|wavelength|nanometre|picosecond|pulse|wavelength|micrometre|downconversion|erasure|path|information|photon|energy|photon|emission|repetition|semiconductor|quantum|dot|spin|platform|distance
10.1103/PhysRevA.85.042301,quantum computer|superconducting qubit|cluster state|way|chip|resonator|qubit|architecture|way|computation|network|transmission|line|resonator|quantum|information|photon|state|resonator|coherence|resonator|charge|qubit|state|initialization|measurement|qubit|pair|qubit|mediator|charge|qubit|rabi|pulse|mediator|qubit|advantage|architecture|scalability|state|coherence|qubit|architecture|parameter|variation
10.1038/nature11023,quantum computing|quantum bit|quantum communication|quantum network|quantum network|quantum network|quantum network|quantum network|quantum state|atom|cavity|body|topology|information|exchange|backbone|architecture|prototype|atom|cavity|atom|cavity|node|quantum|information|quantum|connectivity|node|way|exchange|photon|transfer|creation|entanglement|node|laboratory|state|qubit|rotation|cavity|perspective|scalability|way|scale
10.1103/PhysRevB.86.045456,quantum computer|quantum dot|quantum dot|quantum communication|quantum communication|quantum network|quantum state|quantum memory|quantum repeater|graphene|qubit|graphene|qubit|valley|pair|qubit|graphene|qubit|phy|rev|qubit|plane|field|configuration|configuration|qubit|manipulation|field|valley|orbit|interaction|mechanism|graphene|response|graphene|configuration|term|valley|excitation|respect|polarization|photon|valley|transfer|prospect|graphene|state|component|quantum|memory|communication
10.1364/OE.20.006915,graph state|graph state|graph state|graph state|realization|photon|qubit|way|computation|scale|path|qubit|fusion|path|qubit|photon|qubit|state|qubit|polarization|path|qubit|qubit|entanglement|witness|operator|qubit|jozsa|algorithm|bit|function|success|probability|society|america
10.1088/1367-2630/14/8/085006,characterization|correlation|state|partite|hyper|dicke|resource|characterization|qubit|state|part|register|state|correspond|fidelity|state|faithfulness|entanglement|share|structure|qubit|resource|quality|qubit|state|verification|koashi|winter|relation|monogamy|correlation|state|symmetry|qubit|state|projection|qubit|dicke|resource|relation|measurement|set|limitation|way
10.1080/01468030.2012.743808,quantum computing|quantum gate|polarization|mode|analyzer|gate|circuit|chip|circuit|progress|technology|science|optic|quantum|gate|gate|qubit|gate|article|photon|titanium|channel|waveguide|polarization|modal|degree|freedom|photon|control|target|qubit
10.1103/PhysRevA.85.014301,dynamic|qubit|entanglement|crystal|evolution|entanglement|qubit|crystal|conjugate|photon|crystal|phenomenon|entanglement|death|entanglement|birth|decoherence|environment|memory|environment|crystal|entanglement|lifetime|anisotropic|photon|crystal|transition|frequency|band|edge|entanglement|anisotropic|crystal|phenomenon|entanglement|birth|crystal|tripartite|entanglement|decay|entanglement|type|crystal|multipartite|entanglement|entanglement|quantum|noise
10.1103/PhysRevA.86.062304,error|measurement|phase|gate|computation|criterion|qubit|phase|gate|gate|computation|measurement|error|gate|qubit|bus|mode|state|bus|kerr|type|interaction|bus|qubit|parameter|variation|error|nature|lack|approximation|geometry|phase|rotation|interaction|state|qubit
10.1103/PhysRevA.85.062317,photon pair|photon pair|photon pair|w state|qubit|state|parity|information|process|preparation|multiqubit|state|realization|state|number|photon|state|number|qubit|photon|degree|freedom|photon|field|qubit|photon|parity|profile|device|parity|qubit|parametric|conversion|qubit|state|profile|pump|preparation|photon|qubit|greenberger|zeilinger
10.1103/PhysRevA.85.022340,quantum communication|quantum system|decouple|fiber|polarization|qubit|challenge|computation|coherence|environment|information|photon|polarization|dephase|input|state|quantum|information|photon|communication|channel|decouple|sequence|qubit|wave|plate|fiber|location|noise|length|fiber|preservation|polarization|qubit|fiber|carr|purcell|meiboom|gill|cpmg|decouple|qubit|coherence|fidelity|step|qubit
10.1103/PhysRevLett.109.160504,fidelity|atom|photon|gate|couple|regime|principle|scatter|photon|emitter|waveguide|cavity|scheme|bin|qubit|filter|mechanism|error|correction|directive|imperfection|source|error|loss|infidelity|instance|information|scheme|fidelity|gate|regime|turn|qubit|state|photon|interface|toolbox|measurement|quantum|computation|memory
10.1088/1367-2630/14/3/033016,qubit|channel|qubit|channel|optic|channel|amplitude|channel|channel|setup|piani|phy|rev|channel|way|probability|success|probability|qubit|encode|photon|resource|channel|ancilla|tomography|fidelity|amplitude
10.1016/j.optcom.2012.02.022,dynamic|discord|crystal|dynamic|correlation|decoherence|phenomenon|qubit|band|gap|pbg|environment|dynamic|entanglement|quantum|discord|quantum|discord|value|limit|entanglement|condition|role|correlation|qubit|pbg|environment|quantum|discord|condition|lot|information|process|material|right
10.1364/OE.20.016145,fiber|source|path|qunit|circuit|possibility|experiment|advantage|integration|scalability|availability|source|photon|fiber|source|path|photon|telecom|band|fiber|technology|source|scalability|state|qunit|path|entanglement|compatibility|chip|path|encode|realization|path|qubit|source|quality|entanglement|measurement|state|reconstruction|background|fidelity|source|dimension|society|america
10.1103/PhysRevA.86.042334,quantum state|quantum system|quantum system|realization|gate|qutrit|approximation|entanglement|gate|laboratory|gate|gate|approximation|spa|spa|transpose|qubit|phy|rev|qubit|phy|rev|lett|spa|transpose|qutrit|qutrit|state|polarization|path|degree|freedom|photon|spa|transpose|gate|measurement|preparation|optic|way|entanglement|detection
10.1103/PhysRevB.86.024503,josephson junction|josephson junction|superconducting qubit|quantum circuit|photon|array|refraction|index|entanglement|disorder|architecture|crystal|microwave|regime|transmission|line|dimension|property|junction|line|junction|mirror|photon|frequency|josephson|plasma|frequency|calculation|arrangement|junction|band|engineering|crystal|detail|structure|phenomenon|refraction|creation|entanglement|medium
10.1103/PhysRevA.85.022318,quantum memory|bose|condensate|polarization|scheme|transparency|light|condensate|polarization|qubit|zeeman|state|storage|fidelity|storage|fluctuation|field|value|lifetime|fidelity|write|read|efficiency|energy
10.1088/1367-2630/14/9/093004,nitrogen vacancy|quantum memory|spin|coherence|purity|diamond|spin|color|center|diamond|candidate|state|qubit|register|sensor|lack|film|technology|diamond|impurity|level|interface|diamond|qubit|slab|diamond|thickness|micron|extent|purity|crystal|chemical|vapor|deposition|diamond|spin|coherence|photoluminescence|collection|center|slab|slab|node|diamond|nanophotonic
10.1126/science.1214707,quantum computer|quantum computer|quantum computing|quantum computing|quantum algorithm|demonstration|speedup|privacy|computation|demonstration|input|computation|output|computer|framework|measurement|computation|client|computation|server|computation|qubit|gate|client|qubit|demonstration|cloud|computer|ingredient|life|challenge
10.1103/PhysRevA.85.015806,quantum dot|qubit|limit|cavity|optic|proposal|state|information|process|quality|resonator|couple|field|qubit|difficulty|vacancy|center|emitter|nanophotonic|circuit|quality|resonator|conjunction|nonlinearitie|qubit|degree|freedom|pattern|medium|limit|theorem|equation|principle|resonator|kerr|photon|material|loss|wavelength
10.1103/PhysRevA.85.012327,quantum system|quantum system|control|procedure|evolution|entanglement|number|mechanism|decoherence|respect|effectiveness|loss|entanglement|band|gap|material|modulation|bath|couple|line|regard|control|scheme|resonance|fluorescence|contrary|strength|control|decay|entanglement|decouple|scheme|bath|interaction|depth|decouple|control|decay|entanglement|qubit|oscillator|bath|nondemolition|interaction|nontrivial|phenomenon|josephson|charge|qubit|telegraph|noise|bath|pulse|resonance|fluorescence|scenario|increase|strength|decoherence|death|entanglement|behavior|decoherence|entanglement|regime
10.1364/OE.20.016902,ghz state|generation|greenberger|zeilinger|state|diamond|nitrogen|vacancy|center|nanocavity|input|output|scheme|generation|qubit|greenberger|zeilinger|ghz|state|nitrogen|vacancy|center|crystal|nanocavitie|input|output|photon|phase|shift|input|output|photon|photon|nanocavity|side|waveguide|phase|shift|spin|state|diamond|center|spin|selection|rule|calculation|scheme|cavity|rate|output|photon|society|america
10.1103/PhysRevA.86.063815,quantum dot|quantum dot|quantum dot|quantum processor|proposal|qubit|quantum|phase|gate|quantum|circuit|protocol|qubit|quantum|phase|gate|reflection|photon|pulse|cavity|state|photon|phase|shift|ingredient|control|energy|field|exciton|biexciton|resonance|cavity|mode|dynamic|gate|fidelity|scheme|position|photon|doi
10.1103/PhysRevLett.108.170403,quantum state|quantum state|tomography|difficulty|tomography|resource|size|state|state|task|tomography|state|reconstruction|entropy|maximize|likelihood|algorithm|sample|optimization|experiment|qubit|state|measurement|tomography|fidelity|likelihood|reconstruction|sample|mean|entropy|maximize|likelihood
10.1119/1.4735707,quantum dot|superconducting qubit|damp|oscillator|level|analogy|friction|oscillator|level|atom|cavity|oscillator|crystal|insight|analogy|damp|oscillator|level|type|behavior|motion|fluid|motion|surface|regime|american|association|physics|teacher
10.1038/NPHOTON.2011.283,entanglement|mixture|circuit|entanglement|phenomenon|heart|quantum|technology|subject|investigation|mixture|noise|interaction|environment|interest|role|waveguide|device|photon|state|amount|entanglement|photon|state|amount|mixture|device|circuit|voltage|phase|shifter|thousand|configuration|device|fidelity|state|entanglement|type|inequality|continuum|state|generation|qubit|state
10.1364/OE.20.027510,quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|quantum communication|quantum network|downconversion|quantum|interface|spin|photon|channel|distance|network|interface|matter|qubit|node|loss|quantum|channel|downconversion|quantum|interface|photon|semiconductor|fiber|lithium|niobate|waveguide|pump|laser|photon|character|emission|downconversion|cross|correlation|resonant|excitation|downconversion|interface|control|electron|spin|observation|rabi|oscillation|photon|count|step|distance|hybrid|subsystem|wavelength|quantum|frequency|conversion|device|quantum|channel|society|america
10.1103/PhysRevA.85.052326,qubit|parity|gate|nonlinearity|nonlinearity|xknl|photon|interaction|principle|multiqubit|gate|resource|scheme|nonlinearitie|year|effort|multiqubit|gate|xknls|nonlinearity|strength|experiment|xknl|scheme|photon|polarization|parity|gate|qubit|gate|strength|nonlinearity|order|magnitude|scheme|scheme|ring|cavity|state|information|bus|path|mode|photon|qubit|xknl|bus|phase|shift|photon|number|path|mode|phase|shift|photon|number|detector|fact|scheme|regime|xknl|measurement|outcome|parity|parity|parity|polarization|qubit
10.1364/OL.37.002031,quantum bit|demonstration|subcarrier|distribution|knowledge|demonstration|feasibility|key|subcarrier|multiplexing|scm|microwave|photon|advantage|efficiency|rate|share|pulse|quantum|channel|complexity|possibility|wavelength|division|multiplexing|tier|scheme|number|key|quantum|scm|channel|rate|channel|link|error|rate|society|america
10.1038/srep00817,quantum state|photon pair|photon pair|polarization|source|silicon|chip|circuit|platform|scale|quantum|information|size|interferometer|mode|overlap|information|protocol|qubit|polarization|photon|build|block|manipulate|polarization|chip|generation|unit|polarization|source|chip|source|silicon|insulator|circuit|state|fidelity|source|interface|silica|silicon|type|waveguide|platform|polarization|manipulation|projection|device|source|scale|quantum|information|chip
10.1109/JPHOT.2012.2201255,quantum bit|microwave|photon|parallel|distribution|incorporation|multiplexing|microwave|photon|distribution|qkd|advantage|delivery|key|station|end|user|context|multipoint|access|network|distribution|rate|point|link|key|coexistence|information|qkd|channel|fiber|infrastructure|knowledge|gate|domain|subcarrier|wavelength|division|reference|qkd|channel|qkd|rate|channel|link|error|rate|qber|way|fiber|network
10.1103/PhysRevA.85.062309,quantum repeater|quantum repeater|cluster state|computation|module|parity|measurement|scheme|parity|measurement|rnpm|pair|matter|qubit|protocol|module|gate|entanglement|generation|entanglement|measurement|parity|check|measurement|entanglement|distillation|rnpm|protocol|measurement|computation
10.1103/PhysRevLett.108.040503,quantum computer|quantum dot|photon|light|interference|qubit|logic|entanglement|gate|interference|entanglement|property|photon|light|diode|pair|photon|photon|entanglement|fidelity|photon|interference|visibility|visibility|detector|jitter|cavity
10.1007/s11128-011-0232-3,quantum circuit|spin|flavor|degree|freedom|quark|nucleon|quantum|circuit|realization|state|nucleon|scope|simmetry|group|algorithm|preparation|state|neutron|proton|composition|constituent|resource|simulation|network|body|interaction|lattice|qubit|measurement|paradigm|information|process|spin|state
10.1103/PhysRevA.86.032334,quantum computer|quantum network|network|momentum|computer|network|information|process|task|user|datum|process|quantum|domain|momentum|oam|photon|degree|freedom|decision|network|level|element|network|primitive|multiplexing|rout|multiplexer|demultiplexer|qubit|receiver|self|network|oam|input|photon|destination
10.1364/OE.20.024714,quantum dot|crystal|cavity|quantum|information|protocol|quantum|information|protocol|qubit|atom|center|photon|couple|cavity|field|crystal|membrane|cavity|reflection|mirror|membrane|requirement|information|protocol|optimization|light|aperture|couple|mode|fiber|mode|match|property|reflection|spectroscopy|cavity|mode|visibility|society|america
10.1103/PhysRevLett.108.190503,quantum communication|quantum state|quantum memory|quantum memory|quantum repeater|storage|polarization|qubit|material|storage|information|photon|constituent|distance|quantum|information|process|storage|polarization|qubit|material|polarization|absorption|scheme|polarization|polarization|qubit|state|yttrium|orthosilicate|crystal|earth|ion|photon|conversion|source|tomography|polarization|state|fidelity
10.1038/ncomms1641,quantum computing|quantum teleportation|photon|number|detection|field|silicon|avalanche|noise|photon|detection|prerequisite|information|process|qubit|detector|number|photon|incident|light|pulse|function|optic|detector|advantage|light|detection|signal|measurement|fluctuation|photon|number|source|speed|device|signal|photon|avalanche|type|silicon|avalanche|photodiode|field|profile|order|detector|multiphoton|signal|voltage|gate|order|detector|current
10.1038/ncomms1746,quantum dot|quantum dot|photon|source|bottom|nanowire|ability|unity|extraction|efficiency|photon|source|efficiency|photon|emitter|waveguide|top|extraction|efficiency|fabrication|imperfection|defect|efficiency|axis|quantum|emitter|axis|nanowire|waveguide|growth|comparison|nanowire|waveguide|fold|enhancement|photon|flux|extraction|efficiency|efficiency|nanowire|information|distance|qubit|qubit|junction
10.1038/ncomms1951,quantum communication|quantum communication|quantum communication|toolbox|alignment|feature|physics|task|world|foundation|theory|promise|information|communication|technology|quantum|transmission|reference|frame|overhead|resource|party|motion|relative|transmission|information|state|photon|toolbox|encode|information|qubit|feasibility|alignment|quantum|key|distribution|proof|principle|demonstration|alignment|entanglement|distribution|entanglement|inequality|violation|scheme|test|mechanic|satellite
10.1103/PhysRevA.86.052315,quantum network|entanglement|state|qubit|transfer|entanglement|field|qubit|qubit|cavity|quantum|electrodynamic|scheme|interaction|resource|intracavity|qubit|practice|atom|couple|cavity|point|entanglement|transfer|cavity|field|qubit|drive|field|state|limit|coherence|cavity|field|dynamic|entanglement|field|qubit|cavity|hand|dissipation|dynamic|quantum|quantum|discord
10.1103/PhysRevA.86.062107,quantum measurement|quantum state|quantum system|scheme|qubit|qutrit|symmetric|operator|measurement|multiport|device|information|process|task|state|class|measurement|purpose|operator|measurement|sic|povms|sic|povms|advantage|estimator|number|outcome|tomography|virtue|naimark|dilation|theorem|povm|couple|measurement|practice|couple|povms|multiport|device|path|qubit|qutrit|utility|group|world|multiport|practice|element|doi
10.1038/ncomms2764,quantum computing|quantum dot|quantum dot|quantum dot|quantum bit|superconducting qubit|trapped ion|microcavity|couple|qubit|energy|coherence|transfer|harvesting|photosynthesis|gate|pair|oscillator|spring|exchange|excitation|level|mechanism|couple|exciton|semiconductor|field|couple|photon|mode|state|microresonator|exciton|photon|couple|regime|spectroscopy|sample|response|probe|couple|description|cavity|couple|exciton|mechanism|instance|crystal|cavity|network|range|couple
10.1109/JPHOT.2013.2252005,josephson junction|quantum bit|quantum communication|breakthrough|photon|breakthrough|microwave|quantum|photon|circuit|breakthrough|microwave|quantum|photon|circuit|technology|qubit|control|measurement|microwave|field|microwave|state|photon|state|state|state|protocol|possibility|information|process|quantum|metrology|circuit
10.1038/NPHOTON.2013.41,quantum dot|quantum dot|quantum bit|quantum gate|quantum network|quantum memory|quantum|control|spin|qubit|crystal|cavity|ingredient|interface|photon|qubit|interaction|communication|crystal|architecture|platform|couple|light|state|qubit|crystal|transition|photon|state|researcher|emitter|crystal|cavity|demonstration|spin|qubit|environment|dot|electron|initialization|rotation|measurement|electron|spin|qubit|laser|pulse|cavity
10.1103/PhysRevLett.110.140403,quantum bit|teleportation|atom|quantum|memory|teleportation|atom|laboratory|entanglement|state|measurement|teleportation|fidelity|fidelity|photon|collection|efficiency|space|atom|cavity|success|probability|order|magnitude|experiment|material|qubit|photon|propagation|detection|loss|cavity|entanglement|state|measurement|doi
10.1038/NPHYS2748,quantum bit|quantum circuit|quantum state|quantum system|quantum device|couple|microwave|photon|variety|quantum|quantum|phenomenon|opportunity|fundamental|physic|opportunity|quantum|sense|quantum|mode|bus|quantum|connection|degree|interface|photon|signal|crystal|signal|transfer|microwave|field|electro|couple|phonon|mode|tomography|state|interaction|microwave|mode|transparency|chip|merge|photon|microwave|nanomechanic|microwave|transfer|network
10.1038/srep01180,quantum dot|quantum dot|superconducting qubit|trapped ion|photoluminescence|microcavity|couple|regime|jayne|cumme|interaction|level|mode|variety|cavity|quantum|electrodynamic|resonator|interest|couple|qsc|regime|state|photon|number|regime|semiconductor|nanostructure|microcavity|regime|photoluminescence|property|excitation|change|qsc|regime|peak|cavity|resonance|doublet|variation|domain|regime|microcavity|decay
10.1073/pnas.1305920110,quantum bit|quantum system|quantum system|control|state|spin|state|solid|qubit|probe|decoherence|protocol|initialization|manipulation|state|gate|qubit|structure|qubit|nitrogen|vacancy|center|spin|diamond|spin|intersystem|cross|electron|spin|resonance|spin|rotation|control|protocol|center|intersystem|cross|center|state|spin|anticrosse|temperature|population|initialization|manipulation|spin|quantum|basis|need|control|step|spin|basis|protocol|measurement|center|spin|coherence|demonstration|control|pulse|control|footprint|network|need|electron|spin|resonance|manipulation|addressability|intersystem|cross|range|state|qubit|mean
10.1038/NPHOTON.2013.287,quantum computer|quantum teleportation|trapped ion|cluster state|cluster state|cluster state|cluster state|cluster state|cluster state|scale|variable|domain|promise|measurement|quantum|resource|computation|multipartite|state|sort|entity|space|apparatus|inefficiency|light|mode|domain|variable|mode|order|magnitude|state|date|mode|wave|packet|light|beam|scheme|measurement|computation
10.1038/nature12366,quantum bit|quantum bit|quantum teleportation|quantum teleportation|quantum teleportation|quantum communication|quantum state|transfer|sender|receiver|party|state|essence|protocol|photon|choice|information|form|qubit|teleportation|qubit|inefficiency|restriction|disadvantage|nature|linear|optic|entanglement|need|qubit|input|qubit|detector|photon|qubit|post|selection|step|variable|qubit|receiver|gain|teleporter|loss|input|rail|qubit|photon|quantum|error|detection|code|photon|teleportation|event|qubit|transfer|variable|state|qubit|transfer|fidelity|limit|teleportation|level|entanglement|qubit|experiment|account|qubit|subspace|fidelity|value
10.1088/1367-2630/15/3/033005,trapped ion|majorana fermion|majorana fermion|majorana fermion|qubit|qubit|ion|chain|qubit|source|decoherence|gate|measurement|interface|memory|multiqubit|state|set|qubit|cavity
10.1038/NPHOTON.2013.48,quantum computer|quantum dot|quantum dot|quantum bit|quantum bit|quantum network|quantum network|quantum network|quantum measurement|quantum state|logic|gate|state|photon|device|matter|interaction|state|ultralow|power|component|quantum|logic|gate|state|qubit|state|qubit|gate|photon|photon|logic|gate|photon|state|qubit|qubit|nanocavity|qubit|polarization|photon|picosecond|timescale|gate|step|state|interaction|timescale
10.1021/nl303075q,quantum dot|quantum dot|quantum dot|quantum dot|quantum bit|array|nanowire|quantum|light|emitter|potential|scale|size|factor|realization|information|nanofabrication|technology|semiconductor|path|qubit|integration|material|platform|functionality|requirement|qubit|site|emission|energy|control|scale|array|nanowire|nanowire|nanowire|exciton|biexciton|emission|state|fill|power|nanowire|evidence|photon|state|separation|photoluminescence|emission|spectra|measurement|nanowire|emission|energy|broaden|mev|combination|site|control|distribution|emission|energy|multiqubit|quantum|information
10.1103/PhysRevLett.110.157001,quantum computing|earth|spin|ensemble|resonator|state|qubit|quantum|architecture|route|scale|candidate|qubit|conversion|spin|resonator|chip|cavity|qed|experiment|anisotropic|crystal|couple|earth|spin|element|resonator|electron|spin|resonance|relaxation|dynamic|erbium|spin|microwave|absorption|aid|cavity|doi
10.1103/PhysRevA.87.062333,resource|quantum|router|scheme|quantum|router|device|signal|qubit|state|control|qubit|introduction|list|requirement|router|proposal|principle|gate|scheme|generalization|scheme|order|success|probability|mean|phase|gate|device|signal|qubit|control|qubit
10.1088/1674-1056/22/9/090307,comparison|entanglement|band|gap|role|qubit|environment|decoherence|entanglement|qubit|band|gap|band|gap|band|value|entanglement|condition|entanglement|qubit|entanglement|dynamic|decoherence|comparison|entanglement|entanglement|state|decoherence
10.1103/PhysRevA.88.035806,precision|parameter|estimation|dynamic|fisher|information|qfi|qubit|subject|temperature|reservoir|condition|cavity|resonant|qubit|transition|frequency|nonperfect|band|gap|phenomenon|qfi|precision|estimation|environment|structure|environment|memory|revival|retardation|loss|cavity|qubit|detune|qfi|trap|band|gap|gap|width|coherence|precision|estimation|feature|qubit|environment|candidate|optic|scheme|information|precision
10.1103/PhysRevA.88.012327,entanglement|linear|qubit|amplifier|scheme|amplification|qubit|interaction|signal|mode|pair|ancillae|contrast|proposal|qubit|amplifier|phy|lett|success|probability|device|gain|device|entanglement|transmission|channel|rate|device|distribution
10.1364/OE.21.017671,quantum computing|quantum computing|quantum circuit|quantum|dot|spin|microcavity|possibility|birefringence|quantum|dot|spin|microcavity|cavity|quantum|electrodynamic|gate|qubit|photon|input|output|readout|electron|medium|spin|resonant|microcavity|idea|gate|qubit|photon|toffoli|gate|fidelity|efficiency|side|leakage|cavity|loss|rate|device|couple|regime|society|america
10.1103/PhysRevA.88.062338,quantum teleportation|quantum teleportation|quantum communication|quantum|benchmark|qubit|teleportation|podolsky|rosen|steer|inequality|demonstration|qubit|datum|detection|location|bohm|podolsky|rosen|epr|paradox|benchmark|qubit|teleportation|postselection|scenario|loss|generation|station|efficiency|teleportation|benchmark|record|qubit|charlie|epr|inequality|measurement|set|efficiency|detector|charlie|proof|monogamy|steer|inequality|teleportation|qubit|state
10.1103/PhysRevB.87.035308,quantum computing|quantum computing|quantum computing|quantum dot|quantum dot|quantum gate|qubit|gate|semiconductor|microcavity|multiqubit|gate|qubit|range|multiqubit|gate|requirement|range|qubit|gate|microcavity|mode|state|quantum|dot|cavity|need|qubit|qubit|gate|opportunity|architecture|gate|fidelity|doi
10.1088/1367-2630/15/8/083050,quantum|noise|eater|qubit|noise|eater|qubit|recovery|superposition|rail|qubit|rail|arm|noise|photon|rail|change|state|error|quantum|information|process|recovery|superposition|quantum|noise|eater
10.1016/j.physleta.2013.09.005,quantum communication|cnot|gate|entanglement|swap|qubit|quantum|dot|spin|microcavity|scheme|qubit|cnot|gate|entanglement|swap|qubit|quantum|dot|spin|microcavity|scheme|spin|photon|reflection|cavity|way|feasibility|scheme|scheme|couple|couple|regime|scheme|perspective|distance|information|process|right
10.1103/PhysRevA.87.014301,quantum|gate|quantum|gate|role|noise|quantum|gate|scheme|input|state|quantum|gate|polarization|qubit|doi
10.1364/OE.21.017824,quantum state|estimation|functional|interferometry|swap|gate|interferometer|swap|gate|dot|center|dot|center|dot|functional|density|matrix|scheme|photon|state|overlap|interference|visibility|control|qubit|path|validity|visibility|hong|mandel|experiment|society|america
10.1103/PhysRevLett.111.150501,quantum computing|quantum computing|quantum computing|quantum gate|linear|mode|scheme|bin|qubit|mode|qubit|gate|phase|cphase|gate|set|gate|milburn|nature|london|scheme|protocol|device|number|qubit|mode|potential|frequency|mode|information|capacity|resource|test|scheme|mode|qubit|gate|fidelity
10.1038/ncomms3744,quantum teleportation|quantum teleportation|quantum teleportation|photon|state|spin|qubit|interface|photon|information|qubit|storage|interest|information|science|interface|qubit|transfer|information|photon|semiconductor|spin|experiment|photon|superposition|state|resonant|excitation|dot|qubit|spin|photon|state|dot|photon|dot|hong|mandel|set|thank|degree|photon|indistinguishability|coincidence|detection|output|interferometer|teleportation|spin|state|coherence|spin|echo
10.1088/0953-4075/46/23/235501,quantum communication|quantum repeater|quantum repeater|centre|mass|motion|decoherence|entanglement|generation|distance|ability|entanglement|quantum|node|proposal|realization|hybrid|setup|material|qubit|matter|interaction|decoherence|centre|mass|motion|qubit|lamb|dicke|regime|photon|exchange|state|radiation|field|material|qubit|field|measurement|qubit|pair|fidelity|success|probability|quality|qubit|entanglement|trap|frequency|scheme|centre|mass|motion|decoherence|gate|material|qubit
10.1103/PhysRevA.88.062321,quantum gate|quantum state|quantum state|quantum state|quantum state|quantum state|quantum state|photon|quantum|state|join|vitelli|nat|photon|transfer|input|photon|qubit|photon|ququart|scheme|inverse|split|layout|join|split|qubit|scheme|number|photon|quantum|information|content|point|view|theory|split|occupation|number|notation|scheme|unitary|cnot|gate|projection|feed|step|split|scheme|postselection|quantum|join|photon|state|optic|ancilla|photon|scheme|cnot|scheme|photon|postselection|relationship|scheme|generation|cluster|multiparticle|state|qubit|particle
10.1103/PhysRevLett.111.240503,quantum network|quantum memory|lifetime|fidelity|polarization|qubit|zeeman|degeneracy|fidelity|memory|polarization|qubit|storage|transparency|field|atom|cloud|zeeman|degeneracy|state|field|spin|wave|influence|field|spin|wave|storage|fidelity|polarization|state
10.1088/0953-4075/46/5/055502,graph state|graph state|graph state|graph state|generation|gate|error|detection|path|gate|measurement|computation|qubit|gate|path|gate|lin|phy|rev|lin|phy|rev|purpose|generation|wheel|procedure|possibility|gate|error|number|qubit|gate|probability|gate|input|qubit
10.1103/PhysRevLett.111.090502,quantum network|waveguide|qed|quantum|computation|scheme|quantum|computation|qubit|photon|waveguide|matter|qubit|photon|photon|interaction|couple|level|photon|photon|phase|gate|computation|gate|fidelity|progress|circuit|crystal|waveguide|build|block|chip
10.1063/1.4801503,josephson junction|josephson junction|josephson junction|superconducting qubit|reduction|modal|length|array|cavity|architecture|couple|cavity|cavity|modal|length|cavity|transmission|line|end|array|role|reflector|phase|wave|bandgap|phase|contribution|array|context|fabry|perot|resonance|modal|length|order|wavelength|aip
10.1038/srep03548,quantum network|quantum cryptography|qudit|multimode|quantum|scissor|teleportation|role|communication|information|node|ingredient|distance|information|photon|superposition|numberd|mode|qudit|help|photon|transcription|qudit|excitation|light|mode|laguerre|gauss|mode|momentum|rail|qubit|rail|qubit|superposition|vacuum|photon|mode|teleportation|rail|qubit|mean|quantum|scissor|qudit|photon|teleportation|scheme
10.1038/ncomms3228,quantum dot|quantum communication|quantum network|quantum repeater|tomography|fidelity|state|spin|photon|qubit|pair|entanglement|quantum|memory|qubit|network|fidelity|spin|photon|entanglement|ion|state|network|fidelity|interaction|fidelity|pair|fidelity|precursor|remedy|overhead|entanglement|fidelity|spin|photon|entanglement|build|block|node|fidelity|pair|realization|network|state|tomography|state|spin|photon|polarization|qubit|pair|electron|indium|arsenide|record|fidelity|state|achievement|fidelity|distribution|state|network
10.1088/1367-2630/15/6/063017,quantum state|quantum state|quantum state|bell state|bell state|bell state|calibration|fidelity|measurement|chip|quantum|circuit|calibration|device|parameter|characterization|progress|calibration|update|markov|chain|monte|carlo|integration|calibration|qubit|chip|reflectivity|coupler|tomography|fidelity|density|matrix|device|parameter|calibration|fidelity|pinpoint|ideality|chip|parameter|factor|decrease|fidelity|tomography|photon|distinguishability|agreement|theory
10.1088/1612-2011/10/9/095202,quantum computing|quantum computing|quantum dot|quantum dot|quantum system|quantum system|photon pair|polarization|hyper|gate|side|microcavity|date|construction|logic|gate|part|degree|freedom|dof|possibility|dof|hyper|hyper|gate|mode|polarization|dof|faraday|rotation|electron|spin|side|microcavity|cavity|quantum|electrodynamic|gate|element|photon|qubit|cluster|state|information|resource|feasibility|gate|technology
