DOI,nouns
10.1038/s41467-024-49467-8,quantum network|microwave|transduction|integration|overtone|resonator|circuit|interconversion|microwave|frequency|quantum|interface|computer|communication|microwave|transducer|integration|actuator|silicon|nitride|circuit|actuator|couple|signal|overtone|resonator|silica|clad|waveguide|core|couple|room|temperature|piezo|transducer|chip|photon|number|conversion|efficiency|bandwidth|mhz|input|pump|power|dbm|manufacture|resonator|transduction|synthesis|microwave|pulse|input|mode|transduction|platform|prospect|frequency|qubit|interconnect|photon|interconversion|microwave|frequency|end|author|actuator|circuit|transduction|overtone|resonance
10.1103/PhysRevB.86.045456,quantum computer|quantum dot|quantum dot|quantum communication|quantum communication|quantum network|quantum state|quantum memory|quantum repeater|graphene|qubit|graphene|qubit|valley|pair|qubit|graphene|qubit|phy|rev|qubit|plane|field|configuration|configuration|qubit|manipulation|field|valley|orbit|interaction|mechanism|graphene|response|graphene|configuration|term|valley|excitation|respect|polarization|photon|valley|transfer|prospect|graphene|state|component|quantum|memory|communication
10.1088/1612-2011/11/12/125202,quantum dot|quantum dot|scheme|target|qubit|phase|gate|crystal|cavity|laser|pulse|scheme|qubit|phase|gate|control|qubit|target|qubit|qds|crystal|cavity|scheme|qds|crystal|cavity|transition|level|cavity|laser|field|dynamic|resonant|resonant|couple|cavity|mode|equation|qubit|phase|gate|step|photon|cavity|scheme|gate|gate|experiment
10.1016/j.aop.2015.09.005,nonequilibrium|state|transport|qubit|couple|regime|state|photon|transport|nonequilibrium|qubit|blip|approximation|photon|qubit|couple|regime|contribution|qubit|qubit|interaction|population|distribution|bath|relation|flux|noise|power|qubit|size|power|law|style|size|scale|photon|qubit|couple|strength|inc|right
10.1103/PhysRevB.91.094517,superconducting qubit|superconducting qubit|circuit|qed|architecture|information|process|way|entanglement|picture|circuit|qed|xcqed|restriction|context|scale|quantum|architecture|issue|presence|nonlinearitie|layout|circuit|qed|atom|radiation|field|degree|freedom|zcqed|ion|trap|physic|couple|atom|resonator|architecture|quantum|information|type|interaction|degree|freedom|interaction|transition|lamb|dicke|regime|possibility|couple|strength|atom|resonator|readout|scheme|circuit|qubit|measurement|state|quantum|register|electron|scheme|nondemolition|shoot|determination|qubit|state
10.1016/j.physleta.2017.01.052,quantum dot|quantum dot|quantum communication|scheme|state|qubit|electron|spin|qubit|quantum|transmission|teleportation|cavity|scheme|state|photon|electron|spin|user|photon|scheme|transfer|state|electron|spin|user|interaction|photon|electron|spin|qubit|cavity|proposal|cavity|success|probability|fidelity|scheme|nonlinearitie|homodyne|detection|scheme|cavity|feasibility|decoherence|practice|right
10.1364/OPTICA.394138,oscillation|silicon|carbide|nanophotonic|silicon|carbide|sic|platform|photon|sic|variety|spin|qubit|absorption|photon|quality|factor|multimode|resonator|quality|factor|threshold|oscillation|mode|microcomb|order|mode|demonstration|milestone|device|property|sic|way|integration|photon|spin|quantum|technology|society|america|term|osa|access|publish|agreement
10.1038/s41534-023-00751-3,quantum bit|quantum|distribution|transceiver|chip|quantum|technology|distribution|rise|photon|flexibility|property|integration|material|platform|choice|integration|loss|silicon|nitride|indium|electro|optic|modulator|quantum|distribution|transceiver|chip|access|property|material|encode|decode|qubit|chip|ghz|speed|error|rate|fibre|distance|secure|bit|rate|mbps|channel|attenuation|rate|fibre|utility|integration|circuit|field|photon
10.1364/OE.20.006915,graph state|graph state|graph state|graph state|realization|photon|qubit|way|computation|scale|path|qubit|fusion|path|qubit|photon|qubit|state|qubit|polarization|path|qubit|qubit|entanglement|witness|operator|qubit|jozsa|algorithm|bit|function|success|probability|society|america
10.1038/s42005-024-01610-z,quantum computing|quantum computing|quantum gate|quantum gate|quantum gate|gate|interferometer|photon|paradigm|interference|device|measurement|platform|photon|encode|circuit|challenge|interplay|self|kerr|nonlinearity|hop|interferometer|entangle|rail|qubit|set|qubit|gate|concatenation|element|fidelity|optimization|algorithm|realization|concatenation|ten|gate|chip|nonlinearitie|platform|qubit|photon|challenge|demonstration|date|author|rail|photon|qubit|interferometer|kerr|type|nonlinearitie|circuit|length
10.1007/s11128-016-1499-1,quantum network|quantum network|room|temperature|spin|photon|interface|progress|cavity|nitrogen|vacancy|colour|centre|diamond|field|couple|regime|architecture|interface|spin|qubit|couple|requirement|dynamic|interface|passage|decoherence|state|colour|centre|diamond|interface|gate|state|transfer|entanglement|distribution|qubit|node|simulation|fidelity|quantum|interface|gate|room|temperature|condition
10.1002/qute.202100002,quantum dot|quantum dot|quantum dot|quantum dot|quantum network|quantum|dot|molecule|device|situ|electron|beam|lithography|self|semiconductor|level|potential|quantum|technology|instance|emitter|quantum|light|source|functionality|interest|singlet|triplet|spin|qubit|spin|photon|interface|cluster|state|generation|molecule|qdm|device|property|device|qdms|pin|diode|structure|qdms|structure|bragg|grating|situ|electron|beam|lithography|photon|extraction|efficiency|agreement|simulation|couple|character|qdms|bias|voltage|spectroscopy|couple|qdm|charge|state|agreement|theory|qdm|device|photon|emission|property|suppression|metric|qdm|build|block|hardware
10.1103/PhysRevLett.128.213602,quantum network|entanglement|emitter|state|quantum|emitter|candidate|realization|spin|memory|fidelity|gate|connectivity|range|entanglement|difference|environment|state|emitter|range|transition|frequency|entanglement|emitter|pair|emitter|transition|linewidth|electro|optic|modulator|photon|parity|measurement|pair|spin|qubit|protocol|silicon|vacancy|center|diamond|nanophotonic|cavity|transition|ghz|emitter|qubit|control|entanglement|emitter|step|information|process
10.22331/q-2021-02-15-397,quantum computing|quantum communication|quantum communication|quantum communication|quantum memory|quantum repeater|graph state|graph state|graph state|resource|requirement|matter|qubit|technology|promise|transmission|message|fiber|loss|distance|scheme|scheme|optic|coherence|issue|memory|repeater|protocol|expense|overhead|resource|matter|qubit|detail|trade|resource|rate|matter|qubit|qubit|gate|matter|qubit|photon|collection|detection|efficiency|ingredient|protocol|repeater|memory|scheme
10.1364/OL.39.001489,quantum computing|step|multiqubit|phase|gate|control|qubit|target|qubit|cavity|step|scheme|multiqubit|phase|gate|qubit|qubit|level|atom|node|cavity|array|qubit|qubit|couple|state|state|phase|shift|control|qubit|target|qubit|choice|parameter|field|decoherence|atom|field|mode|gate|gate|step|network|society|america
10.1103/PhysRevA.89.062328,bin|qubit|switch|bin|qubit|candidate|qubit|information|process|fiber|circuit|qubit|gate|bin|qubit|polarization|qubit|scheme|qubit|gate|gate|qubit|hong|mandel|quantum|interference|speed|switch|scheme|formation|bin|entanglement
10.1364/JOSAB.31.001255,bell state|bell state|information|split|destination|teleportation|multipartite|quantum|channel|part|detail|experiment|scheme|partite|split|destination|teleportation|qubit|state|experiment|channel|pair|generalize|advantage|experiment|experiment|qubit|state|downconversion|crystal|entanglement|state|measurement|experiment|entanglement|state|analyzer|experiment|transformation|destination|station|control|partite|qubit|state|send|station|receive|station|society|america
10.1088/1555-6611/ac16e2,quantum communication|quantum communication|quantum communication|quantum network|quantum network|quantum network|quantum network|quantum network|photon pair|ghz state|elementary|tripartite|network|telecom|network|variable|network|node|channel|pair|greenberger|zeilinger|ghz|triplet|network|gate|communication|qubit|state|node|node|network|teleportation|qubit|state|qubit|fragment|destination|qubit|fragment|flux|source|generation|ghz|photon|quantum|channel|ghz|source|group|velocity|potassium|titanyl|phosphate|crystal|polarization|sagnac|configuration|photon|state|product|state|state|ghz|source|photon|telecom|wavelength|entanglement|witness|operator|detail|apparatus|network|quantum|channel|wavelength|band|telecom|window|success|probability|teleportation|qubit|state|procedure|teleportation|qubit|state|network|scheme|teleportation|way|scale
10.1038/s41598-020-61938-8,quantum dot|quantum dot|fredkin|gate|cavity|vacuum|noise|leakage|fredkin|gate|swap|gate|qubit|state|fredkin|gate|photon|qds|cavity|electron|spin|state|scheme|control|qubit|polarization|state|photon|electron|spin|state|qds|role|target|qubit|state|control|qubit|interaction|photon|electron|cavity|cavity|fredkin|gate|cavity|vacuum|noise|leakage|interaction|cavity|state|photon|scheme|fredkin|gate|feasibility|efficiency
10.1002/qute.202400171,quantum computing|quantum circuit|quantum|network|silicon|chip|expressibility|network|gan|success|task|image|text|audio|gan|quantum|gan|advantage|counterpart|expressibility|qubit|silicon|quantum|chip|gate|qubit|state|platform|gan|datum|pattern|generator|nonlinearity|gan|demonstration|task|quantum|version|gan|gan|quantum|gan|hqc|gan|chip|fidelity|qubit|state|learn|distribution|load|image|production|experiment|silicon|quantum|chip|potential|learn|network|gan|advantage|version|circuit|expressibility|photon|generator|expressibility|qubit|silicon|chip|task|quantum|gan|quantum|gan|experiment|potential|silicon|chip|learn|image
10.1063/5.0207714,quantum state|quantum state|quantum state|bell state|bell state|ghz state|generation|manipulation|silicon|qubit|fidelity|purity|silicon|qubit|circuit|generation|manipulation|silicon|photon|chip|photon|pair|source|pump|filter|wavelength|division|filter|mach|zehnder|interferometer|switch|qubit|gate|state|preparation|tomography|hong|mandel|interference|visibility|photon|coincidence|foundation|purity|qubit|fidelity|purity|likelihood|estimation|measurement|achievement|qubit|fidelity|purity|fidelity|purity|qubit|fidelity|purity|qubit|greenberger|zeilinger|ghz|state|fidelity|purity|addition|entanglement|photon|entanglement|inequality|violation|entanglement|witness|article|content|common|attribution|license
10.1038/s41534-021-00385-3,superconducting qubit|quantum processor|observation|bloch|oscillation|localization|bloch|oscillation|localization|wsl|concept|metal|insulator|transition|matter|physic|phenomenon|semiconductor|superlattice|platform|waveguide|array|atom|investigation|wsl|qubit|processor|hamiltonian|isotropic|spin|chain|potential|qubit|propagation|spin|chain|neighborhood|position|characteristic|wsl|wsl|length|gradient|shoot|readout|qubit|experiment|transport|measurement|qubit|characteristic|wsl|transport|potential|experiment|equilibrium|body
10.1103/PhysRevA.88.035806,precision|parameter|estimation|dynamic|fisher|information|qfi|qubit|subject|temperature|reservoir|condition|cavity|resonant|qubit|transition|frequency|nonperfect|band|gap|phenomenon|qfi|precision|estimation|environment|structure|environment|memory|revival|retardation|loss|cavity|qubit|detune|qfi|trap|band|gap|gap|width|coherence|precision|estimation|feature|qubit|environment|candidate|optic|scheme|information|precision
10.1038/s41534-023-00722-8,quantum dot|quantum system|qubit|edge|state|waveguide|qed|situ|tunable|emitter|waveguide|rice|mele|site|potential|tunnel|couple|site|waveguide|array|chirality|state|bandgap|waveguide|energy|qubit|parameter|atom|contrast|proposal|chirality|directionality|waveguide|quantum|electrodynamic|scheme|chirality|capability|directionality|demand|element|device|state|art|superconducte|circuit|promise|range|coupler|qubit|principle|crosstalk
10.1103/PhysRevA.109.022413,quantum state|quantum state|quantum state|tomography|photon|measurement|mechanic|tomography|state|qubit|qubit|ingredient|qubit|qubit|reference|state|path|identity|qubit|qubit|state|polarization|state|principle|quantum|entity|photon
10.1103/PhysRevA.104.033714,quantum memory|quantum memory|quantum memory|photon|polarization|qubit|transparency|investigation|polarization|qubit|electro|transparency|eit|tripod|level|condition|eit|storage|retrieval|photon|polarization|qubit|switch|control|laser|field|storage|efficiency|quantum|state|fidelity|qubit|memory|depth|efficiency|fidelity|qubit|memory|absorption|dispersion|choice|duration|input|qubit|pulse|amplitude|control|field|calculation|photon|qudit|level|configuration|quantum|transmission|property|light|component|realization|quality|memory|qubit|qudit
10.1021/acs.nanolett.3c01511,quantum network|quantum memory|control|spin|quantum|memory|circuit|goal|information|process|network|memory|fidelity|goal|circuit|pic|spin|quantum|memory|diamond|color|center|spin|photon|interface|challenge|microwave|control|spin|register|photon|platform|integration|diamond|color|center|speed|pic|platform|manipulation|spin|qubit|field|gradient|control|qubit|microwave|pulse|shape|combination|control|pic|platform|spin|manipulation|path|intrachip|interchip|platform
10.1103/PhysRevLett.114.203602,quantum walk|quantum walk|realization|qubit|operator|measurement|photon|measurement|qubit|qubit|coin|walker|measurement|qubit|operator|measure|quantum|walk|network|walker|position|step
10.1038/s41534-022-00627-y,quantum gate|quantum|fredkin|toffoli|gate|silicon|photon|chip|quantum|logic|gate|backbone|information|process|qip|qubit|fredkin|toffoli|gate|computation|communication|quantum|fredkin|gate|input|state|space|optic|usage|input|photon|scheme|proof|principle|demonstration|qubit|fredkin|toffoli|gate|chip|scheme|series|qubit|light|merit|chip|logic|gate|way|chip|processor
10.1038/srep06237,superconducting qubit|quantum state|quantum state|quantum state|quantum state|quantum system|high|fidelity|transfer|couple|subsystem|advantage|circuit|subsystem|attention|fabrication|circuit|scheme|fidelity|transfer|nitrogen|vacancy|center|diamond|transmission|line|resonator|couple|strength|resonator|strength|resonator|couple|strength|dynamic|decoherence|numerical|regime|fidelity|transfer|advance|couple|regime|contrast|wisdom|fidelity|quantum|information|transfer|route|fidelity|transfer|resonator
10.1007/s10773-016-3108-6,quantum dot|qubit|decoherence|state|cavity|qed|preparation|qubit|decoherence|state|cavity|qed|selection|rule|electron|self|gaas|resonator|photon|qubit|decoherence|state|entanglement|protocol|one|photon|resource|state|distance|communication|photon
10.1088/1361-6455/ab9273,photon|statistic|radiation|size|dicke|feature|photon|finite|size|dicke|photon|correlation|function|quantum|master|equation|state|dynamic|photon|qubit|transition|photon|qubit|photon|couple|strength|qubit|number|photon|correlation|function|temperature|bias|bath|photon|bunch|signature|qubit|photon|interaction
10.1103/PhysRevApplied.6.014019,cavity|measurement|spin|silicon|identification|state|defect|qubit|candidate|semiconductor|potential|device|qubit|measurement|control|gate|discovery|spin|state|silicon|carbide|film|route|defect|qubit|chip|device|silicon|carbide|crystal|cavity|excitation|color|center|defect|spin|ensemble|order|photoluminescence|signal|count|rate|resonance|signal|intensity|spin|initialization|rate|factor|increase|photoluminescence|resonance|signal|color|center|cavity|resonant|excitation|rate|ground|state|spin|initialization|factor|reduction|excitation|mode|volume|excitation|collection|efficiency|structure|order|defect|qubit|property|benefit|device|environment|color|center|defect|qubit|information|sense
10.7567/1347-4065/ab5b62,quantum dot|quantum dot|fabrication|characterization|crystal|nanocavitie|electrode|gate|state|gate|scalability|controllability|electron|spin|qubit|candidate|quantum|spin|photon|interface|efficiency|spin|photon|interface|couple|gate|qds|crystal|phc|nanocavitie|step|couple|nanocavity|electrode|electrode|surface|phc|nanocavitie|position|accuracy|ten|nanometer|electrode|mode|phc|nanocavitie|photoluminescence|spectroscopy|step|couple|gate|qds|nanocavitie|japan|society|physics
10.1364/JOSAB.31.000154,quantum state|quantum state|cluster state|share|teleportation|qubit|state|multipartite|scheme|hardware|procedure|verification|share|teleportation|qubit|state|multipartite|quantum|channel|multipartite|channel|pair|greenberger|zeilinger|triplet|particle|particle|state|particle|borra|state|experiment|pulse|repetition|rate|mode|laser|state|qubit|bloch|sphere|conversion|pulse|crystal|scheme|particle|particle|entanglement|state|measurement|transformation|reconstruction|qubit|qubit|gate|qubit|gate|quantum|phase|gate|comparison|multipartite|channel|difficulty|society|america
10.1038/lsa.2016.64,quantum circuit|quantum communication|quantum state|cluster state|cluster state|path|polarization|photon|chip|qubit|degree|freedom|dof|photon|route|space|photon|state|state|entanglement|dof|implication|physics|test|computation|number|qubit|experiment|miniaturization|integration|element|function|setup|stability|technology|control|dof|chip|path|polarization|qubit|property|qubit|dof|search|algorithm|way|computation|way|integration|chip|multiphoton|state
10.1103/PhysRevA.104.053522,qubit|photon|state|waveguide|range|hop|quantum|emitter|band|gap|material|appearance|qubit|photon|state|decoherence|emitter|emitter|interaction|band|gap|origin|schrieffer|heeger|qubit|photon|state|shape|robustness|disorder|situation|emitter|range|hop|phase|diagram|neighbor|counterpart|number|feature|qubit|photon|state|emitter|couple|bulk|mode|phase|connection|invariant|shape|atom|couple|couple|emitter|edge|mode|phase|giant|atom|dynamic|phase|contrast|couple|modulation|circuit|qed|understand|interplay|photon|quantum|optic
10.1038/ncomms13454,quantum communication|quantum repeater|proposal|proof|principle|demonstration|detection|qubit|waveguide|detection|qubit|technology|information|process|network|detection|way|form|multiplexing|integration|component|state|quantum|memory|qubit|detection|feature|impurity|crystal|signal|photon|bin|qubit|state|phase|probe|pulse|interaction|thulium|waveguide|proof|principle|experiment|signal|pulse|modulation|ability|coherence|mode|find|path|component|photon|earth|ion|crystal
10.1103/PhysRevApplied.18.044046,quantum state|copy|certification|qubit|gate|entanglement|transformation|qubit|gate|scale|quantum|technology|error|gate|gate|error|qubit|gate|gate|cost|copy|certification|realization|qubit|gate|presence|depolarization|noise|realization|noise|resource|state|measurement|purpose|noise|qubit|gate|qubit|gate|proof|principle|demonstration|qubit
10.1088/0031-8949/2010/T140/014014,qubit|entanglement|dynamic|environment|behaviour|entanglement|noninteracte|qubit|environment|condition|cavity|resonant|qubit|transition|frequency|nonperfect|band|gap|pbg|revival|retardation|entanglement|loss|cavity|qubit|detune|entanglement|pbg
10.1103/PhysRevApplied.21.L061002,quantum network|quantum network|rout|qubit|qubit|router|spin|wave|diode|role|quantum|information|process|domain|atom|couple|paradigm|experiment|functionality|qubit|router|spin|wave|diode|helicity|field|couple|channel|transfer|qubit|qubit|fidelity|exceed|isolation|ratio|insertion|loss|spin|wave|diode|information|transfer|parameter|idea|component|possibility|quantum|physics|information|transfer
10.1088/0256-307X/27/3/030302,quantum|phase|gate|qubit|protocol|qubit|phase|gate|qubit|mode|cavity|idea|qubit|phase|gate|interaction|number|qubit|addition|influence|cavity|decay|emission|gate|fidelity|photon|loss|probability|calculation
10.1038/ncomms11339,quantum computing|quantum state|quantum state|state|transfer|photon|qubit|transfer|datum|task|information|microprocessor|datum|bus|bit|location|rout|protocol|information|fidelity|task|fragility|state|transfer|protocol|qubit|qubit|location|device|rout|procedure|state|fidelity|coincidence|basis|protocol|state|transfer|information|polarization|state|qubit|principle|state|transfer|route|datum|transfer
10.1103/PhysRevA.82.042327,quantum gate|quantum network|quantum network|cluster state|control|dynamic|qubit|couple|qubit|node|cavity|fiber|pair|transition|elimination|state|state|qubit|qubit|interaction|quantum|information|process|pair|qubit|qubit|gate|qubit|pair|choice|parameter|field|pair|transition|generation|spin|chain|requirement|cavity|fiber|couple|detune|transition
10.1103/PhysRevLett.117.040402,quantum state|quantum state|demonstration|self|quantum|tomography|characterization|qubit|postprocesse|datum|storage|robustness|error|noise|self|quantum|tomography|polarization|qubit|projection|measurement|datum|storage|postprocesse|robustness|noise|measurement|error|qubit|qubit|state
10.1134/S1054660X11150175,quantum computer|quantum computer|quantum computer|quantum computer|quantum computer|quantum gate|quantum memory|quantum memory|quantum memory|state|cavity|quantum|electrodynamic|realization|state|atom|transmon|resonator|novel|cavity|node|ensemble|process|node|parameter|atom|scheme|computer|realization|multimode|qubit|efficiency|self|mode|transfer|qubit|node|process|node|realization|iswap|gate|couple|process|node|gate|rate|number|atom|node|blockade|mechanism|realization|multi|atom|ensemble|number|qubit|gate|possibility|quantum|process
10.1126/science.adf9887,quantum gate|quantum coherence|emission|control|leviton|graphene|qubit|information|mode|state|qubit|interaction|photon|efficiency|qubit|coulomb|interaction|semiconductor|realization|demand|injection|qubit|state|manipulation|bloch|sphere|qubit|leviton|hall|edge|channel|mobility|graphene|monolayer|shoot|qubit|readout|qubit|gate|manipulation|qubit|manipulation|state|electron|level|alternative|qubit
10.1103/PhysRevA.92.042314,quantum teleportation|quantum communication|quantum communication|logic|entanglement|state|faraday|rotation|logic|entanglement|state|qubit|logic|qubit|potential|field|decoherence|environment|logic|entanglement|state|lbsa|help|atom|quality|cavity|parity|check|measurement|gate|faraday|rotation|task|gate|qubit|measurement|number|qubit|logic|qubit|lbsa|field|logic|qubit|entanglement|swap|lbsa|protocol|distance
10.1103/PhysRevApplied.21.014015,superconducting qubit|crystal|resonator|gallium|field|computation|communication|need|conversion|microwave|electron|optic|platform|crystal|resonator|crystal|cavity|mode|mode|interaction|transduction|electron|majority|area|nanobeam|resonator|couple|geometry|inability|heat|laser|pump|gate|crystal|cavity|silicon|couple|thermalization|frequency|qubit|frequency|gallium|arsenide|film|crystal|piezoelectric|interaction|mode|ghz|couple|khz
10.1088/1555-6611/aae279,gate|frequency|qubit|wave|possibility|gate|frequency|qubit|wave|mix|hamiltonian|wave|mix|cavity|equation|motion|amplitude|state|framework|input|output|formalism|qubit|gate|match|condition
10.1364/OE.482008,quantum computing|quantum network|waveguide|silicon|quantum|technology|quality|matter|interconnect|state|colour|centre|centre|silicon|advantage|basis|technology|silicon|defect|telecommunication|band|emission|electron|spin|qubit|integration|industry|standard|cmos|silicon|insulator|soi|chip|scale|level|integration|centre|spin|ensemble|mode|waveguide|soi|addition|spin|centre|property|linewidth|waveguide|emitter|success|spin|protocol|cavity|purcell|enhancement|improvement|lifetime|linewidth|crystal|linewidth|order|magnitude|view|scale|quantum|technology|centre|silicon|term
10.1007/s11082-022-04041-8,quantum bit|simulator|state|evolution|distribution|distribution|qkd|generation|qkd|photon|transmission|ideality|simulation|hardware|role|qkd|network|article|qkd|simulator|cost|hardware|simulation|infrastructure|polarization|qkd|setup|laser|source|behaviour|state|photon|number|mpn|beam|component|qubit|evolution|matrix|coefficient|device|library|eavesdropping|attack|ideality|loss|fibre|attenuation|polarization|misalignment|efficiency|photon|detector|account|infrastructure|user|qkd|configuration|output|mpn|parameter|error|rate|qber|rate|comparison|simulation|datum|state|art|literature|highlight|step|definition|hardware|simulation|quantum|communication|network
10.1103/PhysRevApplied.14.064004,quantum state|quantum system|quantum processor|estimation|state|measurement|basis|probability|distribution|measurement|basis|measurement|projector|set|state|value|likelihood|function|measurement|projector|state|value|likelihood|function|estimate|state|state|measure|set|basis|viability|protocol|quantum|information|platform|path|encode|qubit|ibm|multipartite|scenario
10.1063/1.5125224,nitrogen vacancy|quantum circuit|quantum state|quantum system|spin|state|hybrid|couple|interaction|photon|quantum|architecture|center|ensemble|flux|qubit|transmission|line|multimode|coplanar|waveguide|resonator|josephson|device|microwave|photon|wave|procedure|state|amplification|state|reduction|uncertainty|coherence|fidelity|entanglement
10.1038/s41467-023-37513-w,earth|ion|emission|electro|nanocavity|earth|ion|quantum|emission|rate|author|detection|control|erbium|ion|emission|electro|crystal|cavity|film|lithium|niobate|earth|emitter|resource|spin|qubit|photon|source|quantum|memory|ion|emission|rate|transition|purcell|emission|cavity|ability|cavity|ion|couple|capacity|control|ion|emission|erbium|dopant|electro|crystal|cavity|film|lithium|niobate|purcell|factor|enable|ion|detection|order|autocorrelation|measurement|control|emission|rate|optic|tune|resonance|frequency|feature|storage|retrieval|ion|excitation|emission|characteristic|opportunity|photon|source|spin|photon|interface
10.1103/PhysRevA.106.032613,quantum circuit|quantum algorithm|quantum state|quantum simulation|demonstration|advantage|detection|receiver|communication|belief|propagation|ion|device|demonstration|quantum|advantage|speedup|body|physic|fidelity|capability|device|laser|pulse|communication|code|word|probability|error|quantum|process|parallel|direction|importance|discrimination|relevance|space|laser|communication|realization|detection|receiver|phase|shift|key|code|word|bit|tree|code|belief|propagation|message|receiver|ion|device|honeywell|ion|connectivity|midcircuit|measurement|capability|demonstration|hitherto|quantum|detection|scheme|framework|quantum|limit|error|probability|pulse|pulse|detection|photon|number|limit|detection|scheme|bridge|ion|information|science|state|modulation|alphabet|product|state|ion|qubit|avenue|realization|quantum|receiver|astronomy|space|platform
10.1088/1367-2630/ab8e13,synthesis|fredkin|gate|cost|qubit|fredkin|gate|qubit|gate|cnot|gate|hilbert|space|cost|qubit|fredkin|gate|cnot|neighbor|cnot|construction|control|qubit|fredkin|gate|cnot|qudit|gate|qubit|fredkin|gate|architecture|cost|qubit|fredkin|gate|neighbor|cnot|success|gate|photon|detector|insight|gap|theoretical|qubit|quantum|computation
10.3390/e16063121,quantum bit|quantum state|quantum state|quantum|flow|distribution|presence|photon|number|attack|distribution|qkd|protocol|brassard|source|photon|state|qkd|state|rate|pulse|vulnerability|photon|number|pns|attack|quantum|key|qkd|protocol|pns|attack|decoy|gain|channel|limitation|qkd|protocol|ack|qkd|pns|attack|quantum|eavesdropper|activity|mean|photon|error|gain|qpeg|error|rate|qber|ack|qkd|protocol
10.1103/PhysRevLett.105.220501,quantum communication|quantum network|transducer|distance|scheme|qubit|qubit|light|interaction|resonator|response|qubit|quantum|interface|range|state|spin|state|transfer|protocol|node|transfer|fidelity|condition
10.1103/PhysRevLett.118.177401,quantum dot|quantum dot|quantum dot|quantum dot|quantum network|quantum state|quantum system|quantum system|realization|absorption|photon|qubit|electron|loss|limitation|transfer|node|measurement|transfer|information|qubit|limitation|absorption|qubit|electron|transfer|information|spin|degree|freedom|place|emission|photon|detection|photon|information|qubit|gate|destination|node|correlation|photon|color|state|electron|spin|avenue|realization|information|protocol
10.1007/s11433-014-5549-3,discrimination|greenberger|zeilinger|basis|state|qubit|parity|detection|greenberger|zeilinger|analyzer|qubit|qubit|parity|gate|idea|qubit|parity|gate|feasibility|ghz|basis|state|qubit|idea|ghz|state|analyzer|generator|ghz|state|resource|information|process
10.1103/PhysRevA.101.062314,waveguide|structure|computation|setup|generation|phase|eigenspace|proposal|form|term|waveguide|structure|number|photon|setup|degeneracy|eigenspace|scale|property|transformation|subspace|tripod|photon|degeneracy|subspace|analog|generation|qubit|manipulation|complexity|issue|computation|qubit|qubit|state|tripod|multipartite|structure|mode|structure|waveguide
10.1364/OE.520492,quantum computing|quantum computing|quantum gate|quantum gate|quantum circuit|bell state|mapping|computer|mzi|photon|loqc|computation|paradigm|technology|condition|criterion|framework|photon|gate|qubit|path|mach|zehnder|interferometer|mzi|measurement|detector|qubit|gate|structure|mzi|post|herald|resource|choice|post|gate|structure|scale|loqc|issue|loqc|platform|post|qubit|gate|path|triplet|waveguide|waveguide|pair|waveguide|qubit|basis|state|network|structure|path|qubit|structure|post|swap|gate|connection|neighbor|path|qubit|way|location|qubit|path|qubit|post|gate|pair|qubit|greenberger|zeilinger|ghz|state|generation|circuit|structure|procedure|post|swap|optica|publish|group|term|access|publish|agreement
10.1103/PhysRevA.98.033833,circuit|quantum|electrodynamic|charge|qubit|resonator|interface|circuit|qed|charge|qubit|resonator|engineering|ultrastrong|couple|multiphoton|quantum|optic|state|maser|qubit|gain|medium|role|voltage|bias|qubit|resonator|interface|intraresonator|field|quantum|microwave|amplification|downward|multiphoton|quantum|jump|drive|state
10.1103/PhysRevA.101.032335,enhancement|entanglement|generation|feedback|dynamic|level|emitter|qubit|photon|waveguide|couple|qubit|waveguide|propagation|direction|light|finite|end|waveguide|mirror|feedback|entanglement|qubit|delay|feedback|delay|qubit|qubit|couple|regime|qubit|robustness|protocol|variation|parameter
10.1088/1367-2630/aa65de,quantum state|quantum state|quantum state|estimation|qubit|datum|bayesian|mean|estimation|parametrization|experiment|likelihood|utilization|datum|qubit|form|mean|estimate|bme|qubit|constraint|sample|bme|qubit|experiment|burden|asymmetry|inefficiency|dimension|complexity
10.1103/PhysRevLett.122.070402,validation|steer|ellipsoid|test|volume|monogamy|relation|set|qubit|state|measurement|qubit|ellipsoid|quantum|steer|bloch|ball|ellipsoid|characterization|qubit|state|aspect|entanglement|property|property|measurement|polarization|qubit|state|qubit|state|volume|steel|ellipsoid|measurement|qubit|relation|monogamy|entanglement|concurrence|prediction|polarization|path|entanglement|relation|state|relation
10.1039/c4fd00206g,optic|light|matter|propagation|photon|waveguide|qubit|qubit|waveguide|couple|emphasis|characterisation|response|limit|photon|function|distance|matter|couple|evolution|matrix|product|evolution|field|qubit|character|function|observable|reflection|congruent|photon|photon|correlation|ratio|distance|response|couple|regime|number|qubit|qubit|qubit|interaction|photon|theory|experiment|circuit|qed|crystal|dielectric|waveguide
10.1103/PhysRevA.105.022611,graph state|generation|tensor|network|state|circuit|qed|circuit|qed|platform|protocol|microwave|tensor|network|state|microwave|cavity|ancilla|transmon|qubit|emitter|platform|matrix|product|state|ancilla|cavity|space|coherence|translate|number|photon|state|bond|dimension|paradigm|generalization|platform|cavity|qubit|pair|chain|state|feature|entanglement|structure|plaquette|pair|state|wei|malz|phy|rev|lett|state|class|tensor|network|state|string|net|state
