,gate,spin,cavity,entanglement,state,photon,error,mode,silicon,measurement,ion,chip,fidelity,scheme,atom,polarization,control,information,generation,center,device,circuit,microwave,waveguide,source,field,frequency,noise,platform,emitter,couple,diamond,quantum computing,phase,network,protocol,quantum network,interaction,qkd,rate,memory,computation,number,technology,emission,quantum state,defect,loss,coherence,electron,level,channel,efficiency,code,resource,crystal,interface,resonator,distribution,wave,scale,order,property,process,structure,fiber,architecture,correlation,quantum dot,node,algorithm,material,dynamic,distance,quantum communication,optic,space,transition,realization,pair,tomography
emitter,0.12737754277131333,0.2565790028953927,0.2354849230875219,0.16992454635807216,0.3076928000311158,0.339999150357204,0.04313979814072881,0.16347352281905347,0.17716157860724777,0.17753684185045351,0.21166687833365086,0.09107651110783745,0.11053942207134547,0.12393943320395888,0.18035210484058706,0.0748355425111562,0.19969846109408637,0.19423884891602167,0.20631854707380165,0.29051006699382415,0.19925419255468715,0.14040392319570533,0.05499266813300749,0.24391050018278895,0.22608213196817406,0.1254606746289534,0.08740748201220976,0.015401027590842437,0.14273582042094196,1.0,0.2217095981894773,0.2576032744446551,0.17307199961487485,0.14763464883937316,0.1232082207267395,0.16763381949746384,0.15803159630859215,0.2345388858256693,0.0,0.17146356756477935,0.10998533626601498,0.09451456227158637,0.11288900177794711,0.21895930776097244,0.399143256286313,0.07283956834350813,0.33020033020049533,0.09173411178551379,0.145143002285932,0.2181749635334553,0.11973686801784993,0.05184758473652126,0.11290322580645161,0.027713699773684663,0.16933350266692068,0.1600521736566552,0.22764980017060302,0.09572994763343544,0.017444809066301296,0.04016096644512494,0.1419904585617662,0.18035210484058706,0.1667593364912675,0.16035945623472073,0.1555427542095638,0.07933635037580193,0.17444809066301295,0.061008887608656304,0.24403555043462521,0.04356068418690321,0.06632365324280728,0.24096579867074966,0.08240856434303293,0.10005560189476051,0.1440046082211958,0.1555427542095638,0.10776318121606494,0.32548182195368053,0.06115607452367585,0.09262436222557158,0.0
couple,0.19361257103917373,0.20941168923426762,0.37267799624996495,0.20073126386549828,0.2704940749732164,0.3576755089782001,0.049416621110740085,0.3024950709910101,0.12683657235796025,0.08579603517083985,0.1272937693043289,0.03912303982179758,0.16144414998448708,0.15971914124998499,0.19720265943665385,0.06429306248420497,0.2058790548922549,0.19190670015667424,0.1550966886102647,0.1830285395509235,0.1925822216299108,0.18641964690526788,0.2047307562133314,0.16763962686813377,0.0776930968865506,0.21557272714438663,0.2878600502350114,0.13231403100624078,0.25547472478540245,0.2217095981894773,1.0,0.16598500055174645,0.1258149779897113,0.17757120130114434,0.10585122480499262,0.1550966886102647,0.15839698777049716,0.3918019549846894,0.0,0.1595843002455768,0.0944911182523068,0.12179969144117252,0.15760180961488338,0.15676112338015316,0.1558699215971374,0.06257827179021987,0.08728715609439695,0.13135173437318345,0.20263089807627863,0.221519407392074,0.11572751247156893,0.0890870806374748,0.16628219864210797,0.047619047619047616,0.12123216124221799,0.2138963159732493,0.2514594403022007,0.21383430086192493,0.029974532466509034,0.12076147288491199,0.08539125638299666,0.14085904245475275,0.12894035738878187,0.11657357343480679,0.1781741612749496,0.05111986324432477,0.13488539609929065,0.15724272550828775,0.19218555339901836,0.09356014857063996,0.0,0.18976802881914742,0.24779731389167603,0.11461365101225056,0.09622504486493763,0.10393492741038726,0.09258200997725516,0.21383430086192493,0.05254069374927338,0.09549105211188455,0.03984095364447979
diamond,0.11736911946539275,0.39271797163844363,0.18145294174531096,0.1413506985480439,0.20952380952380953,0.25858397406218164,0.05741692517632146,0.0836827408755723,0.2357932475675578,0.05907317606885129,0.1126872339638022,0.06060915267313264,0.1618347187425374,0.08247860988423225,0.08728715609439695,0.07968190728895957,0.23035022137995856,0.14218723462707156,0.05148744788909767,0.7217549671170539,0.23204774044612855,0.06795295885835008,0.024397501823713332,0.10821091383745125,0.06018081407137796,0.1484283701558622,0.1163350101494222,0.020498001542269693,0.17414308638685846,0.2576032744446551,0.16598500055174645,1.0,0.0354384955969167,0.09824718648648241,0.12298800925361816,0.06864993051879689,0.28044292375979674,0.2081063926857888,0.0,0.09508728264112049,0.21957751641341997,0.04193139346887673,0.0375624113212674,0.12952175363927454,0.1207363221040738,0.0,0.23664319132398465,0.04069784637782398,0.21732537978733285,0.18478728707195913,0.019920476822239894,0.13801311186847084,0.10733469768527296,0.0,0.0375624113212674,0.14201432049934526,0.2813483759773733,0.025482359571881278,0.023218173010628604,0.026726124191242435,0.18898223650461363,0.04364357804719848,0.08877935232369506,0.14775954824320167,0.11501092655705904,0.10559273546969092,0.13930903806377162,0.027066598098038335,0.10826639239215334,0.2608969660436018,0.029424494316824982,0.21380899352993948,0.0,0.13316902848554257,0.10647942749999,0.09200874124564723,0.07171371656006362,0.2293412361469315,0.14244246232238394,0.07396705090823069,0.030860669992418384
quantum computing,0.39629696195060854,0.10589275952301445,0.13299276232160898,0.2542197474868847,0.301227212573792,0.3665530810494339,0.29673721146556137,0.16607306486718587,0.23153521029975896,0.28392612145786006,0.17471413945365305,0.22552920496466466,0.22810370893806622,0.26598552464321795,0.17593288763724918,0.18531232916527532,0.18681318681318682,0.2565259041300703,0.1915869580079979,0.06394477556057618,0.19530629216677167,0.23178449845503846,0.12104550653376049,0.13421911977483972,0.1368493738462742,0.10355778842507526,0.10822186580487342,0.22882177628141462,0.265088350233895,0.17307199961487485,0.1258149779897113,0.0354384955969167,1.0,0.1827909554998097,0.24153409718593766,0.2980241569013301,0.22827435497979007,0.12906210591549702,0.05603318146805258,0.16511776211280596,0.1664375714839207,0.24704508984372026,0.13977131156292244,0.2711001881729744,0.08985298600473585,0.08417256229267932,0.04193139346887673,0.12619866434564442,0.16473047434201574,0.03274291729632903,0.16060401860990528,0.14265349750363765,0.17307199961487485,0.183003604348671,0.29119023242275505,0.05871569517001025,0.13421911977483972,0.14223139677922814,0.11519439708078569,0.04972451580988469,0.17580271160193578,0.20299948573528753,0.09635257977162426,0.20363684832629847,0.05706139900145506,0.08185729324082258,0.3023852923370624,0.050357974669844395,0.10071594933968879,0.07191174652966195,0.29197274744072477,0.06629935441317959,0.08502712798142947,0.12388188827780261,0.22452150799592607,0.24251094575618398,0.11859989066577618,0.0316069770620507,0.12619866434564442,0.10703564115707008,0.0956948752938691
phase,0.2959671013753473,0.09394227846020417,0.15882451078226315,0.13609562271439343,0.30784118432431157,0.2731053401626061,0.2500866100840118,0.21869439637016214,0.08108108108108109,0.13203584361206427,0.09687303228651607,0.18062525467243673,0.18212504816617942,0.21554755034735715,0.21010507881568247,0.1095993248702382,0.20716308289978433,0.3022490900021768,0.17704739130656283,0.07091039485189417,0.1595862634056436,0.2570332003186866,0.15101011242315548,0.20837578950055077,0.09657239582865691,0.29347622897207615,0.26669037353133246,0.11277677488692019,0.16331383361600332,0.14763464883937316,0.17757120130114434,0.09824718648648241,0.1827909554998097,1.0,0.09867967802605516,0.14163791304525025,0.132597504604195,0.20275485341469585,0.031068488300060003,0.1046310494895123,0.08389450690175304,0.15860619520032992,0.21957887318276975,0.08907603518697825,0.08303402767415663,0.16001422411879948,0.04649905549752771,0.13994571159381,0.11624763874381927,0.07261932421315972,0.17809890291413707,0.20565089907970813,0.11810771907149852,0.12683657235796025,0.07749842582921285,0.09766755200895179,0.05953593985730022,0.12267493651573678,0.14371057093999037,0.2021840210757971,0.16895945459576184,0.15007505629691603,0.10684843940271613,0.28227422011071557,0.14237369936287486,0.1270838173730295,0.14371057093999037,0.037229039552497,0.11168711865749101,0.1395541389950575,0.1618889317032706,0.07352146220938077,0.11314714296070713,0.15264062771816592,0.11716660671033247,0.1740122992212915,0.21371868349696446,0.22782488210065402,0.223913138550096,0.1017387650221051,0.08489527199560178
network,0.2713244308548559,0.17149858514250885,0.14201432049934526,0.30422771786806374,0.3074700231340454,0.35115512381754976,0.16477051091432693,0.14408763192842225,0.21145645291297535,0.1271426156874387,0.18190171877724975,0.1594370348044233,0.24276519027943072,0.1656833739159028,0.1252448582170299,0.17149858514250885,0.12712320904523033,0.2225659536298629,0.23394473594947976,0.12945217625467909,0.2259344597233847,0.15844235856087832,0.07001400420140048,0.17079427586224766,0.18709394031360624,0.10648697361300041,0.1391037210186643,0.14705882352941177,0.22715542521212734,0.1232082207267395,0.10585122480499262,0.12298800925361816,0.24153409718593766,0.09867967802605516,1.0,0.20931897427058715,0.3520968183794998,0.17418541062770382,0.12964074471043288,0.16372433836314546,0.2450490147049017,0.1654556303389514,0.08084520834544433,0.19746094724798977,0.08661986608440464,0.08346223261119859,0.09701425001453319,0.11679143249475675,0.10394383930128556,0.1325719533387498,0.12862393885688164,0.18152704954572363,0.1232082207267395,0.026462806201248155,0.16169041669088866,0.10188534162169867,0.17079427586224766,0.14625448482542613,0.13325932093055393,0.01917412472118426,0.2440467650459882,0.06262242910851495,0.0636929755298482,0.23557142371577275,0.09901475429766744,0.15151080381571405,0.2165463965121501,0.09709195467257717,0.1165103456070926,0.31195887405288864,0.10555008273018728,0.07669649888473704,0.039344473768231684,0.23884865823693074,0.22917462425705282,0.14852213144650114,0.08574929257125442,0.10969086361906959,0.10219250343291217,0.22995346974509812,0.04428074427700476
protocol,0.2271734062443571,0.15384817684665816,0.2179928072568207,0.3056670424743585,0.42906206574248057,0.360582865756814,0.27591675467702,0.2111219272423467,0.15344107246568778,0.275004739651666,0.06768974434224127,0.15776420204293648,0.265123620615101,0.20808404329060157,0.14418868890059597,0.22735341689561708,0.1809432381186647,0.3494045784101847,0.26804123711340205,0.10838718700289873,0.13938803601336722,0.1326599678999025,0.05862103817605492,0.10400140402843165,0.14459930465976556,0.08915897635940931,0.16305546992475287,0.11081592755501672,0.16166299805836531,0.16763381949746384,0.1550966886102647,0.06864993051879689,0.2980241569013301,0.14163791304525025,0.20931897427058715,1.0,0.2526875824016027,0.11458955038297484,0.16281760623877714,0.27416488455443316,0.20517363361619223,0.2140949265844824,0.214350857083764,0.18477979665706046,0.11603956172955647,0.27952366272814777,0.08122769321068952,0.220019965680555,0.11603956172955647,0.07928521511404356,0.14359163172354764,0.1796224456627636,0.12894909192112602,0.1550966886102647,0.16922436085560316,0.11374152107446572,0.1170015795319856,0.07653459686532837,0.22314963495342824,0.04816209743009517,0.17027872844493744,0.10486450101861526,0.07999288983689659,0.2268240163863781,0.11053688963862376,0.17442747325089583,0.20920278276883897,0.13006840551673723,0.048775652068776466,0.17413043075028778,0.14139926432805383,0.06421612990679355,0.11529762849335191,0.22664652120454035,0.2174667076617786,0.1796224456627636,0.17230995806825714,0.1224553549845254,0.18334997140046252,0.13329311377017167,0.09268799972000809
quantum network,0.2160069123317937,0.33519340576309326,0.2631099209781971,0.3728713048771009,0.33302597196475864,0.3909175902278415,0.07044699536763468,0.15401027590842434,0.26519500920839,0.15401811338207683,0.19010781070057797,0.17351520648554244,0.3249182166443294,0.13155496048909854,0.1740308545955414,0.1833088937766916,0.20653394021981006,0.2299632662337398,0.22110163460140236,0.23720047642554204,0.2847081421737294,0.13548283655415652,0.19457241052900612,0.23898250734194243,0.19690164027825607,0.18211237666742466,0.23789303403490325,0.16347352281905347,0.25251050359082816,0.15803159630859215,0.15839698777049716,0.28044292375979674,0.22827435497979007,0.132597504604195,0.3520968183794998,0.2526875824016027,1.0,0.17022239855222873,0.055427399547369326,0.2683322152847656,0.38914482105801224,0.1286180282377182,0.0921734839760378,0.21850830973783256,0.19257674330707897,0.14273582042094196,0.14517323726225953,0.16228460869251327,0.1777631476680729,0.12955571765025278,0.13442652210290718,0.2681113792226244,0.2765552935400362,0.02262814111007102,0.11521685497004726,0.17424273674761284,0.3850273729397961,0.1563263498701806,0.22789803132115205,0.11476952126219177,0.3246172270321178,0.13386988815041648,0.1361584280828961,0.24172236504937622,0.11288900177794711,0.16194464706281597,0.11394901566057603,0.08302258023111965,0.19925419255468715,0.4268057964177472,0.05415303610738823,0.09837387536759294,0.0,0.28593269897408186,0.2482229038620465,0.16933350266692068,0.07332355751067664,0.1875916198442167,0.22470176588194146,0.1966314351762551,0.03786412228313766
interaction,0.2928770089233529,0.3005544464741477,0.35043832202523123,0.21449154984286298,0.37574765346045197,0.3475421498961505,0.10455225530359842,0.2641261855607369,0.14312107299860882,0.1254962027568488,0.11969747440993465,0.08583950752789522,0.17859990659227326,0.17021289926939803,0.1721892064184557,0.10882143751650175,0.24736903633803597,0.20399216636840187,0.14584124594196798,0.18775227826222526,0.21127145460370259,0.2268523491262402,0.22213082915965962,0.19704460061951604,0.08523286029710314,0.2702778109969654,0.2471443554078715,0.13685996549319585,0.26905669491481843,0.2345388858256693,0.3918019549846894,0.2081063926857888,0.12906210591549702,0.20275485341469585,0.17418541062770382,0.11458955038297484,0.17022239855222873,1.0,0.0,0.10388842474887244,0.13327849749579576,0.1654340383737022,0.11399759467612823,0.16706053572815707,0.21985250401824732,0.05884389414473131,0.14363696929192157,0.11116195124697266,0.1319115024109484,0.2243232584059758,0.16927779169233606,0.19546515720279123,0.11726944291283466,0.06716604942594676,0.1481968730789667,0.17239884636824623,0.21018090732748376,0.18560646746692377,0.09865027552909438,0.19466570535691505,0.13764944032233706,0.15894388284780528,0.16166106912431769,0.12954737490043877,0.16754156331667822,0.04806926965842339,0.11274317203325072,0.06571520774535256,0.14785921742704325,0.1231676850386127,0.05357997197768198,0.14599927901768628,0.19972279958958186,0.16166106912431769,0.1034088979105975,0.1535797663736217,0.0870571500132014,0.17013926184468015,0.14821593499596356,0.23944691776627977,0.03746343246326776
qkd,0.06185895741317419,0.0,0.0,0.08939803125353483,0.12046772038736683,0.17522449809737073,0.30261376633440124,0.0,0.15534244150030002,0.09340289249886088,0.0,0.15971914124998496,0.046524210519923545,0.052164053095730106,0.0,0.314970394174356,0.02801659073402629,0.12262786789699316,0.027136267706462856,0.0,0.15724272550828775,0.05372153093502535,0.0,0.034219295541457743,0.09515422195433268,0.02933573244244288,0.03065696697424829,0.0,0.12515654358043973,0.0,0.0,0.0,0.05603318146805258,0.031068488300060003,0.12964074471043288,0.16281760623877714,0.055427399547369326,0.0,1.0,0.3909001065607714,0.0,0.0,0.059391387091649865,0.05119796850491379,0.038180177416060626,0.06131393394849658,0.0,0.12869789041755736,0.0,0.04173919355648411,0.0,0.14547859349066158,0.06788442333021306,0.0,0.059391387091649865,0.0,0.034219295541457743,0.0,0.5139561687500467,0.042257712736425826,0.08964214570007951,0.10350983390135314,0.03509312031717982,0.0,0.0,0.3339135484518729,0.036711154910717615,0.0,0.04279604925109129,0.0,0.046524210519923545,0.0,0.0,0.1403724812687193,0.10101525445522108,0.036369648372665396,0.07559289460184544,0.0,0.06434894520877868,0.0,0.048795003647426664
rate,0.1649245905089685,0.13638124871583943,0.1866554719798272,0.30107064566561176,0.2979401522755108,0.3995557707068661,0.34395602173537154,0.17824048331754982,0.2092620989790246,0.1965987726278638,0.1125087900926024,0.24205270449649746,0.2448158306716483,0.23057440656331596,0.11619857875482535,0.238667185252719,0.16511776211280596,0.24950910424450587,0.2970119582673026,0.12010200747281086,0.27580986352542985,0.15830582402897694,0.06495698024616309,0.057621097793927704,0.2937514106284622,0.16054277312904877,0.11615078990692515,0.16372433836314546,0.23182310025369982,0.17146356756477935,0.1595843002455768,0.09508728264112049,0.16511776211280596,0.1046310494895123,0.16372433836314546,0.27416488455443316,0.2683322152847656,0.10388842474887244,0.3909001065607714,1.0,0.1786316956769485,0.09768498542662232,0.16251269680042568,0.2047513652913349,0.2250175801852048,0.18067900652188357,0.1125087900926024,0.3250672001986962,0.1125087900926024,0.070283683977189,0.079555728417573,0.21434709901482513,0.2714839819775673,0.07365429242103545,0.21251660350824897,0.0945262908268554,0.14405274448481928,0.08480669144409479,0.3863567714076135,0.106735210044723,0.17610411189931965,0.21787233516529753,0.044319383677268745,0.15298947609101202,0.04593152121746253,0.281134735908756,0.16999697941934994,0.07206329937749,0.1261107739106075,0.05788529495093048,0.05875579936119559,0.106735210044723,0.03650267163704923,0.26591630206361244,0.22679640296669987,0.1684155777973626,0.1750226025186606,0.1187293680217327,0.1625336000993481,0.1312887496823668,0.0821648030017761
memory,0.14476650603589652,0.23328473740792172,0.21128856368212914,0.2414022747926338,0.17891501337389776,0.2917821377678867,0.06537204504606134,0.1143323900950059,0.13423121104280486,0.12610831807632958,0.07216878364870322,0.05175491695067657,0.21357053574258256,0.1831167551911786,0.22360679774997896,0.08505172717997146,0.1966989481173608,0.12141546606429568,0.16120785498415102,0.17609018126512477,0.1556880921948819,0.11605177063713189,0.0625,0.0924026588693216,0.06851887098275317,0.15843106263111947,0.19867985355975656,0.10502100630210073,0.10814761408717503,0.10998533626601498,0.0944911182523068,0.21957751641341997,0.1664375714839207,0.08389450690175304,0.2450490147049017,0.20517363361619223,0.38914482105801224,0.13327849749579576,0.0,0.1786316956769485,1.0,0.03580574370197165,0.09622504486493763,0.15207534749256604,0.08247860988423225,0.033113308926626096,0.05773502691896257,0.13900960937138318,0.1649572197684645,0.09016696346674323,0.2041241452319315,0.19641855032959654,0.21997067253202995,0.0,0.09622504486493763,0.18190171877724975,0.20328584951250753,0.04351941398892446,0.13878402750067523,0.13693063937629152,0.22592402852876597,0.1304372986874877,0.05685735326841775,0.12617373467070997,0.05892556509887896,0.13525044520011484,0.13878402750067523,0.023112508176051212,0.0,0.22278319716975173,0.025125945381480302,0.06846531968814576,0.02341464528954235,0.2463818641631436,0.21821789023599236,0.11785113019775792,0.08164965809277261,0.1523179489612356,0.17376201171422898,0.12632278815997786,0.0
computation,0.3253625759991549,0.12529400275814703,0.1694637091472647,0.18670150037443628,0.3284625821728678,0.3049533664072637,0.2387508583996878,0.12281268769726868,0.17302494021854173,0.28176109202141314,0.08268982305947231,0.16307484966544225,0.24830427232533003,0.254195563720897,0.112089707663561,0.13155870289605437,0.13002373149669488,0.20867381084897316,0.2015011073736305,0.07566047878575344,0.07297563831157798,0.31164899666948576,0.1611258466588724,0.1270481633608568,0.1472021479894153,0.08168748513121268,0.11382207864489444,0.1504142093990467,0.25557217963101836,0.09451456227158637,0.12179969144117252,0.04193139346887673,0.24704508984372026,0.15860619520032992,0.1654556303389514,0.2140949265844824,0.1286180282377182,0.1654340383737022,0.0,0.09768498542662232,0.03580574370197165,1.0,0.13781637176578718,0.1544448477909649,0.0708769911938334,0.11382207864489444,0.04961389383568338,0.10452419135052177,0.0708769911938334,0.13559679773956043,0.08770580193070292,0.10127393670836667,0.11026698931685078,0.16239958858823003,0.27563274353157435,0.05210501057189061,0.0635240816804284,0.09349469900084571,0.05111244327719891,0.019611613513818404,0.1941450686788302,0.06405126152203486,0.11400590984727985,0.18070977622160056,0.10127393670836667,0.019370971105651492,0.20444977310879564,0.059584359172421796,0.019861453057473933,0.06381534447172756,0.10795837927188262,0.058834840541455206,0.08048436365855337,0.14657902694650266,0.15626907697949846,0.15191090506255,0.12278812270298409,0.018698939800169144,0.10452419135052177,0.1266462785440895,0.022645540682891915
number,0.22288261661191056,0.08979133729352985,0.21686668287745184,0.17653997989038583,0.36936371132579615,0.3156737218313773,0.23903626276385911,0.23103442669455732,0.09041483013408166,0.30094250840546866,0.07407407407407407,0.09296222517045284,0.15473569418284253,0.2602400194529422,0.1721325931647741,0.07856742013183861,0.17471413945365305,0.25490637096729085,0.19178760896968358,0.03388857118502326,0.14163943093313291,0.26801008406912324,0.19245008972987526,0.09958423994780798,0.10549170295056474,0.08537220221420361,0.1529438225803745,0.18863881947270342,0.21853668936906193,0.11288900177794711,0.15760180961488338,0.0375624113212674,0.13977131156292244,0.21957887318276975,0.08084520834544433,0.214350857083764,0.0921734839760378,0.11399759467612823,0.059391387091649865,0.16251269680042568,0.09622504486493763,0.13781637176578718,1.0,0.19156525704423027,0.031746031746031744,0.17843445967710359,0.1111111111111111,0.1738906766794444,0.07936507936507936,0.01735264020984512,0.1702294102856503,0.10584214937952005,0.1411112522224339,0.16972502573910517,0.18518518518518517,0.062234670401244876,0.07113159996271998,0.167506302543202,0.13736056394868904,0.05270462766947299,0.18633899812498247,0.10041067934611822,0.10212722555756198,0.20504923760875576,0.10584214937952005,0.06941056083938048,0.1068359941823137,0.12454411962617888,0.03558403417890825,0.019055398349167647,0.15473569418284253,0.10540925533894598,0.09012301173931252,0.10212722555756198,0.13998684185526936,0.13608276348795434,0.17284832429004493,0.1005037815259212,0.133762058984188,0.14586499149789456,0.06085806194501846
technology,0.2808120285336026,0.26123867799888717,0.2617279676534164,0.224272881837469,0.38856526091782356,0.40295363020829317,0.17352395287295055,0.15174229486563173,0.2672281055609348,0.19247704352408723,0.14367394278317272,0.2747571309285132,0.23343061636167237,0.21499083057244917,0.12365484170737448,0.14674518332036254,0.22089644962242358,0.29298722685936596,0.23340605893523425,0.18988728086017978,0.2723755243274374,0.2599159420160585,0.15207534749256604,0.13490079798517557,0.26144805341837585,0.12616211207516853,0.12085723107948845,0.18584559740987272,0.31398027804434586,0.21895930776097244,0.15676112338015316,0.12952175363927454,0.2711001881729744,0.08907603518697825,0.19746094724798977,0.18477979665706046,0.21850830973783256,0.16706053572815707,0.05119796850491379,0.2047513652913349,0.15207534749256604,0.1544448477909649,0.19156525704423027,1.0,0.20524848969024673,0.1867793571228458,0.1340956799309612,0.1960248485723467,0.16419879175219737,0.14958733419877618,0.2370499115175087,0.10427491826743668,0.15813727782736897,0.06270444935206126,0.26606285700587534,0.14753475782690814,0.23301046924712143,0.15883752012092464,0.10525404696228419,0.09086737992230741,0.24630293870491862,0.22257871507327406,0.22638375506100344,0.18606462588589617,0.1694467421845846,0.17950480103853142,0.1841945821839973,0.06134998188737911,0.15337495471844778,0.09855951163663955,0.10004169272643101,0.21202388648538395,0.062151976473989706,0.16349937865516914,0.22928206118106553,0.14337801261772543,0.12191138306614735,0.20215684379026772,0.18449397512691454,0.1397133229502432,0.0699497416782669
emission,0.0881733428354811,0.3319072646385835,0.20912144420325712,0.16724840200141816,0.2817180849095055,0.3122047798332303,0.06470154480826261,0.11315971919733421,0.2657088885573012,0.11233337871356203,0.19047619047619047,0.11952286093343936,0.14920941939059815,0.1115314369084038,0.12909944487358058,0.06734350297014739,0.22463246501183962,0.13109470506889245,0.21757417824291836,0.19606959042763458,0.18210783977117087,0.0861460984507896,0.06185895741317419,0.16461884562800913,0.23735633163877068,0.14112547712960188,0.11470786693528089,0.0692958928675237,0.24083635154957844,0.399143256286313,0.1558699215971374,0.1207363221040738,0.08985298600473585,0.08303402767415663,0.08661986608440464,0.11603956172955647,0.19257674330707897,0.21985250401824732,0.038180177416060626,0.2250175801852048,0.08247860988423225,0.0708769911938334,0.031746031746031744,0.20524848969024673,1.0,0.06554735253444621,0.37142857142857144,0.05159393703675823,0.20408163265306123,0.2231053741265801,0.11785113019775793,0.05832118435198043,0.1270001270001905,0.03117398431942748,0.06349206349206349,0.18003601080360127,0.2926557255609051,0.0861460984507896,0.09811468853477788,0.06776309271789385,0.15971914124998496,0.18442777839082938,0.24385480388234188,0.08325307391633692,0.1749635530559413,0.15617376188860607,0.058868813120866725,0.06862635163075162,0.2058790548922549,0.0734993936325038,0.0,0.2484646732989441,0.0,0.168822556533929,0.12598815766974242,0.07776157913597391,0.06060915267313264,0.2584382953523688,0.1203858530857692,0.10418927964135326,0.026082026547865053
quantum state,0.18584798541875702,0.08111071056538127,0.11194341570991126,0.25899355046588,0.37485725492591593,0.29455653221022626,0.12988108336653278,0.18172434016970185,0.08000711205939974,0.3307284046185552,0.05735393346764044,0.15081233670444746,0.2995211489365769,0.23508117299081363,0.10366105360784116,0.17573987289165943,0.07214791053658227,0.34210526315789475,0.23293638560678978,0.01749278571353299,0.15747244473304664,0.1037571695799112,0.11589658124319133,0.10280786170305817,0.24503974655279856,0.11331741716232278,0.11842105263157894,0.23647632573172933,0.18263739310225452,0.07283956834350813,0.06257827179021987,0.0,0.08417256229267932,0.16001422411879948,0.08346223261119859,0.27952366272814777,0.14273582042094196,0.05884389414473131,0.06131393394849658,0.18067900652188357,0.033113308926626096,0.11382207864489444,0.17843445967710359,0.1867793571228458,0.06554735253444621,1.0,0.0,0.15190124858317955,0.032773676267223106,0.07165743639000186,0.10814761408717503,0.09365858115816941,0.16024705035571787,0.07509392614826384,0.17843445967710359,0.04818694246524267,0.029373674772302332,0.12105003117656306,0.14180703562423225,0.14509525002200233,0.16672148221383756,0.08885233166386385,0.10543316579753614,0.2562524977474122,0.031219527052723135,0.19705795007250512,0.06302534916632545,0.11020775375559676,0.03673591791853225,0.05901671065234753,0.07987230638308716,0.03627381250550058,0.11164843913471803,0.18074256993863339,0.17342199390482402,0.12487810821089254,0.16222142113076254,0.0518785847899556,0.17951965741648493,0.1505867583173073,0.3979112128771107
defect,0.06172133998483677,0.34345186514775167,0.19518001458970663,0.1170738814009927,0.24791191472036486,0.18576184400077203,0.0,0.05940885257860046,0.27899433298516624,0.052422243399662276,0.13333333333333333,0.07171371656006362,0.08703882797784893,0.07807200583588265,0.07745966692414834,0.09428090415820634,0.14675987714106856,0.16823820483841195,0.06092076990801714,0.21349799846564654,0.11766968108291041,0.02010075630518424,0.0,0.12803687993289598,0.11867816581938534,0.10976425998969035,0.04588314677411235,0.0,0.1873171623163388,0.33020033020049533,0.08728715609439695,0.23664319132398465,0.04193139346887673,0.04649905549752771,0.09701425001453319,0.08122769321068952,0.14517323726225953,0.14363696929192157,0.0,0.1125087900926024,0.05773502691896257,0.04961389383568338,0.1111111111111111,0.1340956799309612,0.37142857142857144,0.0,1.0,0.04815434123430768,0.11428571428571428,0.12493900951088485,0.07071067811865475,0.0816496580927726,0.0762000762001143,0.0,0.022222222222222223,0.2520504151250418,0.23046638387921276,0.030151134457776358,0.10988845115895121,0.06324555320336758,0.11180339887498948,0.07745966692414834,0.2363515791475006,0.17483145522430754,0.19051586888313607,0.0,0.10988845115895121,0.06405126152203486,0.09607689228305229,0.06859943405700354,0.034815531191139566,0.18973665961010278,0.03244428422615251,0.10504514628777804,0.12598815766974242,0.0,0.0282842712474619,0.21105794120443452,0.07223151185146152,0.08751899489873673,0.0
loss,0.18575940419178427,0.07296484549360702,0.15272993165088564,0.24161209862606872,0.3187997966262879,0.3814881433904336,0.32714432804381227,0.17879963496303788,0.13994571159381,0.14725425148789079,0.100321544238141,0.17266633892068625,0.20956487115397715,0.22322066933590978,0.09325048082403138,0.11350087076783316,0.08833906504195109,0.22094727066644299,0.18334997140046252,0.018358670483850786,0.1770720617437071,0.2177862025921883,0.10425720702853737,0.13872446115445697,0.18573323905267405,0.1453547048490574,0.16571045299983225,0.16058821968029055,0.2029530274475215,0.09173411178551379,0.13135173437318345,0.04069784637782398,0.12619866434564442,0.13994571159381,0.11679143249475675,0.220019965680555,0.16228460869251327,0.11116195124697266,0.12869789041755736,0.3250672001986962,0.13900960937138318,0.10452419135052177,0.1738906766794444,0.1960248485723467,0.05159393703675823,0.15190124858317955,0.04815434123430768,1.0,0.06879191604901097,0.037602223109147265,0.11350087076783316,0.22935415401872888,0.2140462608328655,0.21016277499709352,0.1872668825778632,0.03371478249494491,0.06165531606864755,0.10889310129609417,0.24804403006957926,0.1522773975253762,0.12113592796308724,0.23312620206007845,0.07903718467733489,0.15200780026903413,0.0982946374365981,0.1316077808820154,0.1818989553843581,0.03855432879774935,0.0771086575954987,0.0825840139015334,0.06286946134619315,0.09517337345336012,0.039058328343225354,0.23711155403200468,0.15167191839776337,0.1638243957276635,0.13620104492139978,0.10889310129609417,0.14492753623188406,0.12292057005775756,0.0879173964527716
