DOI,nouns
10.1126/science.aah4758,quantum dot|cluster state|cluster state|cluster state|cluster state|generation|photon|resource|computation|photon|measurement|semiconductor|string|polarization|photon|excitation|precess|matter|qubit|period|photon|matter|qubit|photon|prototype|device|qubit|exciton|string|hundred|photon|entanglement|photon|map|device|fidelity|device|improvement|device|resource|quantum|information|process
10.1103/PhysRevLett.116.070501,quantum communication|quantum cryptography|presence|qubit|qubit|precertification|task|presence|photon|qubit|state|loss|test|nonlocality|distance|photon|conversion|photon|arrival|photon|source|information|fidelity|detector|dark|count|precertification
10.1103/PhysRevLett.117.240501,quantum dot|quantum network|quantum network|quantum network|light|matter|interaction|architecture|chip|circuit|loss|qubit|measurement|circuit|emitter|arm|chip|mach|zehnder|interferometer|waveguide|matter|interface|matter|interaction|emitter|fidelity|qubit|parity|measurement|chip|photon|entanglement|need|reconfiguration|circuit|kind|computation|qubit|gate|fidelity|achievable|state|art
10.1007/s00340-016-6382-3,quantum repeater|entanglement|measurement|multiphoton|state|entanglement|measurement|qubit|multiphoton|state|atom|field|cavity|ramsey|type|interaction|sequence|qubit|state|state|resonator|field|state|site|phase|space|entanglement|measurement|proposal|core|element|component|information|technology|multiphoton|state|qubit|field|interaction
10.1038/srep25172,quantum dot|quantum dot|quantum dot|quantum dot|control|nanocavity|configuration|matter|state|quantum|interaction|laser|pulse|polariton|resonant|excitation|state|interaction|phonon|rabi|oscillation|fringe|control|crystal|cavity|quantum|bit|excitation|power|phase|pulse|excitation|scheme|access|bloch|sphere|quantum|simulation|agreement|experiment|insight|decoherence|mechanism
10.1038/srep27033,quantum dot|quantum network|quantum|router|photon|spin|momentum|quantum|router|element|quantum|router|interaction|measurement|qubit|output|port|control|qubit|scheme|photon|momentum|sam|momentum|oam|sam|oam|quantum|router|quantum|router|success|probability|phase|gate|issue|scheme
10.1080/09500340.2016.1182222,quantum memory|quantum memory|bin|quantum|ram|scheme|access|memory|qram|impedance|photon|echo|control|level|atom|qed|cavity|set|condition|parameter|qram|scheme|control|photon|storage|readout|qram|gate|property|molecule|qed|cavity|herein|efficiency|qram|cooperativity|parameter|molecule|unity|quantum|address|scheme|bin|photon|state|control|level|atom|readout|qubit|scheme|number|element|mean|technology|microwave|domain
10.1016/j.optcom.2015.12.065,quantum dot|generation|qubit|decoherence|state|cavity|qed|protocol|qubit|decoherence|state|cavity|qed|scheme|selection|rule|electron|self|gaas|resonator|protocol|scheme|state|resource|photon|resource|success|probability|cavity|qed|spin|decoherence|state|qubit|spin|photon|decoherence|state|state|requirement|superiority|photon|spin|scheme|technology|crown|copyright|right
10.1038/ncomms11183,quantum dot|quantum dot|chirality|waveguide|emitter|spin|transfer|quantum|technology|conversion|matter|qubit|qubit|circuit|geometry|context|posses|spin|state|matter|qubit|couple|photon|nanophotonic|waveguide|platform|quantum|technology|field|chirality|nanobeam|waveguide|photon|emission|spin|state|resultant|plane|transfer|matter|qubit|information|behaviour|geometry|material|waveguide|dot|registration|emitter|point|spin|path|conversion|phenomenon|dot|position|crystal|waveguide|spin|path|potential|basis|spin|logic|network
10.1088/1612-2011/13/12/125204,environment|couple|dynamic|environment|evolution|qubit|state|environment|expression|dynamic|qubit|environment|regime|lorentzian|band|gap|entanglement|state|regime|markov|approximation|tahira|phy|mol|opt|phy|disentanglement|rate|death|environment|entanglement|environment|parameter
10.1103/PhysRevA.93.062329,photon pair|bell state|cluster state|cluster state|cluster state|cluster state|cluster state|cluster state|generation|fidelity|photon|linear|role|way|quantum|computation|scheme|fidelity|photon|linear|conversion|state|fidelity|scheme|photon|qubit|scheme|linear|sense|success|probability|idea|state|qubit|pair|photon|hong|mandel|interference|success|probability
10.1088/1367-2630/18/1/013020,quantum computing|quantum computing|quantum computing|quantum network|cluster state|demonstration|measurement|cloud|network|client|quantum|server|protocol|client|measurement|proof|principle|measurement|setup|qubit|computation|verification|requirement|client|device|blindness|scheme
10.1103/PhysRevA.93.012323,quantum algorithm|recursive|multiport|scheme|circuit|multiport|scheme|transform|inversion|step|algorithm|optic|device|scheme|gate|mode|pair|circuit|gate|mode|circuit|path|qudit|transformation|state|network|element|scheme|error|simulation|proof|principle|experiment|fabrication|silicon|device|coupler|thermo|optic|modulator|beam|splitter|phase|shifter|fidelity|multiport|circuit|qubit|qubit|quantum|fourier|transform|search|item|item|database
10.1103/PhysRevApplied.5.024014,quantum network|quantum memory|quantum memory|semiconductor|couple|self|quantum|dot|molecule|quantum|dot|molecule|self|dot|spin|photon|entanglement|dot|term|storage|process|teleportation|photon|detection|device|architecture|interaction|outline|gate|fabrication|self|poisson|simulation|viability|couple|parameter|sensitivity|dot|placement|device|copy|state|qubit|state|qubit|reset|failure|rate|entanglement|generation|utility|scenario|channel
10.1126/sciadv.1501531,quantum computer|quantum computer|quantum system|quantum|fredkin|gate|resource|gate|process|circuit|salient|proof|principle|experiment|difficulty|gate|fredkin|swap|gate|proposal|analog|control|unitary|qubit|logic|quantum|fredkin|gate|information|measurement|algorithm|fidelity|photon|greenberger|zeilinger|state|date|control|gate|box|unitary|circuit|experiment|qubit|gate|way|circuit
10.1103/PhysRevLett.117.140505,proposal|microwave|boson|boson|sample|task|probability|distribution|photon|output|network|device|computation|thousand|qubit|computer|boson|sample|handful|photon|boson|sample|circuit|platform|proposal|quantum|photon|waveguide|element|phase|shifter|beam|splitter|output|mode|multiphoton|input|state|resonator|array|dynamic|interaction|nondemolition
10.1103/PhysRevLett.116.090401,photon pair|realization|contextuality|nonlocality|tradeoff|qubit|qutrit|disturbance|principle|relation|contextuality|nonlocality|qutrit|qubit|hybrid|disturbance|monogamy|boundary|noncontextuality|locality|inequality|point|quantum|boundary|disturbance|boundary|theory|relation|evidence|tradeoff|correlation|correlation|experiment|evidence|entanglement|manifestation|quantum|resource
10.1103/PhysRevLett.116.070502,quantum measurement|quantum simulator|quantum simulator|quantum simulator|measurement|multiparticle|entanglement|entanglement|task|field|information|measurement|multiparticle|entanglement|framework|candia|phy|rev|lett|qubit|entanglement|measurement|set|experiment|multiphoton|concurrence|tangle|entanglement|evolution
10.1038/srep25977,quantum computer|quantum system|quantum system|quantum system|quantum simulation|computation|photon|degree|freedom|resource|encode|form|degree|freedom|dof|dof|possibility|photon|dof|polarization|dof|dof|birefringence|center|diamond|crystal|cavity|hybrid|hybrid|cnot|gate|photon|photon|cnot|gate|dof|qubit|dof|way|resource|quantum|qubit
10.1103/PhysRevA.94.012324,quantum error correction|demonstration|sensitivity|measurement|sensitivity|quantum|sense|environment|challenge|protocol|noise|signal|state|art|quantum|protocol|decouple|goal|restriction|noise|correlation|proof|principle|experiment|protocol|sensitivity|error|correction|restriction|protocol|qubit|error|recovery|sensitivity|noise|probability
10.1103/PhysRevA.93.063823,quantum communication|demand|generation|photon|setup|photon|demand|atom|front|mirror|beam|splitter|couple|photon|generation|efficiency|scheme|frequency|gate|pair|photon|principle|qubit|form|vertical|wave|packet
10.1103/PhysRevA.94.033844,quantum superposition|quantum state|creation|superposition|property|world|interest|generation|quantum|machine|superposition|state|protocol|exist|input|state|nonzero|state|quantum|machine|superposition|qubit|nonzero|polarization|state|total|qubit|pair|protocol|fidelity|reliability|realization|realization|information|quantum|computation|state|information|compression|computation
10.1103/PhysRevB.94.035441,topological quantum|quantum phase transition|majorana fermion|signature|phase|transition|qubit|array|signature|symmetry|phase|circuit|qed|realization|chain|transverse|field|spin|interaction|phase|addition|symmetry|phase|quantization|nonequilibrium|state|spin|chain|size|temperature|correlation|function|spin|end|chain|measure|symmetry|phase|transition|type|transition|representation|term|host|majorana|end|symmetry|phase|correlation|function|character|fermionic|representation|fermionic|right|realization|transverse|field|setup|array|transmon|qubit|microwave|circuit
10.1038/srep25136,gate|ray|photon|resonance|qubit|heart|information|technology|information|polarization|state|frequency|photon|qubit|resource|way|matter|ray|qubit|advantage|material|waveguide|miniaturization|ray|transition|environment|coherence|ray|polarization|qubit|mossbauer|resonance|control|knob|field|rotation|process|ray|quanta|polarization|rotation|qubit|gate|gate
10.1088/0031-8949/91/7/073006,quantum simulation|polariton|matter|architecture|phase|transition|body|experimental|simulation|frustration|equilibrium|discovery|interface|optic|matter|physics|achievement|condensation|energy|band|prediction|phase|light|qubit|cavity|array|line|tool|investigation|potential|phase|light|structure
10.1103/PhysRevA.93.042307,quantum state|quantum system|pair|resonator|circuit|resonator|intercavity|crosstalk|gate|fidelity|focus|pair|resonator|scale|quantum|information|process|communication|network|resonator|cavity|resonator|frequency|level|qutrit|pulse|coupler|qutrit|hamiltonian|pair|resonator|advantage|proposal|crosstalk|resonator|frequency|addition|qutrit|resonator|interaction|energy|level|qutrit|level|hamiltonian|gate|qubit|resonator|hamiltonian|podolsky|rosen|pair|qubit|resonator|simulation|fidelity|epr|pair|setup|transmission|line|resonator|flux|qutrit|circuit|qed|technology
10.1021/acsphotonics.6b00576,quantum dot|quantum dot|index|crystal|waveguide|qubit|entanglement|detection|preparation|measurement|state|information|state|waveguide|platform|article|medium|quantum|information|process|communication|index|crystal|waveguide|index|behavior|difficulty|sensitivity|location|challenge|qubit|state|platform|feature|tunability|wavelength|regime|medium|range|coherence|range|entanglement
10.1103/PhysRevB.94.165302,quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|state|entanglement|crystal|dimer|semiconductor|wave|excitation|state|thank|couple|interaction|mode|crystal|dimer|master|equation|formalism|state|entanglement|negativity|calculation|semiconductor|nanostructure|parameter|crystal|mode|expansion|maxwell|equation|value|order|value|distance|wavelength|amount|entanglement|interdot|distance|mode|split|dimer|linewidth|requirement|qubit|state|entanglement|detune|resonance|decay|rate|state|entanglement|dephase|transition|entanglement|dynamic|configuration|negativity|factor|respect|state|value|state|scale
10.1038/srep39110,relationship|speed|limit|memory|band|gap|environment|speed|limit|qsl|speed|evolution|reservoir|degree|markovianity|qsl|time|think|qsl|qubit|band|band|gap|pbg|environment|qsl|property|reservoir|band|gap|width|decrease|qsl|memory|environment|reflection|qsl|qsl|insight|identification|memory|pbg|environment|realization|prediction
10.1016/j.crhy.2016.05.003,josephson junction|quantum dot|superconducting qubit|superconducting qubit|quantum system|body|quantum|electrodynamic|network|matter|physics|light|dynamic|body|physics|light|circuit|josephson|analogue|analogy|physic|impurity|theorist|experimentalist|effort|characterization|equivalent|kondo|microwave|photon|kondo|frequency|peak|transmission|photon|physics|hybrid|mesoscopic|device|resonator|extension|quantum|electrodynamic|qed|network|jayne|cumme|lattice|lattice|presence|cavity|door|body|physics|light|equilibrium|relation|mott|transition|atom|lattice|prediction|phase|light|gauge|field|spin|orbit|couple|material|atom|lattice|floquet|perturbation|lattice|josephson|hubbard|ladder|geometry|phase|coherence|current|bose|hubbard|jayne|lattice|limit|light|presence|gauge|field|current|subsist|mott|phase|academie|des|science|masson
10.1364/OE.24.030149,quantum system|generation|pair|qudit|photon|degree|freedom|qudit|level|resource|distribution|information|protocol|qudit|degree|freedom|photon|way|state|pair|photon|way|degree|freedom|contrast|term|resource|generation|copy|qudit|state|photon|degree|freedom|transverse|momentum|degree|entanglement|pair|availability|copy|state|need|reconstruction|state|state|set|state|setup|state|qudit|state|society|america
10.1103/PhysRevA.94.052337,quantum memory|quantum|phase|gate|transparency|cavity|phase|gate|atom|cavity|transparency|probe|pulse|phase|shift|presence|absence|control|field|interplay|cavity|eit|phase|gate|photon|end|control|photon|ground|state|follow|target|photon|cavity|state|photon|phase|shift|protocol|multiphoton|control|photon|phase|shift|photon|generation|multipartite|state|parameter|space|cavity|phase|gate|technology|cooperativity|cavity|phase|shift|photon|shift|phase|qubit|phase|gate|photon|device|computation
10.1103/PhysRevA.94.022320,quantum network|bipartite|gate|repeater|node|protocol|class|gate|party|help|repeater|node|protocol|qubit|parameter|party|help|repeater|node|neighbor|node|channel|gate|decoherence|memory|unitary|part|computation|communication|task|amount|decoherence|network|goal|unitary|entanglement|preparation|protocol|unitarie|gate|communication|entanglement|situation|repeater|node|entanglement|protocol|piecewise|entanglement|neighbor|node|entanglement|end|node|protocol|unitary|number|repeater|node|cost|signal|transfer|end|node|bind|number|repeater|node|position|cryptography
10.1038/srep29939,quantum teleportation|quantum simulation|computation|degree|freedom|nonlinearity|quantum|computation|degree|freedom|dof|photon|dof|nonlinearity|quantum|computation|dof|cnot|gate|polarization|dof|photon|photon|cnot|gate|dof|qubit|dof|theory|state|half|resource|quantum|circuit|complexity|simulation|resource|gate|quantum|superdense
10.1038/ncomms11490,quantum algorithm|footprint|polarization|quantum|gate|waveguide|quantum|information|process|communication|metrology|lithography|emphasis|platform|need|scale|information|process|computer|quantum|logic|gate|path|encode|technology|polarization|qubit|polarization|beam|splitter|waveguide|polarization|gate|polarization|beam|splitter|size|reduction|device|footprint|demonstration|gate|stage|scale|quantum|information|process|capability|polarization|circuit
10.1103/PhysRevLett.116.070503,quantum system|quantum simulator|quantum simulator|entanglement|entanglement|task|tomography|number|observable|number|party|qubit|measurement|concurrence|entanglement|monotone|gate|device|photon|dynamic|concurrence|measurement|observable|information
10.1103/PhysRevA.94.022343,quantum computing|quantum network|quantum|computation|ensemble|cavity|hyperparallel|quantum|computation|scheme|qubit|degree|freedom|dof|polarization|dof|photon|hyper|hyper|gate|photon|interface|photon|spin|wave|magnon|ensemble|cavity|gate|quantum|cnot|gate|hyper|gate|photon|cavity|magnon|proposal|photon
10.1038/srep33959,quantum memory|polarization|qubit|channel|experiment|quantum|memory|polarization|qubit|ppqs|channel|ppqs|signal|pulse|photon|level|atom|mean|transparency|scheme|laser|pulse|direction|angle|axis|ppqs|output|channel|direction|read|laser|beam|ppqs|output|channel|storage|delta|quantum|fidelity|output|channel|output|channel|quantum|fidelity|ppqs|storage|delta|storage|quantum|fidelity|bind|entanglement|inequality|release|ppqs|capability|information|storage
10.1038/ncomms11511,quantum circuit|quantum circuit|quantum circuit|quantum algorithm|quantum processor|quantum processor|quantum walk|quantum walk|quantum walk|quantum walk|quantum walk|walk|formalism|range|model|share|price|population|genetic|potential|framework|class|graph|circuit|output|probability|distribution|graph|sample|computer|complexity|theory|link|complexity|theory|family|task|supremacy|computer|proof|principle|graph|qubit|photon
10.1007/s10773-015-2744-6,quantum communication|entanglement|state|quantum|cod|protocol|entanglement|state|hbsa|qubit|nonlinearitie|qnd|photon|number|detection|element|feature|scheme|bsa|degree|freedom|hbsa|cod|information|capacity|scheme|distance
10.1103/PhysRevLett.116.037402,quantum dot|quantum dot|quantum communication|quantum system|enhancement|exciton|coherence|decoherence|couple|environment|forefront|information|photon|nature|limit|strength|couple|field|ability|couple|coherence|exciton|transition|waveguide|wave|function|field|coherence|numerical|calculation|coherence|separation|charge|carrier|transition|dipole|moment|ability|coherence|avenue|couple|scheme|qubit
10.1007/s11082-016-0717-5,quantum gate|qubit|cavity|qed|scheme|iswap|fredkin|gate|atom|cavity|qed|type|qubit|qubit|qubit|rail|qubit|interaction|atom|field|cavity|shore|probability|state|interest|fidelity|scheme|interaction|gate
10.1038/ncomms10685,frequency|comb|surface|plasmon|resonance|frequency|comb|million|mode|clock|potential|frequency|metrology|spectroscopy|precision|lidar|spectroscopy|molecule|quantum|metrology|qubit|frequency|comb|possibility|nano|photon|plasmonic|interrelation|surface|plasmon|role|plasmonic|optic|manipulation|light|scale|comb|comb|nanostructure|frequency|comb|degradation|position|stability|linewidth|frequency|comb|spectroscopy|metrology|subwavelength|circuit
10.1109/JQE.2016.2578041,quantum|computation|ensemble|quantum|computation|gate|qubit|possibility|quantum|computation|photon|cavity|quantum|electrodynamic|circuit|gate|photon|toffoli|gate|circuit|podolski|rosen|epr|entanglement|pair|toffoli|gate|half|entanglement|teleportation|computation|gate|decomposition|scale|quantum
10.1007/s11128-016-1299-7,creation|correlation|uncertainty|relation|crystal|creation|correlation|uncertainty|relation|eur|qubit|state|radiation|isotropic|bandgap|pbg|crystal|environment|condition|structure|role|emergence|quantum|discord|gqd|norm|gqd|addition|similarity|difference|correlation|pbg|environment|detail|evolution|eur|influence|pbg|environment
10.1126/sciadv.1501772,synchronization|photon|information|element|information|process|qubit|interference|photon|hong|mandel|hom|photonsmust|network|purpose|arrival|photon|purity|basis|success|photon|storage|purity|hom|interference|photon|quantum|memory|storage|event|purity|function|homodyne|measurement
10.1103/PhysRevLett.117.223601,quantum communication|quantum system|ramsey|interference|photon|interferometry|energy|level|foundation|range|phenomenon|resonance|electron|spin|resonance|ramsey|spectroscopy|laser|maser|technology|role|information|process|qubit|energy|superposition|state|interference|energy|state|quanta|light|analogy|energy|level|atom|spin|ramsey|interferometer|photon|energy|superposition|state|photon|transformation|measurement|path|frequency|qubit|information|process
10.1103/PhysRevLett.117.260401,quantum measurement|quantum measurement|device|certification|qubit|measurement|level|outcome|measurement|measurement|type|quantum|theory|character|measurement|quantum|part|setup|restriction|device|experiment|pair|polarization|qubit|deviation|entanglement|correlation|inequality|set|outcome|measurement|dimension|device|verification|qubit|device|certification
10.1103/PhysRevLett.116.033603,quantum dot|diffusion|photon|pulse|quantum|state|qubit|color|center|photon|frequency|photon|state|fluctuation|diffusion|photon|protocol|sequence|pulse|state|emitter|emission|line|frequency|efficiency|robustness|feasibility|nitrogen|vacancy|center|diamond|pulse|width|diffusion|way|efficiency|photon|entanglement|couple|cavity|state|qubit
10.1038/NPHOTON.2015.278,quantum state|manipulation|berry|phase|state|spin|qubit|phase|relation|resource|information|quantum|phase|interaction|phase|evolution|robustness|date|demonstration|phase|state|microwave|field|resolution|phase|berry|phase|nitrogen|vacancy|centre|diamond|passage|diffraction|laser|light|nitrogen|vacancy|centre|spin|bloch|sphere|berry|phase|limit|control|loss|adiabaticity|decoherence|robustness|control|parameter|foundation|manipulation|network|state|qubit|light
10.1103/PhysRevA.93.053807,quantum communication|quantum memory|dissipation|excitation|transfer|photon|quantum|emitter|scheme|dissipation|excitation|transfer|photon|wave|packet|quantum|emitter|photon|pump|photon|emission|emitter|cavity|decay|tool|information|process|photon|wave|packet|match|condition|rate|scheme|laser|pulse|quantum|feedback|resonator|couple|photon|quantum|emitter|waveguide|space|scenario|usefulness|scheme|frequency|converter|qubit|wavelength
10.1038/ncomms13632,quantum dot|quantum network|quantum network|quantum system|faraday|filter|triplet|sideband|clock|transition|hybrid|semiconductor|qds|vapour|build|block|strength|part|qds|demand|photon|emission|unity|indistinguishability|brightness|vapour|frequency|standard|coherence|storage|qubit|filter|component|link|photon|atom|faraday|dispersion|filter|caesium|transition|faraday|filter|delta|omega|ghz|filter|triplet|sideband|way|qds|source|photon|frequency|standard|caesium|clock|transition
10.1103/PhysRevA.93.032339,computer|coherence|question|task|computation|datum|server|classical|gentry|proceed|acm|symposium|theory|computer|association|computer|machinery|new|york|broadbent|fitzsimon|kashefi|proceed|symposium|foundation|computer|science|computer|society|los|alamitos|step|interplay|quantum|coherence|tool|computation|client|capacity|xor|gate|computation|information|carrier|superposition|state|qubit|light|computation|client|server|laboratory|server|access|source|measurement|device|client|set|device|information|light|beam|quantum|resource|computer
10.1103/PhysRevA.95.022305,quantum simulator|quantum simulator|trapped ion|quantum simulation|particle|statistic|switch|particle|statistic|bose|fermi|statistic|space|statistic|quantum|particle|situ|evolution|boson|fermion|fermion|boson|measurement|proposal|qubit|protocol|number|particle|proposal|quantum|platform|quantum|photon|circuit|possibility|permutation|symmetrization|antisymmetrization|quantum|particle|toolbox|gate|symmetry|transformation
10.1103/PhysRevX.7.031049,quantum state|trapped ion|quantum|spin|len|array|spin|len|spin|excitation|medium|space|quantum|atom|interaction|matter|interface|qubit|ensemble|register|atom|hamiltonian|quantum|spin|len|spin|lattice|rydberg|atom|string|spin|len|len|spin|spin|interaction|dynamic|number|spin|excitation|mapping|super|position|spin|excitation|superposition|spin|pattern|field|quantum|spin|len|way|entanglement|atom|lattice|array
10.1364/AO.56.00B222,quantum network|quantum network|quantum state|quantum system|trapped ion|trapped ion|ion|photon|entanglement|quantum|frequency|conversion|ion|candidate|quantum|node|feature|network|node|lifetime|site|process|capability|production|fly|qubit|network|datum|fiber|range|communication|amplifier|photon|propagation|range|fiber|virtue|nature|qubit|state|entanglement|probability|excitation|fidelity|ion|photon|entanglement|ion|photon|entanglement|generation|fidelity|entanglement|probability|function|photon|collection|optic|numerical|aperture|quantum|frequency|conversion|photon|ion|telecommunication|range|distance|network|entanglement|rubidium|quantum|memory|range|type|quantum|memory|society|america
10.1103/PhysRevLett.119.010503,quantum dot|quantum entanglement|quantum entanglement|quantum network|quantum state|phase|state|generation|spin|qubit|qubit|feature|distribution|entanglement|distance|qubit|pair|channel|realization|electron|spin|qubit|semiconductor|protocol|spin|photon|entanglement|quantum|erasure|photon|path|information|measurement|photon|spin|qubit|phase|entanglement|state|fidelity|state|record|entanglement|generation|rate|khz|qubit
10.1103/PhysRevB.96.241410,quantum dot|quantum dot|quantum entanglement|entanglement|photon|singlet|triplet|qubit|molecule|electron|self|molecule|decoherence|singlet|triplet|qubit|subspace|spin|photon|interface|photon|spin|qubit|emission|event|overlap|state|threshold|nonseparability|density|matrix|qubit|photon|state|energy|difference|time|resolution|detector|heterodyne|detection|measurement|color|qubit|direction|bloch|sphere
10.1103/PhysRevB.96.165312,quantum dot|quantum dot|superconducting qubit|superconducting qubit|quantum state|proposal|interface|microwave|cavity|quantum|interface|transmon|qubit|photon|absorption|generation|dipole|turn|couple|microwave|cavity|cavity|parameter|experiment|microwave|optic|conversion|nanosecond|scale|efficiency|unity|technology|protocol|principle|transfer|photon|qubit|transmon|qubit|advance|quantum|dot|quantum|photon|technology|scheme|role|quantum|node|cavity
10.1088/2058-9565/aa7c50,superconducting qubit|quantum system|atom|hybrid|hybrid|resonator|flux|qubit|rydberg|atom|flux|bias|flux|qubit|flip|flux|qubit|resonator|interface|spectrum|field|qubit|state|transition|atom|resonator|couple|type|entanglement|qubit|flux|bias|field|qubit|toffoli|logic|gate
10.1016/j.optcom.2017.01.056,quantum dot|quantum dot|quantum communication|quantum communication|bell state|bell state|ghz state|construction|entanglement|channel|cavity|information|process|scheme|state|interaction|photon|qds|cavity|state|entanglement|greenberger|zeilinger|state|qubit|photon|consumer|electron|spin|qubit|provider|trust|center|interaction|cavity|exciton|cavity|entanglement|channel|qubit|consumer|entanglement|swap|probe|photon|interaction|cavity|qubit|measurement|measurement|consumer|node|cavity|entanglement|channel|channel|consumer|distribution|state|entanglement|swap|scheme|cavity|probability|success|fidelity|technology
10.1063/1.4994661,quantum circuit|quantum network|quantum device|transmon|qubit|silicon|insulator|integration|fabrication|characterization|aluminum|transmon|qubit|silicon|insulator|substrate|qubit|fabrication|vapor|silicon|oxide|silicon|device|layer|qubit|resonator|principle|fabrication|silicon|element|route|chip|scale|integration|electro|transducer|microwave|process|step|fabrication|aluminum|transmon|qubit|silicon|aip|publish
10.1038/NNANO.2017.154,quantum gate|control|donor|spin|qubit|silicon|spin|degree|freedom|donor|impurity|silicon|level|semiconductor|process|ratio|spin|electron|spin|information|process|field|choice|spin|transition|level|donor|year|scheme|control|donor|spin|qubit|demonstration|donor|spin|silicon|bandgap|resonator|rabi|oscillation|spin|field|donorbound|electron|quantum|transducer|spirit|molecule|field|confinement|advantage|power|requirement|qubit|density|gate|spin|qubit|resonance|frequency|device|requirement|quantum|access|manifold|spin|qudit
10.1063/1.5004147,quantum dot|quantum memory|cluster state|exciton|spin|quantum|dot|exciton|state|semiconductor|qds|state|qubit|potential|role|state|quantum|information|microlense|photon|extraction|exciton|spin|precession|access|exciton|spin|biexciton|state|state|polarization|spectroscopy|photon|experiment|experiment|spin|precession|period|exciton|structure|split|eigenstate|arrow|arrow|arrow|arrow|microlense|qds|possibility|information|process|scheme|exciton|spin|qubit|generation|realization|solidstate|article|content|common|attribution|license
10.1103/PhysRevLett.118.250502,quantum network|quantum network|multispecie|ion|node|ion|platform|information|network|qubit|memory|coulomb|interaction|channel|gate|node|isolation|spectator|qubit|memory|qubit|interface|isolation|qubit|ingredient|ion|trap|network|node|experiment|specie|qubit|motion|qubit|photon
10.1016/j.physleta.2017.01.052,quantum dot|quantum dot|quantum communication|scheme|state|qubit|electron|spin|qubit|quantum|transmission|teleportation|cavity|scheme|state|photon|electron|spin|user|photon|scheme|transfer|state|electron|spin|user|interaction|photon|electron|spin|qubit|cavity|proposal|cavity|success|probability|fidelity|scheme|nonlinearitie|homodyne|detection|scheme|cavity|feasibility|decoherence|practice|right
10.1007/s11128-016-1499-1,quantum network|quantum network|room|temperature|spin|photon|interface|progress|cavity|nitrogen|vacancy|colour|centre|diamond|field|couple|regime|architecture|interface|spin|qubit|couple|requirement|dynamic|interface|passage|decoherence|state|colour|centre|diamond|interface|gate|state|transfer|entanglement|distribution|qubit|node|simulation|fidelity|quantum|interface|gate|room|temperature|condition
10.1103/PhysRevLett.118.177401,quantum dot|quantum dot|quantum dot|quantum dot|quantum network|quantum state|quantum system|quantum system|realization|absorption|photon|qubit|electron|loss|limitation|transfer|node|measurement|transfer|information|qubit|limitation|absorption|qubit|electron|transfer|information|spin|degree|freedom|place|emission|photon|detection|photon|information|qubit|gate|destination|node|correlation|photon|color|state|electron|spin|avenue|realization|information|protocol
10.1088/1367-2630/aa65de,quantum state|quantum state|quantum state|estimation|qubit|datum|bayesian|mean|estimation|parametrization|experiment|likelihood|utilization|datum|qubit|form|mean|estimate|bme|qubit|constraint|sample|bme|qubit|experiment|burden|asymmetry|inefficiency|dimension|complexity
10.1103/PhysRevA.96.012324,quantum state|quantum memory|quantum memory|storage|polarization|thz|photon|diamond|diamond|phonon|platform|generation|storage|manipulation|light|diamond|store|release|demand|duration|qubit|mode|nature|memory|degree|polarization|qubit|transition|phonon|mode|diamond|crystal|mode|retrieval|quantum|tomography|memory|input|state|fidelity|memory|efficiency|demonstration|photon|polarization|pair|memory|entanglement|state|storage|diamond|phonon|platform|concert|polarization|qubit|requirement|polarization|process
10.1088/2058-9565/aa629b,quantum network|multipartite|entanglement|randomness|certification|wstate|quantum|steer|scenario|cavalcanti|presence|entanglement|network|user|control|measurement|asymmetry|situation|protocol|device|type|entanglement|qubit|wstate|amount|randomness|scenario|bipartition|qubit|wstate
10.1103/PhysRevA.96.043808,superconducting qubit|superconducting qubit|quantum|microwave|conversion|optic|nanophotonic|resonator|noise|resonant|electro|optic|scheme|microwave|conversion|nanophotonic|resonator|resonance|frequency|microwave|resonance|frequency|contrast|resonator|range|qubit|microwave|frequency|pump|frequency|mode|resonance|microwave|photon|photon|resonance|frequency|mode|conversion|source|noise|scheme|resonator|mode|frequency|device|order|magnitude|footprint|device|overlap|microwave|field|photon|conversion|rate|range|khz|factor|nature|device|microwave|frequency|conversion|pump|power|range|ten|microwatt|evenwith|value|metric|device|improvement|microwave|conversion|network|processor|fiber|communication
10.1038/srep45353,quantum circuit|quantum circuit|quantum|swap|gate|circuit|information|science|process|transmission|information|phenomenon|combination|qubit|gate|scalability|qubit|gate|structure|swap|fredkin|gate|protocol|error|correction|fingerprint|clone|realization|fredkin|gate|qubit|fidelity|basis|output|state|fidelity|photon|greenberger|zeilinger|state|fidelity|fredkin|gate|quantum|task
10.1038/s41467-017-01304-x,superconducting qubit|superconducting qubit|chip|microwave|circulator|circuit|element|part|measurement|communication|reversal|symmetry|material|hall|modulation|josephson|nonlinearitie|chip|circulator|reservoir|interaction|circulation|phase|interference|signal|conversion|path|circulator|siliconon|insulator|platform|silicon|photon|noise|quantum|limit|range|bandwidth|mhz|reconfigurability|beam|splitter|wavelength|converter|way|processor|chip|signal|process|readout
10.1364/OE.25.007839,quantum network|cluster state|characterization|convertor|network|gate|multiqubit|state|qubit|tool|wiring|multipartite|state|state|task|gate|information|process|resource|entanglement|discord|demonstration|conversion|qubit|state|ghz|dicke|state|quality|gate|potential|component|network|society|america
