DOI,nouns
10.1038/s41567-022-01678-w,neutral atom|neutral atom|bell state|bell state|bell state|bell state|bell state|cluster state|array|clock|qubit|entanglement|resource|metrology|clock|rydberg|gate|array|generation|clock|transition|fidelity|coherence|generation|entanglement|clock|goal|metrology|array|rydberg|interaction|entanglement|atom|quantum|platform|state|preparation|tweezer|confinement|lattice|ensemble|strontium|atom|pair|ground|state|qubit|gate|clock|transition|qubit|gate|rydberg|dress|generation|state|preparation|measurement|fidelity|state|preparation|measurement|correction|metrology|entanglement|coherence|lifetime|parity|correlation|comparison|ensemble|stability|future|rearrangement|qubit|gate|generation|exploration|field
10.3390/photonics10111280,neutral atom|cnotn|gate|homonuclear|förster|interaction|rydberg|atom|scheme|fidelity|cnotn|gate|metal|qubit|scheme|transparency|rydberg|blockade|fidelity|homonuclear|cnotn|gate|rydberg|blockade|interaction|target|atom|couple|laser|intensity|limit|heteronuclear|dipole|dipole|interaction|resonance|control|target|atom|target|atom|van|der|waal|interaction|gate|order|fidelity|couple|laser|intensity|order|feasibility|gate|scheme|optimization|scheme|gate|fidelity|relation|control|control|control|target|target|target|interaction|energy|simulation|fidelity|gate|control|target|atom|fidelity|control|target|atom|condition
10.1103/PhysRevA.85.033414,neutral atom|possibility|trap|level|rydberg|blockade|rydberg|blockade|mechanism|promise|computation|state|gate|rydberg|state|atom|field|decoherence|decoherence|concept|trap|trap|prototype|level|rydberg|state|qubit|state|state|ground|state|numerical|trap|metal|field|group|metal|candidate
10.1145/3511064,quantum computer|trapped ion|trapped ion|term|tis|candidate|scale|quantum|nisq|hardware|qubit|advantage|technology|qubit|quality|coherence|qubit|connectivity|size|trap|architecture|scalability|limitation|milestone|qubit|device|architecture|quantum|charge|device|qccd|device|trap|ion|shuttle|hardware|component|device|qubit|range|possibility|trap|size|communication|topology|gate|need|resource|requirement|qccd|qubit|choice|trap|size|communication|topology|gate|toolflow|architecture|parameter|input|set|hardware|toolflow|target|device|execution|metric|run|reliability|device|noise|rate|hardware|point|trap|size|communication|topology|choice|reliability|order|magnitude|microarchitectural|gate|choice|influence|reliability|order|magnitude|recommendation|choice|performant|execution|industry|effort|device|qubit|insight|potential|hardware|future|progress
10.1103/PhysRevA.94.062307,quantum system|neutral atom|qubit|gate|passage|resonance|rydberg|atom|scheme|gate|phase|accumulation|passage|resonance|rydberg|state|phase|accumulation|passage|level|detail|passage|pulse|rectangle|intensity|profile|dependence|energy|detune|forster|resonance|fidelity|population|transfer|rydberg|state|fidelity|qubit|gate|forster|resonance|rydberg|atom
10.1103/PhysRevLett.126.200603,quantum circuit|quantum system|neutral atom|neutral atom|array|scrambler|body|entanglement|timescale|size|family|scramble|realizable|term|experiment|array|tool|neighbor|rydberg|interaction|qubit|rotation|gate|tweezer|array|interaction|graph|information|neighbor|gate|tool|access|dynamic|way|state
10.1002/qute.202300398,quantum computing|quantum algorithm|neutral atom|rydberg|atom|graph|optimization|interest|potential|rydberg|atom|optimization|challenge|demonstration|optimization|qubo|rydberg|atom|graph|rydberg|atom|graph|configuration|graph|tweezer|body|ground|state|set|mis|graph|rydberg|atom|subgraph|component|need|control|distance|error|build|qubo|graph|feasibility|series|rydberg|atom|experiment|proof|concept|gate|build|block|experiment|component|qubo|rydberg|atom|graph|body|ground|state|qubo|optimization|qubo|rydberg|atom|qubo|type|hardware|wave|machine|rydberg|atom|ease|qubit|connectivity|gate|image
10.1364/OE.410158,neutral atom|neutral atom|step|toffoli|gate|rydberg|pump|idea|computation|synthesis|multiqubit|logic|gate|efficiency|information|process|task|scheme|qubit|toffoli|gate|rydberg|pump|strength|rabi|frequency|field|toffoli|gate|step|fluctuation|rydberg|rydberg|interaction|atom|alignment|fidelity|toffoli|gate|gate|addition|scheme|qubit|society|america|term|osa|access|publish|agreement
10.1016/j.rinp.2022.105778,quantum computing|quantum bit|fabrication|layer|temperature|incident|reaction|ease|formation|lattice|match|metal|quality|epitaxial|layer|year|material|fabrication|silicon|device|contact|metal|electrode|issue|property|film|silicon|substrate|microstructure|chemistry|understand|influence|silver|layer|transition|metal|silicon|interface|incident|reaction|moire|chemical|reaction|interface|introduction|root|root|degree|layer|interaction|transfer|silicon|atom|silicide|root|root|degree|thickness|nanometer|temperature|formation|silicide|formation|interface|moire|mechanism|introduction|root|root|degree|layer|layer|silicidation|temperature|layer|formation|silicide|interface|temperature|moire|formation|root|root|degree|synthesis|layer|temperature|fabrication|step|difference|property|mechanism|temperature|fabrication|formation|root|root|degree|layer|find|herein|salicide|circuit|fabrication|circuit
10.1103/PhysRevApplied.11.044035,quantum computing|quantum computing|quantum gate|quantum gate|neutral atom|neutral atom|qubit|gate|interference|rabi|cycle|rydberg|atom|fidelity|rydberg|interaction|realization|stumble|block|dephase|transition|ground|rydberg|state|interference|rabi|oscillation|scheme|class|rydberg|subject|error|type|gate|form|beta|alpha|gamma|beta|parameter|laser|rydberg|blockade|qubit|resonant|laser|pulse|pulse|laser|qubit|gate|qubit|rotation|phase|gate|phase|gate|advantage|gate|fidelity|rotation|error|rydberg|state|decay|decay|error|order|transition|population|rydberg|state|motion|dephase|gap|population|rydberg|state|qubit|gate|variation|phase|alpha|gamma|beta|dependence|fourth|rabi|frequency|scheme|magnitude|gate|magnitude|megahertz|rapidity|accuracy|feasibility|interference|foundation|gate
10.1103/PhysRevA.108.032620,neutral atom|find|mapping|protocol|qubit|gate|set|protocol|qubit|gate|mechanism|quantum|pathway|platform|landscape|protocol|state|sequence|site|feature|pulse|rate|success|algorithm|constraint|impact|proximity|atom|nature|quality|protocol|detail|feature|parameter|space|correlation|set|parameter|mechanism|control|protocol|mechanism|needle|haystack
10.1007/s11467-021-1069-6,quantum computing|neutral atom|neutral atom|quantum memory|rydberg|quantum|computation|spin|electron|alkaline|earth|ael|atom|valence|electron|nonzero|spin|state|ael|ground|state|split|ghz|scale|split|rydberg|excitation|field|ghz|scale|split|field|noise|experiment|challenge|datum|ael|isotope|theory|spin|qubit|state|state|delta|mhz|scale|delta|field|order|ratio|delta|omega|qubit|state|rydberg|state|theory|state|photon|rydberg|excitation|spin|qubit|state|theory|magnitude|field|theory|mean|computation|applicability|rydberg|blockade|advantage|spin|electron
10.1038/s41567-020-0903-z,quantum computing|neutral atom|neutral atom|fidelity|entanglement|detection|alkaline|earth|rydberg|entanglement|fidelity|rydberg|state|electron|structure|alkaline|earth|atom|platform|quantum|technology|platform|science|fidelity|record|rydberg|state|qubit|entanglement|generation|specie|exploitation|structure|frontier|fidelity|quantum|clock|valence|electron|structure|alkaline|earth|rydberg|atom|fidelity|rydberg|state|detection|atom|rabi|gate|atom|entanglement|value|way|metrology|atom|ion|stage|alkaline|earth|architecture
10.1103/PhysRevLett.129.200501,quantum gate|quantum algorithm|quantum error correction|neutral atom|bell state|demonstration|transparency|cnot|gate|transparency|protocol|range|interaction|rydberg|state|state|transfer|target|qubit|blockade|regime|advantage|scheme|multiqubit|cnotk|gate|sequence|qubit|number|gate|measurement|loss|gate|fidelity|laser|power|number|improvement|level|fault|scale
10.1364/PRJ.415795,quantum gate|neutral atom|neutral atom|step|rydberg|antiblockade|swap|swap|gate|robustness|fashion|rydberg|rydberg|excitation|multistep|piecewise|pulse|rydberg|blockade|regime|type|rydberg|antiblockade|rab|field|step|swap|swap|cswap|gate|gate|condition|sensitivity|rab|gate|infidelity|factor|decay|dephase|distance|deviation|absence|step|scheme|rydberg|swap|gate|way|robustness|rab|gate|laser|press
10.1103/PhysRevA.104.012615,quantum computing|quantum gate|neutral atom|van|der|waal|interaction|rydberg|atom|scale|atom|entanglement|rydberg|interaction|distance|phase|accumulation|rabi|cycle|rydberg|interaction|magnitude|rydberg|rabi|frequency|phase|gate|phase|gate|gate|step|rydberg|state|van|der|waal|interaction|atom|rotation|error|interaction|regime|interaction|qubit|gate|fluctuation|rydberg|interaction|fidelity|position|fluctuation|qubit
10.1038/ncomms13005,quantum bit|neutral atom|load|ion|array|array|ion|qubit|platform|information|process|reload|array|challenge|flux|source|load|ion|site|trap|lifetime|coherence|ion|site|demonstration|criterion|array|scale|quantum|information|process|load|rate|ion|parallel|increase|photo|ionization|laser|power|need|flux
10.1103/PhysRevLett.121.240501,quantum computer|quantum computer|neutral atom|neutral atom|fidelity|qubit|gate|intensity|dipole|trap|array|dipole|trap|odt|array|polarization|atom|qubit|light|shift|dls|qubit|state|field|microwave|gate|qubit|error|order|dls|odt|array|intensity|intensity|dipole|trap|odt|array|dls|microwave|clifford|gate|error|gate|benchmarke|odt|array|correlation|coherence|gate|error|odt|error|gate|demonstration|odt|array|platform
10.1103/PhysRevA.87.052314,neutral atom|adiabatic quantum|adiabatic quantum|quantum annealing|computation|rydberg|atom|architecture|computation|ground|state|atom|laser|field|manner|rydberg|blockade|mechanism|interaction|benchmark|ground|state|ise|spin|lattice|proof|principle|experiment|architecture|detail|qubit|clock|state|numerical|simulation|fidelity|qubit|qubit|range|technology
10.1364/OE.23.023571,neutral atom|cool|atom|pair|counter|beam|beam|aperture|len|component|polarization|parallel|propagation|axis|polarization|distribution|region|pair|counter|beam|polarization|polarization|gradient|pattern|atom|resonant|trap|pair|beam|dimension|scheme|atom|atom|array|information|process|readout|qubit|atom|society|america
10.1103/PhysRevB.106.115411,quantum dot|quantum dot|quantum gate|quantum gate|spin|qubit|spin|orbit|interaction|spin|qubit|andreev|spin|qubit|benefit|qubit|qubit|qubit|spin|degree|freedom|supercurrent|spin|qubit|superconductor|qubit|interaction|spin|qubit|tunneling|regime|spin|orbit|interaction|soi|semiconductor|tune|parameter|interaction|spin|qubit|ise|moriya|interaction|phase|difference|tunnel|barrier|strength|parameter|josephson|current|spin|orientation|interaction|phase|flip|gate|fidelity|network|spin|qubit|surface|code
10.1038/NPHYS1778,neutral atom|preparation|atom|microtrap|trap|candidate|realization|logic|resonance|trap|potential|isolation|environment|array|trap|trap|atom|effort|qubit|gate|rydberg|atom|optical|challenge|generation|atom|occupancy|trap|load|efficiency|experiment|load|efficiency|microtrap|collision|pair|atom|field|atom|trap
10.1016/j.optcom.2014.11.038,quantum computer|quantum computing|quantum bit|quantum gate|neutral atom|rydberg|shift|imbalance|blockade|ensemble|shift|imbalance|blockade|condition|collection|atom|laser|excitation|superposition|ground|state|state|turn|shift|imbalance|blockade|reason|limitation|constraint|rydberg|interaction|blockade|range|parameter|argument|simulation|fidelity|state|qubit|number|atom|ensemble|right
10.1088/1367-2630/12/6/065027,neutral atom|neutral atom|quantum simulation|pattern|lattice|resonance|pattern|lattice|site|precision|microwave|radiation|field|gradient|account|limitation|relevance|plane|string|atom|lattice|information|process|experiment|find|way|qubit|control|site|resolution
10.1103/PhysRevA.107.023102,neutral atom|coherence|cool|spin|qubit|field|spin|memory|divalent|spin|sideband|cool|field|reichenbach|phy|rev|lett|theory|spin|qubit|field|theory|laser|excitation|state|shift|interaction|spin|mix|interaction|sideband|clock|state|stark|state|spin|emission|ground|state|field|theory|spin|qubit|zeeman|substate
10.1103/PhysRevA.85.012328,quantum computing|neutral atom|cluster state|cluster state|cluster state|cluster state|cluster|state|generation|van|der|waal|dipole|dipole|interaction|lattice|generation|measurement|van|der|waal|dipole|dipole|interaction|molecule|lattice|neighbor|entanglement|phase|gate|interaction|atom|rydberg|state|molecule|dipole|moment|state|neighbor|number|gate|number|qubit|millisecond|lattice|series|lattice|direction|gate|lattice|direction|viability|scheme|rydberg|atom
10.1007/s11128-011-0297-z,quantum state|quantum state|neutral atom|quantum simulation|architecture|information|process|atom|micro|structure|progress|information|process|array|microtrap|register|qubit|information|architecture|element|issue|site|addressability|scalability|configuration|storage|manipulation|retrieval|initialization|qubit|rotation|qubit|transport|shift|register|feasibility|qubit|gate|microtrap|array
10.1103/PhysRevApplied.18.014016,quantum computing|neutral atom|atom|transport|shortcut|adiabaticity|lattice|atom|transport|potential|prerequisite|variety|quantum|technology|circumstance|transport|lattice|anharmonic|potential|plane|configuration|modulator|rise|direction|plane|lattice|trajectory|atom|transport|class|quantum|control|adiabaticity|sta|form|inverse|engineering|momentum|dynami|invariant|lewis|riesenfeld|type|modification|sta|esta|atom|dynamic|rele|equation|efficiency|sta|esta|transport|fidelity|regime|esta|sta|counterpart|implication|atom|qubit|gate|quantum|sense|force|atom|interferometry
10.1103/PhysRevA.96.042306,quantum gate|neutral atom|fidelity|rydberg|atom|state|qubit|gate|state|component|atom|state|laser|rydberg|state|dipole|dipole|exchange|interaction|rydberg|atom|gate|scale|error|probability|alpha|interaction|strength|rydberg|state|lifetime|tau|gate|variation|interaction|strength|probability|rydberg|excitation|gate|motion|decoherence|entanglement
10.1088/2058-9565/ac82c3,electron|spin|coherence|neon|surface|electron|surface|gas|liquid|spin|qubit|coherence|thank|purity|electron|spin|coherence|helium|surface|electron|spin|coherence|neon|surface|realization|electron|charge|qubit|spin|decoherence|mechanism|susceptibility|phonon|current|metal|electrode|spin|ensemble|temperature|device|electron|spin|decoherence|mechanism|electron|spin|spin|interaction|abundance|semiconductor|quantum|dot|spin|qubit|hahn|echo|coherence|electron|spin|qubit|spin|qubit
10.1103/PhysRevA.103.012415,neutral atom|neutral atom|supersymmetry|fidelity|ground|state|preparation|tweezer|array|atom|qubit|tweezer|platform|computation|progress|roadblock|atom|quantum|computation|qubit|initialization|supersymmetry|framework|particle|physic|fidelity|initialization|atom|qubit|atom|ground|state|tweezer|atom|tweezer|scheme|atom|qubit|tweezer|way|scale|quantum|computation|simulation|information|process
10.1103/PhysRevA.110.042821,neutral atom|engineering|rydberg|pair|interaction|divalent|atom|ionization|information|process|relie|rydberg|excitation|entanglement|generation|divalent|element|strontium|ytterbium|benefit|core|variety|qubit|encode|rydberg|structure|isotope|interaction|state|multichannel|quantum|defect|theory|rydberg|structure|isotope|nonzero|spin|rydberg|pair|interaction|calculation|level|density|sensitivity|field|parameter|resonance|divalent|atom|split|threshold|line|stability|respect|field|fluctuation|range|interaction|parameter|pair|state|channel|rydberg|series|pair|state|opportunity|blockade|regime|range|interaction|distance|potential
10.1038/nature11449,quantum computer|quantum computer|quantum dot|quantum bit|quantum system|quantum processor|atom|electron|spin|qubit|silicon|atom|candidate|qubit|unit|atom|information|diamond|nitrogen|vacancy|centre|point|state|device|potential|demonstration|qubit|control|scale|coherence|control|spin|qubit|gaas|challenge|measurement|capability|nanostructure|benefit|spin|qubit|manipulation|electron|spin|qubit|phosphorus|donor|atom|silicon|shoot|read|electron|spin|resonance|rabi|oscillation|hahn|echo|sequence|spin|coherence|device|circuit|technology|electron|spin|phosphorus|atom|silicon|platform
10.1038/nature16073,quantum gate|quantum entanglement|neutral atom|neutral atom|neutral atom|spin|exchange|information|science|requirement|physic|qubit|entanglement|range|interaction|form|coulomb|interaction|ion|interaction|rydberg|interaction|atom|couple|environment|interaction|wavefunction|overlap|interaction|challenge|entanglement|qubit|interaction|storage|gate|tweezer|ground|state|experiment|dynamic|spin|entanglement|position|particle|coherence|gradient|parity|measurement|entanglement|verification|protocol|spin|state|gate|spin|exchange|quantum|tunnelling|atom|framework|qubit|gate|scale|quantum|register
10.1088/1402-4896/ad635b,neutral atom|floquet|gate|ground|state|manifold|rydberg|atom|floquet|theory|rydberg|atom|quantum|gate|ground|state|manifold|rabi|frequency|transition|ground|rydberg|state|atom|error|qubit|gate|regime|rydberg|blockade|degree|floquet|theory|utilization|fidelity|gate|reference|robustness|rabi|error|qubit|error|control|qubit|ground|state|scheme|rydberg|state|interference|potential|expansion|computation
10.1103/PhysRevX.8.011018,quantum computer|quantum gate|quantum network|quantum network|quantum network|neutral atom|neutral atom|bell state|photon|cavity|quantum|logic|gate|build|block|integration|qubit|network|channel|photon|cavity|quantum|electrodynamic|range|interaction|photon|gate|atom|cavity|photon|step|gate|gate|atom|fidelity|gate|cnot|gate|output|state|preparation|fidelity|atom|channel|gate|way|multiqubit|node|distribution|entanglement|repeater|distance
10.1103/PhysRevApplied.13.024059,quantum gate|neutral atom|neutral atom|quantum simulation|phase|gate|protocol|resonant|atom|array|platform|logic|gate|effort|fidelity|qubit|gate|find|type|qubit|phase|gate|protocol|rydberg|blockade|robustness|fidelity|pulse|waveform|phase|accumulation|feature|gate|gate|pulse|site|address|value|blockade|shift|population|leakage|error|rotation|error|progress|upgrade|form|pulse|resonant|feature|doppler|insensitivity|order|challenge|fidelity|qubit|gate|motion|atom|principle|gate|fidelity|velocity|range|qubit|atom|improvement|gate|protocol|type|qubit|platform|area|control
10.1063/5.0139670,quantum gate|nanomagnet|spin|qubit|chain|chip|micromagnet|electron|spin|qubit|concept|number|qubit|term|drive|gradient|addressability|spin|qubit|chain|direction|chain|nanomagnet|side|qubit|chain|nanomagnet|qubit|magnet|shape|anisotropy|orient|magnetization|qubit|chain|field|qubit|chain|stray|field|component|addressability|drive|field|simulation|rate|qubit|quality|factor|concept|spin|electron|microscopy|nanomagnet|silicon|substrate|agreement|simulation|feature|spin|qubit|drive|gradient|crosstalk|gate|field
10.1103/PhysRevApplied.13.024008,neutral atom|neutral atom|neutral atom|dephase|ground|rydberg|transition|fidelity|quantum|control|control|task|rydberg|atom|suppression|motion|dephase|ground|state|rydberg|state|dephase|gap|atom|rydberg|state|deexcitation|theory|dephase|laser|field|phase|change|rydberg|state|gap|rydberg|state|ground|state|gap|rydberg|state|transition|eigenstate|gap|blockade|interaction|atom|interest|rydberg|excitation|dephase|rydberg|atom|range|control|second|dephase|transition|type|rail|configuration|arm|transition|rydberg|state|vertical|rabi|frequency|omega|omega|drift|change|cycle|configuration|transition|ground|state|rydberg|state|rabi|frequency|omega|phase|error|state|ground|state|theory|state|ground|state|rydberg|state|vertical|gap|excitation|deexcitation|laser|field|transition|rydberg|state|vertical|state|gap|atom|state|rydberg|level|population|gap|rydberg|deexcitation|gap|fidelity|rydberg|blockade|gate|theory|way|fidelity|quantum|control|rydberg|atom|qubit|ground|state|trap
10.1103/PhysRevA.84.042315,quantum gate|neutral atom|control|theory|tool|route|figure|merit|information|task|theory|equivalence|class|qubit|gate|optimization|algorithm|qubit|gate|set|power|molecule
10.1038/s41586-024-07275-6,quantum computer|electron|spin|qubit|wafer|fault|number|qubit|qubit|technology|state|device|million|qubit|processor|device|fabrication|scale|metal|oxide|semiconductor|cmos|industry|scale|device|testing|pace|device|metric|qubit|yield|voltage|variation|spin|qubit|electron|control|fidelity|yield|variation|testing|wafer|prober|volume|datum|hundred|industry|spin|qubit|device|testing|feedback|optimization|fabrication|yield|variation|measurement|operate|point|spin|qubit|transition|electron|wafer|variation|electron|operate|voltage|fabrication|level|disorder|scale|advance|cmos|industry|fabrication|measurement|spin|qubit|device|wafer|prober|testing|hundred|industry|spin|qubit|device|volume|datum|optimization|metal|oxide|semiconductor|fabrication
10.1103/PhysRevLett.121.123603,neutral atom|neutral atom|quantum simulation|quantum simulation|fidelity|control|entanglement|rydberg|atom|qubit|state|platform|quantum|information|process|progress|date|coherence|gate|fidelity|rydberg|excitation|progress|fidelity|quantum|control|rydberg|atom|qubit|reduction|laser|phase|noise|improvement|coherence|property|qubit|fidelity|control|atom|state|fidelity|lifetime|atom|decouple|protocol|advance|prospect|computation
10.1103/PhysRevLett.104.203601,quantum bit|quantum bit|neutral atom|neutral atom|lossless|state|detection|lossless|state|detection|cavity|fluorescence|experiment|atom|state|detection|fidelity|hundred|loss|atom|readout|attempt|fidelity|frequency|shift|potential|scheme|couple|atom|cavity
10.1063/5.0171334,neutral atom|protocol|gate|qubit|optimization|procedure|parameter|pulse|array|gate|qubit|control|array|atom|pulse|subset|qubit|gate|gate|order|magnitude|dipole|blockade|rydberg|state|rate|success|algorithm|constraint|impact|proximity|atom|role|geometry|array|qubit|energy|requirement|energy|qubit|protocol|mechanism|gate|pathway|article|content|common|attribution|license
10.1007/s00340-023-08106-8,neutral atom|compensation|power|line|interference|ion|frequency|interference|laboratory|power|supply|decoherence|source|ion|qubit|sequence|phase|power|line|decrease|efficiency|compensation|interference|ion|trap|power|line|ion|probe|compensation|signal|waveform|generator|awg|compensation|reduction|field|fluctuation|extension|coherence|component|field|fluctuation|power|line
10.1103/PhysRevA.107.062609,neutral atom|atom|entanglement|rydberg|qubit|entangle|gate|lmer|rensen|gate|rydberg|paradigm|mitra|phy|rev|passage|photon|transition|ultraviolet|laser|amplitude|modulation|field|laser|frequency|gate|fidelity|photon|excitation|photon|excitation|dress|protocol|gate|regime|rydberg|blockade|dress|scale|gate|fidelity|limit|entanglement|rydberg|interaction|population|rydberg|state|fidelity|gate|atom|blockade|radius
10.1103/PhysRevA.81.012708,quantum gate|quantum state|neutral atom|atom|ion|collision|ion|trap|atom|ion|setup|control|information|process|advantage|particle|state|dynamic|ingredient|computation|scheme|range|interaction|force|state|particle|description|spin|state|atom|ion|collision|framework|quantum|defect|theory|channel|complexity|description|qubit|phase|gate|ion|atom|combination|singlet|length|gate|help|control|fidelity
10.1140/epjqt17,quantum computer|quantum circuit|quantum circuit|neutral atom|characterization|dissipation|error|achievement|qubit|gate|dissipation|dephase|quantum|matrix|qubit|gate|gate|matrix|matrix|monte|carlo|wavefunction|rydberg|blockade|gate|qubit|toffoli|gate|interaction|atom|fidelity|concatenation|qubit|gate
10.1063/1.3543841,quantum computing|quantum dot|quantum dot|quantum dot|creation|exciton|color|excitation|initialization|electron|spin|qubit|pump|exciton|semiconductor|color|excitation|laser|source|energy|resonant|barrier|excitation|condition|photoluminescence|spectra|exciton|exciton|excitation|condition|initialization|electron|spin|qubit|field|way|spin|qubit|american|institute|physics
10.1088/1674-1056/21/4/040305,quantum gate|quantum state|quantum state|neutral atom|swap|rydberg|atom|quantum|swap|gate|gate|computation|qubit|entanglement|rydberg|atom|experiment|scheme|rydberg|blockade|mechanism|atom|sequence|laser|pulse|address|error|swap|gate|imprecision|length|finite|rydberg|interaction|emission
10.1103/PRXQuantum.2.030322,quantum computing|quantum computing|quantum computing|neutral atom|rydberg|atom|rydberg|atom|array|platform|simulation|interaction|gate|geometry|fidelity|lifetime|rydberg|state|imperfection|motion|rydberg|atom|array|rydberg|state|trap|lifetime|state|second|microwave|cavity|transition|gate|protocol|temperature|array|hundred|rydberg|atom|qubit|gate|error|technology|element|quantum|nondemolition|detection|rydberg|state|manipulation|potential|beam|gate|protocol|level|qubit|sequence|interaction|error|motion|improvement|state|art|simulation
10.1038/s41467-024-51902-9,quantum dot|quantum dot|quantum dot|singlet|triplet|hole|spin|qubit|silicon|hole|silicon|spin|qubit|spin|orbit|couple|spin|orbit|couple|hole|spin|dynamic|opportunity|optimise|spin|qubit|singlet|triplet|qubit|hole|state|metal|oxide|semiconductor|qubit|control|singlet|triplet|oscillation|mhz|qubit|coherence|refocus|field|anisotropy|eigenstate|field|orientation|qubit|initialisation|fidelity|step|spin|qubit|technology|quality|singlet|triplet|hole|spin|qubit|architecture|array|qubit|hole|spin|qubit|semiconductor|advantage|electron|spin|counterpart|qubit|control|coherence|lile|hole|singlet|triplet|spin|qubit|planar|mos|device|dynamic
10.1038/s41586-018-0365-y,quantum dot|spin|photon|couple|exchange|qubit|electron|spin|promise|computation|coherence|distance|couple|spin|step|information|process|spin|qubit|interaction|spin|qubit|photon|carrier|information|couple|microwave|photon|niobium|titanium|nitride|impedance|resonator|electron|spin|qubit|exchange|qubit|gallium|device|vacuum|rabi|mode|split|resonance|resonator|signature|couple|couple|strength|megahertz|qubit|decoherence|rate|megahertz|decoherence|decoherence|rate|megahertz|couple|strength|megahertz|dependence|qubit|photon|couple|strength|dipole|moment|qubit|stark|demonstration|qubit|photon|couple|electron|spin|qubit|step|distance|couple|spin|qubit
10.1039/c9mh01594a,quantum computing|quantum coherence|spin|qubit|array|integration|resonator|spin|qubit|network|spin|qubit|node|mean|control|qubit|localization|orientation|spin|qubit|state|device|metal|framework|vanadyl|porphyrin|node|spin|dynamic|spin|manipulation|spin|qubit|candidate|nanodomain|mof|coordination|plane|air|water|interface|langmuir|schaefer|condition|layer|deposit|variety|substrate|nanodomain|situ|surface|coplanar|resonator|transmission|measurement|resonator|constriction|spin|photon|couple|spin|nanodomain|basis|hybrid|architecture
10.1364/OE.480513,quantum state|neutral atom|neutral atom|resonant|gate|protocol|photon|rydberg|transition|finite|rydberg|blockade|strength|concept|qubit|phase|gate|resonant|drive|qubit|platform|respect|singlephoton|photon|ground|rydberg|transition|order|need|limitation|discussion|variety|modulation|style|photon|transition|versatility|resonant|protocol|design|finite|rydberg|blockade|strength|value|requirement|blockade|strength|improvement|connectivity|qubit|array|progress|core|feature|wave|function|phase|evolution|condition|fidelity|protocol|requirement|nisq|error|atom|nonzero|temperature
10.1103/PhysRevA.104.042422,neutral atom|neutral atom|neutral atom|neutral atom|hyperentanglement|divalent|rydberg|blockade|hyperentanglement|entanglement|particle|degree|freedom|physics|quantum|technology|photon|alkaline|earth|atom|valence|electron|nonzero|spin|state|ground|state|clock|state|qubit|spin|state|qubit|rydberg|blockade|gate|qubit|atom|qubit|circle|time|gate|possibility|opportunity|science|technology
10.3390/e21111042,quantum dot|sequence|qubit|gate|semiconductor|spin|qubit|spin|qubit|candidate|area|computation|simulation|decade|point|view|scale|device|laboratory|semiconductor|spin|qubit|spin|electron|electron|spin|qubit|singlet|triplet|spin|qubit|electron|architecture|qubit|qubit|type|qubit|rotation|axis|bloch|sphere|ideality|control|signal|gate|gate|transient|control|signal|pulse|pass|filter|function|addition|disturbance|input|signal|account|noise
10.1134/S1019331613040047,quantum computer|quantum cryptography|neutral atom|information|atom|photon|article|state|trap|qubit|photon|information|transfer|interaction|rydberg|atom|experiment|datum|transfer|photon
10.1103/PhysRevX.10.011060,quantum dot|quantum dot|coherence|electron|spin|qubit|noise|coherence|electron|spin|qubit|semiconductor|frequency|noise|decade|effort|noise|material|engineering|enhancement|spin|qubit|role|noise|spin|manipulation|control|fidelity|electron|spin|qubit|coherence|evolution|frequency|charge|noise|noise|semiconductor|device|feedback|control|flip|gate|fidelity|gallium|arsenide|evolution|coherence|noise|rabi|frequency|spectrum|noise|silicon|qubit
10.1038/nature11559,quantum computing|quantum dot|quantum dot|quantum dot|superconducting qubit|quantum algorithm|quantum processor|circuit|quantum|electrodynamic|spin|qubit|electron|spin|build|block|picosecond|quantum|bit|qubit|gate|neighbour|exchange|spin|architecture|range|qubit|interaction|circuit|quantum|electrodynamic|cqed|microwave|cavity|quantum|bus|qubit|entanglement|cqed|architecture|spin|qubit|indium|arsenide|architecture|charge|cavity|couple|rate|megahertz|couple|rate|gallium|arsenide|spin|orbit|interaction|indium|arsenide|spin|rotation|gate|electrode|charge|cavity|interaction|measurement|spin|dynamic|cqed|architecture|probe|spin|physics|spin|cavity|couple|rate|megahertz|possibility|range|spin|couple|microwave|cavity
10.1103/PhysRevA.106.032605,neutral atom|ghz state|ghz state|quantum|brachistochrone|conversion|greenberger|zeilinger|state|rydberg|atom|qubit|quantum|brachistochrone|formalism|conversion|greenberger|zeilinger|ghz|state|laser|pulse|pulse|transition|one|ground|state|rydberg|state|atom|level|type|qubit|hamiltonian|rydberg|blockade|regime|state|manifold|quantum|brachistochrone|equation|conversion|equation|rabi|frequency|laser|pulse|state|conversion|laser|pulse|energy|state|conversion|symmetry
10.1103/PhysRevA.109.032433,quantum error correction|qubit|qubit|semiconductor|structure|promise|scale|integration|possibility|control|electron|chip|order|error|correction|platform|feature|spin|qubit|qubit|readout|qubit|reconsideration|qubit|noise|spin|qubit|peculiarity|bias|state|art|error|correction|code|neighbor|connectivity|weight|match|surface|code|code|connectivity|surface|code|match|code|floquet|code|advantage|term|error|threshold|connectivity|qubit|spin|qubit|layout|error|correction|code|reference|qubit|spin|readout|code|circuit|level|noise|error|rate|gate|decoherence|stage
