DOI,nouns
10.1103/PhysRevLett.106.110502,quantum bit|quantum error correction|observation|quantum|jump|atom|state|microwave|readout|cavity|ultralow|noise|amplifier|arrangement|quantum|jump|qubit|state|feedback|component|information|process
10.1103/PhysRevLett.107.053602,quantum dot|photon|blockade|circuit|photon|photon|interaction|coplanar|waveguide|cavity|charge|qubit|interaction|transmission|photon|cavity|photon|blockade|power|energy|spectrum|photon|incident|cavity|staircase|step|analogy|electron|transport|coulomb|blockade|effort|cavity|qubit|excitation|nature|hybridization|qubit|photon|tolerance|matter|experiment
10.1103/PhysRevLett.106.130504,superconducting qubit|superconducting qubit|quantum state|majorana fermion|interface|interface|qubit|flux|qubit|scheme|interaction|insulator|phase|flux|qubit|phase|gate|interaction|information|qubit
10.1103/PhysRevLett.107.220501,superconducting qubit|superconducting qubit|superconducting qubit|quantum circuit|quantum circuit|quantum memory|hybrid|spin|ensemble|realization|ensemble|spin|qubit|transmon|type|spin|ensemble|nitrogen|vacancy|center|diamond|crystal|frequency|resonator|bus|circuit|superposition|qubit|excitation|spin|ensemble|qubit|proof|concept|spin|ensemble
10.1103/PhysRevLett.106.030502,superconducting qubit|superconducting qubit|superconducting qubit|protection|couple|circuit|quantum|electrodynamic|architecture|qubit|resonator|couple|strength|couple|value|qubit|decoherence|subspace|respect|emission|decoherence|subspace|state|qubit|shift|resonance|frequency|resonator|cycling|type|measurement
10.1103/PhysRevLett.106.083601,couple|circuit|quantum|electrodynamic|charge|qubit|energy|level|diagram|type|charge|qubit|energy|spectrum|interference|qubit|energy|couple|cavity|access|couple|regime|couple|strength|khz|mhz|couple|qubit|cavity|relaxation|qubit|qubit|interaction|multiqubit
10.1038/ncomms1581,resonance|force|microscopy|electron|spin|millikelvin|temperature|resonance|force|microscopy|mrfm|number|spin|force|detection|cantilever|resonance|manipulation|spin|mrfm|temperature|gate|noise|spin|polarization|mrfm|gate|temperature|thank|quantum|interference|device|cantilever|detection|cantilever|experiment|bond|centre|silicon|surface|millikelvin|temperature|fluctuation|defect|magnetic|noise|decoherence|squids|spin|qubit|evidence|spin|diffusion|role|temperature|spin|dynamic
10.1134/S0021364011060130,demonstration|zeno|phase|qubit|quantum|zeno|tool|quantum|manipulate|computer|observation|phase|qubit|measurement|scheme|measurement|pulse|readout|qubit|state|projection|assumption|monte|carlo|wavefunction|simulation|scheme|zeno|phase|qubit
10.1103/PhysRevB.84.184515,superconducting qubit|superconducting qubit|control|qubit|cavity|couple|control|measurement|coplanar|waveguide|resonator|qubit|cavity|couple|strength|rabi|oscillation|couple|strength|qubit|transition|factor|qubit|state|flux|pulse|delay|measurement|flux|pulse|device|qubit|architecture
10.1103/PhysRevA.84.043816,quantum dot|superconducting qubit|regime|matter|couple|excitation|level|atom|mode|cavity|presence|pump|quantum|transition|ground|approximation|degree|regime|gate|quantum|lase|quench|picture|regime|condensation|state|triplet|structure|emitter|photoluminescence|spectrum|feature|field|quantization|description|matter|interaction
10.1088/0953-8984/23/22/225702,superconducting qubit|superconducting qubit|w state|proposal|qubit|rotation|gate|level|cavity|qed|qubit|rotation|gate|level|cavity|quantum|electrodynamic|state|qubit|level|energy|level|gate|state|control|qubit|photon|cavity|mode|rotation|state|target|qubit|assistance|cavity|photon|step|gate|number|qubit|gate|gate|number|qubit|increase|proposal|type|device|cavity|resonator
10.1088/1674-1056/20/5/050316,quantum state|resonant|tunneling|flux|qubit|resonant|tunneling|flux|flux|qubit|dependence|resonant|tunneling|barrier|height|well|flux|bias|state|measurement|tunneling|rate|function|flux|bias|feature|noise|flux|qubit
10.1103/PhysRevB.84.220503,readout|flux|qubit|photon|level|flux|qubit|quantum|interference|device|squid|magnetometer|ghz|resonator|qubit|state|resonator|frequency|microwave|signal|microstrip|amplifier|resonator|occupation|photon|readout|visibility|factor|semiconductor|amplifier|reduction|monitor|qubit|state
10.1007/s10948-010-0858-x,josephson junction|superconducting qubit|experiment|flux|pulse|issue|qubit|interferometer|squid|loop|energy|potential|shape|symmetry|control|flux|potential|well|well|feature|qubit|nmr|microwave|irradiation|qubit|machinery|gate|transition|energy|level|excitation|level|condition|control|pulse|risetime|manipulation|qubit|rate|comparison|expectation
10.1103/PhysRevA.83.062302,preparation|qubit|greenberger|zeilinger|state|cavity|qed|tolerance|qubit|cavity|couple|constant|way|qubit|greenberger|zeilinger|ghz|state|level|qubit|level|qubit|cavity|proposal|qubit|cavity|couple|constant|qubit|parameter|nonuniformity|placement|qubit|cavity|proposal|adjustment|qubit|level|space|gate|entanglement|gate|number|qubit|proposal|type|device|resonator|atom|cavity
10.1108/03321641111101203,josephson junction|josephson junction|superconducting qubit|superconducting qubit|superconducting qubit|model|charge|qubit|eigenvalue|purpose|purpose|characteristic|charge|qubit|cooper|pair|box|scb|influence|bias|current|methodology|circuit|charge|qubit|formalism|eigenvalue|boundary|condition|type|eigenvalue|difference|energy|spectrum|charge|qubit|band|form|bloch|wave|superposition|wave|packet|bias|coulomb|blockade|find|matrix|form|eigenvalue|eigenvalue|formalism|investigation|bias|current|coulomb|blockade|expectation|value|supercurrent|number|cooper|pair|gate|voltage|energy|scale|limitation|implication|eigenvalue|voltage|characteristic|charge|qubit|type|qubit|circuit|implication|find|experimentalist|comparison|expectation|value|number|cooper|function|gate|voltage|parameter|scb|find|originality|value|contribution|numerical|equation|investigation|influence|bias|current
10.1088/0953-4075/44/13/135503,generation|superposition|state|charge|qubit|relaxation|circuit|superposition|state|microwave|field|coplanar|transmission|line|charge|qubit|addition|pulse|chirp|qubit|transition|frequency|qubit|decoherence|field|superposition|state|qubit|charge|detection|character|charge|qubit|relaxation|field|state|decoherence|profile
10.1088/1367-2630/13/9/093022,qubit|josephson|inductance|generalization|qubit|readout|evolution|flux|qubit|proposal|couple|qubit|oscillator|frequency|interference|device|information|qubit|dynamic|oscillator|response|drive|lock|detection|measurement|qubit|oscillation|measurement|relation|measurement|scheme|backaction|fidelity
10.1103/PhysRevB.83.134504,quantum|nondemolition|measurement|flux|qubit|bias|scheme|quantum|nondemolition|qnd|measurement|flux|qubit|josephson|bifurcation|amplifier|scheme|qnd|measurement|qubit|bias|measurement|back|action|qubit|relaxation|qnd|fidelity|range|bias|condition
10.1103/PhysRevB.84.054538,majorana|edge|state|flux|pair|majorana|edge|mode|wave|superconductor|universality|class|mode|field|theory|flux|qubit|couple|edge|mode|disorder|field|ise|couple|backaction|edge|state|qubit|property|majorana|edge|mode
10.3938/jkps.58.1599,josephson junction|josephson junction|couple|cavity|qed|architecture|flux|qubit|scheme|cavity|quantum|electrodynamic|qed|architecture|flux|qubit|qubit|gate|bias|current|mode|circuit|resonator|phase|difference|junction|bias|current|way|qubit|loop|qed|scheme|couple|flux|qubit|transmission|line|resonator|circuit
10.1103/PhysRevLett.107.080502,superconducting qubit|superconducting qubit|microwave|entangle|gate|frequency|microwave|qubit|gate|frequency|bias|point|gate|subcircuitry|amplitude|microwave|irradiation|qubit|transition|frequency|gate|state|concurrence|quantum|tomography|fidelity
10.1088/0256-307X/28/5/050308,superconducting qubit|entanglement|qubit|capacitor|entanglement|qubit|concurrence|degree|temperature|josephson|energy|agreement|datum
10.1140/epjd/e2010-00258-5,w state|cluster state|entanglement|level|phase|interaction|phase|qubit|level|josephson|tunnel|barrier|swap|gate|gate|scheme|state|level|multipartite|help|phase|qubit|witness|state
10.1103/PhysRevB.84.134519,ghz state|greenberger|zeilinger|generation|protocol|transmon|qubit|bus|circuit|quantum|electrodynamic|qed|realization|protocol|greenberger|zeilinger|ghz|state|transmon|qubit|transmission|line|resonator|limit|hamiltonian|pairwise|qubit|exchange|interaction|type|state|interaction|nature|entanglement|state|stability|scheme|inhomogeneity|parameter
10.1103/PhysRevB.84.064517,josephson junction|superconducting qubit|superconducting qubit|relaxation|frequency|shift|quasiparticle|loss|element|build|block|interaction|qubit|degree|freedom|quasiparticle|junction|relaxation|mechanism|theory|qubit|decay|rate|quasiparticle|dependence|flux|qubit|property|device|phase|flux|qubit|transmon|fluxonium|estimate|decay|rate|equilibrium|nonequilibrium|quasiparticle|rate|transmon|information|nonequilibrium|quasiparticle|distribution|expression|shift|qubit|frequency|presence|quasiparticle
10.1134/S1054660X11150175,quantum computer|quantum computer|quantum computer|quantum computer|quantum computer|quantum gate|quantum memory|quantum memory|quantum memory|state|cavity|quantum|electrodynamic|realization|state|atom|transmon|resonator|novel|cavity|node|ensemble|process|node|parameter|atom|scheme|computer|realization|multimode|qubit|efficiency|self|mode|transfer|qubit|node|process|node|realization|iswap|gate|couple|process|node|gate|rate|number|atom|node|blockade|mechanism|realization|multi|atom|ensemble|number|qubit|gate|possibility|quantum|process
10.1088/1367-2630/13/9/095004,superconducting qubit|majorana fermion|transmon|hybrid|parity|computation|qubit|decoherence|computation|protection|parity|computation|protection|way|fermion|parity|quasiparticle|excitation|charge|qubit|transmission|line|resonator|transmon|parity|rotation|read|qubit|advantage|proposal|flux|qubit|couple|accuracy|sensitivity|noise
10.1063/1.3658630,superconducting qubit|superconducting qubit|radiation|package|medium|improvement|qubit|temperature|improvement|relaxation|presence|radiation|apparatus|factor|qubit|initialization|coherence|calculation|hypothesis|relaxation|couple|photon|qubit|dissipation|quasiparticle|generation|american|institute|physics
10.1088/0253-6102/56/1/24,entropy|correlation|entanglement|charge|qubit|cavity|presence|noise|dynamic|correlation|entanglement|interaction|charge|qubit|mode|resonant|cavity|subject|noise|state|phase|telegraph|noise|noise|evolution|entropy|qubit|field|entanglement|exchange|qubit|field|evolution
10.1103/PhysRevLett.106.167002,superconducting qubit|circuit|qed|resonator|shift|measurement|resonator|pump|microwave|field|measurement|qubit|frequency|shift|probe|intracavity|field|characterization|resonator|nonlinearity|qubit|linewidth|dependence|pump|frequency|amplitude|gain|resonator|signal|amplifier|rate|quantum|limit|gain|limit|amplifier
10.1209/0295-5075/96/40012,superconducting qubit|readout|qubit|array|transmission|line|frequency|readout|way|qubit|circuit|number|measurement|line|readout|array|flux|qubit|chip|measurement|line|qubit|resonator|turn|microwave|transmission|line|manipulation|qubit|parameter|measurement|run|copyright|epla
10.1103/PhysRevB.84.014525,noise|correlation|flux|qubit|tunnel|couple|flux|noise|correlation|flux|qubit|device|loop|qubit|energy|split|tunnel|couple|frequency|flux|noise|loop|fluctuation|qubit|frequency|noise|loop|couple|term|qubit|hamiltonian|measurement|rate|bias|point|way|amplitude|sign|noise|correlation|flux|fluctuation|loop|flux|noise|spin|metal|surface
10.1103/PhysRevLett.106.130505,quantum dot|quantum state|quantum system|topological quantum|topological quantum|bus|information|transfer|qubit|bus|device|information|qubit|realization|bus|qubit|majorana|wire|network|semiconductor|qubit|device|fermion|parity|qubit|casher|conjunction|flux|qubit|measurement|parity|measurement|ability|gate|qubit|state|qubit
10.1103/PhysRevB.84.024501,superconducting qubit|superconducting qubit|measurement|energy|decay|nonequilibrium|quasiparticle|decoherence|mechanism|admittance|generalization|mattis|bardeen|theory|nonequilibrium|tunnel|junction|change|decay|rate|transition|frequency|phase|qubit|change|agreement|prediction|theory|quasiparticle|density|settle|decay|rate|determination|qubit|energy|relaxation|nonequilibrium|quasiparticle
10.1088/0256-307X/28/12/120304,superconducting qubit|quantum gate|quantum state|state|state|couple|transmission|line|resonator|tlr|level|structure|decay|state|energy|state|state|qubit|passage|step|gate|parameter|feasibility|passage|fidelity|qubit|gate|step|gate
10.1103/PhysRevB.84.024516,ground|state|qubit|self|excitation|circuit|qed|quantum|qubit|cavity|measurement|measurement|transition|qubit|ground|state|state|excitation|probability|analogy|dynamic|physics|circuit|technology
10.1140/epjd/e2011-10642-2,quantum state|couple|nitrogen|vacancy|center|diamond|charge|qubit|scheme|couple|nitrogen|vacancy|center|diamond|charge|qubit|resonator|namr|datum|bus|procotol|charge|qubit|center|center|decoherence|information|feasibility|scheme
10.1103/PhysRevA.84.032333,quantum gate|computation|spin|chain|network|anisotropic|spin|chain|excitation|ground|state|platform|computation|spin|qubit|concept|majorana|proposal|qubit|phase|gate|qubit|cnot|gate|fault|set|gate|ise|exchange|field|network|spin|chain|qubit|spin|chain|segment|subset|qubit|gate|nature|control|anisotropy|spin|interaction|strength|aspect|anisotropic|spin|chain|network|wave|wire|literature
10.1364/OE.19.019562,quantum bit|phenomenon|photon|detector|speed|quantum|distribution|estimate|photon|detector|sspd|speed|quantum|distribution|qkd|repetition|gate|reflection|readout|circuit|room|temperature|phenomenon|error|rate|qber|frequency|gate|amplifier|reflection|coefficient|phenomenon|rate|society|america
10.1088/1674-1056/20/8/080307,quantum|nondemolition|measurement|flux|qubit|detector|quantum|nondemolition|measurement|flux|qubit|quantum|interference|device|squid|measurement|probability|scale|relationship|measurement|dephase|detune|resonator|couple|strength|measurement|rate|character|noise|squid|term|variable|information|qubit|quantum|tunneling|qubit|state
10.1103/PhysRevLett.106.077002,josephson junction|josephson junction|superconducting qubit|superconducting qubit|quantum circuit|quasiparticle|relaxation|presence|flux|quasiparticle|limit|lifetime|state|theory|decay|rate|qubit|flux|flux|quasiparticle|amplitude|decay|rate|flux|theory|quasiparticle|distribution|estimate|rate|way|phase|admittance
10.1038/NPHYS1885,superconducting qubit|quantum state|photon|shell|game|resonator|circuit|quantum|electrodynamic|generation|control|task|cavity|quantum|qed|realization|cavity|qed|circuit|qed|chip|microwave|photon|control|photon|issue|cavity|qed|transfer|photon|resonator|circuit|qed|resonator|architecture|chip|resonator|phase|qubit|circuit|photon|state|resonator|qubit|vacuum|rabi|swap|resonator|superposition|state|fidelity|phase|coherence|transfer|potential|circuit|photon|quantum|register|multipartite|entanglement
10.1103/PhysRevLett.107.240501,josephson junction|josephson junction|josephson junction|josephson junction|josephson junction|superconducting qubit|quantum circuit|quantum circuit|observation|coherence|qubit|circuit|qed|architecture|progress|quantum|behavior|scalability|prospect|coherence|environment|architecture|resonator|suppresse|decoherence|couple|control|signal|architecture|qubit|spin|echo|evidence|noise|quality|qubit|error|rate|error|correction|threshold
10.1103/PhysRevB.83.180507,quantum state|landau|stuckelberg|interference|microwave|state|phase|qubit|observation|landau|stuckelberg|lzs|interference|state|atom|phase|qubit|microwave|field|dependence|interference|fringe|parameter|state|qubit|prediction|interferometry|state|state|ease|feasibility|multipartite|quantum|logic|gate
10.1016/j.physleta.2011.09.028,mode|state|charge|qubit|device|circuit|charge|qubit|mode|gate|state|increase|number|mode|measurement|charge|state|mode|state|discussion|feasibility|scheme|right
10.1088/0953-2048/24/9/091002,superconducting qubit|superconducting qubit|quantum algorithm|computer|demonstration|oscillation|decade|progress|increase|coherence|qubit|gate|shoot|readout|demonstration|gate|state|art|device|area|growth
10.1103/PhysRevB.84.014510,quantum state|microwave|qubit|transfer|efficiency|procedure|state|microwave|qubit|transmission|line|resonator|resonator|efficiency|emission|capture|microwave|energy|coupler|transmission|coefficient|phase|qubit|technology|coupler|couple|mhz|procedure|efficiency|eta|duration|propagation|ratio|procedure|transfer|photon
10.1103/PhysRevB.84.184510,quantum gate|entanglement|qubit|dynamic|flux|qubit|bath|qubit|qubit|couple|strength|dominate|qubit|transition|frequency|master|equation|bath|space|couple|regime|couple|coherence|dynamic|rise|property|state|dynamic|master|equation|ground|state|entanglement|coherence|qubit|environment|addition|drive|field|antisymmetric|state|fidelity|state|passage|field|quantum|memory|decoherence
10.1088/1367-2630/13/5/053032,superconducting qubit|superradiance|phase|multistability|circuit|quantum|electrodynamic|couple|cavity|circuit|quantum|electrodynamic|qed|framework|superradiance|phase|multistability|technology|couple|circuit|qed|microwave|pulse|number|qubit|presence|energy|relaxation|qubit|field|couple|strength|way|circuit|qed|state|readout|subspace|state|encode|state|phase|multistability|field|amplitude|qubit|readout|feedback|protocol
10.1126/science.1208517,quantum computing|superconducting qubit|quantum error correction|von|neumann|architecture|circuit|von|neumann|architecture|computer|process|unit|memory|instruction|datum|process|unit|datum|access|memory|chip|instruction|computer|quantum|machine|code|element|bus|quantum|memory|register|algorithm|quantum|transform|fidelity|qubit|toffoli|class|phase|gate|phase|fidelity|combination|qubit|coherence|factor|number|code
10.1103/PhysRevLett.106.120501,cooper|pair|box|lifetime|circuit|qed|experiment|transmission|line|element|microwave|resonator|turn|cooper|pair|box|charge|qubit|device|correlation|lifetime|qubit|inverse|couple|qubit|transmission|line|couple|lifetime|cooper|pair|box|improvement|lifetime|cooper|pair|box|loss|tangent|junction|barrier|ghz|order|magnitude|area|tunnel|junction
10.1103/PhysRevA.83.022302,josephson junction|superconducting qubit|quantum network|entanglement|nitrogen|vacancy|center|ensemble|transmission|line|resonator|phase|qubit|scheme|entanglement|nitrogen|vacancy|center|spin|ensemble|transmission|line|resonator|idea|way|ensemble|reach|technology
10.1109/TASC.2010.2091485,quantum computing|superconducting qubit|phase|amplitude|modulator|microwave|generation|microwave|amplitude|phase|modulation|device|resonator|transmission|line|technology|benefit|device|response|modulation|ghz|power|dissipation|potential|integration|speed|sfq|logic|device|phase|modulation|degree|amplitude|modulation|ghz|oscillator|modulation|ghz|microwave|signal|pulse|sigma|technology|power|microwave|pulse|generation|qubit|modulator
10.1088/1674-1056/20/3/034203,interaction|microwave|photon|circuit|quantum|electrodynamic|scheme|interaction|microwave|photon|circuit|quantum|electrodynamic|qed|scheme|transmission|line|resonator|tlrs|quantum|interference|device|type|charge|qubit|atom|regime|circuit|qed|interaction|state|qubit|shift|microwave|field|tlrs|interaction|state|tlrs
10.1103/PhysRevB.84.214304,quantum circuit|chaos|decoherence|suppressor|decoherence|qubit|qubit|setup|power|distribution|frequency|domain|chaos|decoherence|dynamic|setup|decoherence|suppression|decoherence|control|decouple|frequency|control|frequency|component|setup|control|pulse|decouple|noise|frequency|domain|frequency|frequency|noise|qubit|duffe|oscillator|setup|decoherence|qubit|magnitude
10.1103/PhysRevB.83.214518,quantum computing|superconducting qubit|superconducting qubit|quantum gate|scheme|set|transformation|qubit|cavity|scheme|evolution|frame|tripod|hamiltonian|drive|qubit|proposal|state|art|proof|principle
10.1103/PhysRevA.84.043827,quantum phase transition|quantum phase transition|light|photon|resonator|array|scheme|insulator|superfluid|transition|light|array|stripline|resonator|architecture|site|interaction|photon|rate|transition|frequency|charge|qubit|resonator|resonator|junction|light|parameter|space|photon|number|qubit|transition|readout|qubit|state|resonator|mode|property|excitation|resonator|efficiency|decoherence|source|disorder|scheme|guide|experiment|number|resonator
10.1063/1.3638063,quantum circuit|quasiparticle|generation|stray|light|quasiparticle|generation|stray|light|loss|mechanism|resonator|qubit|resonator|quality|factor|energy|relaxation|quasiparticle|density|blackbody|radiation|environment|influence|device|environment|multistage|shielding|american|institute|physics
10.1103/PhysRevB.84.104505,superconducting qubit|quantum memory|quantum|transformer|entanglement|resonator|creation|measurement|state|level|tls|defect|oxide|layer|resonator|interaction|atom|qubit|pcqb|condition|coherence|tls|resonator|state|ramsey|pcqb|pcqb|quantum|transformer|coherence|quantum|memory|bus
10.1016/j.physa.2010.08.027,superconducting qubit|entanglement|death|qubit|mode|cavity|dynamic|entanglement|mixedness|cavity|field|cavity|master|equation|decay|disentanglement|parameter|dissipation|existence|entanglement|death|right
10.1103/PhysRevA.84.064301,superconducting qubit|mechanism|level|scheme|couple|nature|josephson|qubit|level|interest|level|phase|qubit|sensitivity|phase|qubit|form|couple|contrary|calculation|couple|strength|change|flux|bias|flux|qubit|tool|couple|mechanism|level|qubit
10.1103/PhysRevLett.107.150402,superconducting qubit|fermi|atom|circuit|qed|test|version|fermi|proof|causality|probability|excitation|level|atom|couple|field|qubit|signal|agreement|existence|correlation|causality|fermi|atom
10.1140/epjd/e2010-10623-y,quantum gate|qubit|array|anisotropic|interaction|qubit|anisotropic|chain|control|field|end|spin|aim|quantum|control|array|qubit|lie|controllability|spin|chain|interaction|piecewise|control|pulse|fidelity|spin|flip|cnot|root|swap|gate|anisotropy|parameter|delta|gate|value|delta|unity|influence|imperfection|realization|qubit|array|robustness|gate|fidelity|variation|control|field|amplitude|rise|pulse|implication|charge|qubit|array
10.1088/0253-6102/55/5/08,quantum system|entanglement|dynamic|charge|qubit|cavity|dynamic|charge|qubit|scqs|microwave|field|state|scqs|evolution|photon|number|cavity|field|amplitude|period|entanglement|concurrence|choice|state|photon|number|cavity|field|quantum|register|storage|information|charge|qubit
10.1140/epjd/e2011-20086-3,superconducting qubit|superconducting qubit|quantum system|entanglement|control|field|datum|bus|qubit|field|expression|evolution|operator|entanglement|dynamic|influence|field|state|entanglement|death|birth|entanglement|qubit|bus|entanglement|death|birth|field
10.1080/14786435.2011.573816,phase|cooper|pair|box|cavity|evolution|cooper|pair|presence|cooper|pair|field|cavity|dependence|dynamic|charge|qubit|microcavity|field|phase|shift|qubit|phase|population|dynamic|phase|shift|dynamic|atom|cavity|property|dissipation
10.1088/0253-6102/56/1/17,superconducting qubit|phase|gate|operator|operator|circuit|quantum|electrdynamic|review|definition|phase|opreator|operator|operator|operator|phase|mean|operator|operator|circuit|cavity|mode|state|path|phase|space|qubit|phase|gate|circuit|quantum|electrodynamic|photon|interaction|photon|interaction|circuit|cavity|feasibility|detail
10.1088/1367-2630/13/1/013017,superconducting qubit|quantum memory|proposal|wave|phonon|photon|translator|photon|phonon|manner|conversion|description|phonon|photon|translator|crystal|planar|circuit|photon|circuit|qed|proposal|wavelength|conversion|state|transfer
10.1103/PhysRevLett.106.167004,number|fluctuation|superconductor|quasiparticle|number|fluctuation|film|resonator|equilibrium|spectrum|fluctuation|measure|density|lifetime|quasiparticle|quasiparticle|density|temperature|saturation|saturation|quasiparticle|lifetime|observation|qubit|decoherence
10.1016/j.nuclphysb.2011.06.014,josephson junction|josephson junction|josephson junction|coherence|doublet|luttinger|liquid|field|theory|phase|qubit|chain|tomonaga|luttinger|liquid|lead|range|fabrication|control|parameter|finite|couple|point|geometry|network|phase|emergence|doublet|noise|control|parameter|flux|gate|voltage|decoherence|couple|qubit|lead|protocol|state|doublet|network|finite|couple|point|today|technology|right
10.1134/S002136401115015X,quantum state|majorana fermion|majorana fermion|majorana fermion|majorana fermion|statistic|nanowire|network|scheme|quantum|nanowire|structure|statistic|term|braid|group|endpoint|wire|wave|superconductor|nature|fact|output|order|gate|braid|group|element|difference|flux|qubit
10.1103/PhysRevA.84.010301,josephson junction|quantum computing|quantum computing|superconducting qubit|quantum device|quantum memory|quantum memory|w state|fidelity|nitrogen|vacancy|center|ensemble|quantum|computation|nitrogen|vacancy|center|ensemble|nve|cbjj|transmission|line|resonator|tlr|processor|microwave|photon|tlr|quantum|datum|bus|storage|kind|decoherence|mechanism|multiqubit|cbjj|feasibility|technology
10.1142/S0219749911007654,quantum|phase|gate|atom|transmission|line|resonator|atom|surface|microwave|transmission|line|resonator|qubit|phase|gate|phase|shift|proposal|rydberg|excitation|blockade|mechanism|range|dipole|dipole|interaction|stripline|cavity|mode|one|passage|ground|state|atom|phase|gate|area|proposal|field|chip|quantum|computation
10.1103/PhysRevLett.106.060501,quantum computer|quantum computing|superconducting qubit|superconducting qubit|coupler|challenge|field|construction|qubit|architecture|couple|circuit|distance|interqubit|couple|strength|nanosecond|scale|sequence|algorithm|coupler|ratio|self|qubit|coupler|module|variety|element|qubit|resonator|amplifier|circuit|distance|neighbor|flexibility
10.1103/PhysRevA.84.061805,superconducting qubit|quantum state|quantum state|preparation|state|qubit|control|circuit|qed|transition|photon|absorption|emission|symmetry|selection|rule|formation|state|circuit|quantum|electrodynamic|setup|resonant|chip|cavity|cavity|field|excitation|state|state|phase|control|qubit|symmetry|excitation|field|state|decay|emission|cavity|signature|subradiance|control|cavity|qubit
10.1103/PhysRevB.84.235102,josephson junction|superconducting qubit|noise|microresonance|current|kondo|trap|state|impact|trap|state|oxide|layer|tunnel|junction|fluctuation|josephson|critical|current|coherence|mechanism|blockage|repulsion|trap|state|noise|electron|trap|trap|trap|electron|repulsion|channel|repulsion|temperature|dependence|noise|control|couple|qubit|level|oxide|dielectric|order|perturbation|theory|formula|state|weight|repulsion|feature|numerical|renormalization|group|formulation|subgap|state|energy|phase|boundary|weight|interaction|supercurrent|trap|spectrum|junction|resonator|qubit|presence|electron|dependence|parameter|fabrication
10.1063/1.3659896,microwave|couple|charge|resonance|silicon|electron|transistor|couple|excitation|silicon|transistor|qubit|gate|gate|interaction|gate|voltage|semiconductor|device|flux|device|behavior|silicon|transistor|microwave|spectroscopy|transistor|presence|electron|resonance|frequency|spectroscopy|frequency|difference|resonance|frequency|american|institute|physics
10.1103/PhysRevB.84.104527,quantum system|decoherence|autler|towne|state|tone|drive|level|superconducte|radiation|field|decoherence|optic|autler|towne|split|sillanp|phy|rev|lett|phase|qubit|level|approximation|decoherence|rate|measurement|datum|agreement|experiment|level|state|experiment|structure|state
10.1103/PhysRevB.84.205109,majorana fermion|decay|rate|memory|proposal|majorana|mode|state|heterojunction|wire|lattice|information|qubit|mode|form|decoherence|perturbation|mode|interaction|majorana|mode|fermion|rate|loss|information|majorana|mode|correlator|qubit|environment|bath|tunneling|component|qubit|majorana|mode|perturbation|noise|formalism|rate|information|loss|majorana|memory|density|noise|fermionic|bath
10.1103/PhysRevB.83.184510,quantum circuit|quantum system|adiabatic quantum|asymmetric|cooper|pair|transistor|parallel|squid|cooper|pair|transistor|acpt|parallel|superconduction|intereference|device|squid|hamiltonian|circuit|charge|qubit|acpt|oscillator|squid|anharmonicity|squid|hamiltonian|qubit|jayne|cumme|hamiltonian|squid|micrometer|resonator|couple|term|combination|josephson|couple|qubit|couple|regime|couple|strength|circuit|fay|phy|rev|lett|quantronium|transfer|readout
10.1103/PhysRevB.84.201308,quantum dot|quantum dot|quantum dot|majorana|fermion|mode|setup|majorana|mode|end|wave|nanowire|majorana|state|end|wire|conductance|wire|phase|transition|jump|conductance|factor|phase|temperature|peak|value|dot|conductance|dot|resonance|lead|contrast|wire|phase|conductance|peak|value|mode|end|wire|conductance|flensberg|qubit|phy|rev|lett|degeneracy|point
10.1103/PhysRevLett.107.073601,demonstration|photon|router|microwave|regime|atom|transmon|qubit|transmission|line|scatter|incident|microwave|photon|ghz|input|state|photon|number|resonance|atom|extinction|field|tone|spectroscopy|state|transparency|eit|eit|photon|router|output|signal|ratio|rise|order|nanosecond|expectation|router|output|port|quantum|node|step|quantum|information|network
10.1007/s11128-011-0302-6,quantum state|quantum|information|process|chip|information|process|transfer|storage|hybrid|block|chip|couple|qubit|ensemble|atom|center|spin|microwave|transmission|line|resonator|atom|spin|device|advantage|block|disadvantage|qubit|logic|gate|decoherence|state|spin|ensemble|decoherence|storage|information|fidelity|device|control|qubit|storage|ensemble|fidelity|transfer|storage|spin|ensemble|portion|ensemble|improvement|fidelity|device|condition|progress|realization|scheme
10.1109/TASC.2010.2081653,superconducting qubit|measurement|epitaxial|aln|tunnel|junction|density|temperature|circuit|quality|density|josephson|tunnel|junction|quality|epitaxial|aln|tunnel|junction|density|ten|voltage|characteristic|junction|temperature|range|junction|quality|gap|voltage|junction|gap|resistance|temperature|temperature|junction|leakage|voltage|noise|power|density|junction|size|base|temperature|junction|gap|voltage|density|behavior|frequency|junction|dimension
10.1038/NPHYS1994,superconducting qubit|quantum coherence|noise|decouple|flux|qubit|spin|information|science|resonance|image|identification|multipulse|control|sequence|noise|coherence|spin|environment|efficacy|distribution|noise|sequence|noise|spectrum|noise|spectroscopy|mean|decouple|energy|relaxation|decouple|coherence|limit|filter|property|noise|frequency|range|mhz|distribution|alpha|characterization|noise|utility|spin|resonance|control|device|material|engineering|coherence
10.1103/PhysRevLett.106.257002,superconducting qubit|quantum circuit|photon pair|generation|photon|resonator|array|scheme|generation|resonator|array|resonator|jayne|cumme|lattice|couple|kerr|nonlinearity|couple|photon|demand|nonlinearity|symmetry|resonator|scheme|parameter|spread|fabrication|error|find|element|quantum|information|process
