DOI,nouns
10.1103/PhysRevA.87.030301,superconducting qubit|quantum gate|verification|qubit|benchmarke|protocol|protocol|gate|clifford|group|qubit|gate|qubit|unitarie|error|clifford|gate|experiment|qubit|gate|qubit|clifford|gate|qubit|gate|error|value|qubit|gate|error|quantum|tomography|state|preparation|measurement|error|doi
10.1007/s10773-014-2274-7,superconducting qubit|quantum network|w state|w state|generation|qubit|resonator|resonant|interaction|scheme|transmission|line|resonator|tlrs|coupler|qubit|scq|scheme|need|drive|pulse|gate|interaction|scq|tlrs|couple|tlrs|consequence|entanglement|fidelity|scq|coupler|qubit|scheme|experiment|proposal
10.1063/1.3700964,josephson junction|superconducting qubit|superconducting qubit|noise|josephson|junction|microwave|resonator|photon|energy|millikelvin|temperature|measurement|frequency|noise|josephson|junction|aluminum|resonator|power|temperature|regime|operate|condition|addition|noise|limit|fluctuation|root|shadow|junction|value|noise|qubit|architecture|temperature|activation|fluctuator|level|noise|spectra|american|institute|physics
10.1103/PhysRevB.81.144510,superconducting qubit|resonator|circuit|quantum|electrodynamic|theory|treatment|resonator|circuit|quantum|electrodynamic|setup|quantum|switch|couple|resonator|regime|qubit|transition|frequency|resonator|hamiltonian|switch|wave|approximation|dynamic|find|qubit|quantum|switch|qubit|dynamic|strength|influence|calculation|oscillation|resonator|decay|state|decay|resonator|resonator|entanglement|protocol|constant|qubit|resonator|quadrature|resonator|field
10.1038/srep16934,qubit|artificial|atom|requirement|quantum|computation|demand|level|qubit|protection|perturbation|environment|flux|qubit|noise|decouple|qubit|field|moment|qubit|field|interaction|frequency
10.1038/s41534-022-00644-x,quantum computing|quantum processor|high|fidelity|qubit|gate|fluxonium|coupler|fluxonium|qubit|alternative|transmon|path|scale|superconductor|coherence|anharmonicity|challenge|fluxonium|device|demonstration|crosstalk|architecture|fidelity|qubit|qubit|gate|shoot|readout|state|initialization|qubit|fluxonium|coupler|element|fsim|type|gate|fidelity|interaction|khz|level|flux|control|line|fidelity|qubit|gate|ground|state|initialization|waveform|generator|channel|qubit
10.1103/PhysRevB.87.220505,josephson junction|order|sideband|transition|flux|transmon|qubit|order|sideband|transition|resonator|frequency|transmon|qubit|qubit|asymmetry|portion|energy|band|resonator|frequency|sideband|transition|flux|signal|mhz|qubit|qubit|frequency|detune|qubit|resonator|frequency|rate|mhz|quanta|qubit|resonator
10.1103/PhysRevApplied.16.014024,quantum computing|quantum circuit|circuit|picosecond|regime|realization|set|qubit|gate|limitation|gate|help|optimization|gate|qubit|nonlinearity|addition|restriction|finite|qubit|transition|frequency|bandwidth|control|pulse|flux|qubit|control|electron|elementary|qubit|gate|gate|error|condition|execution|version|shor|algorithm|number|state|art|transmon|qubit|hundredfold|increase|speed|gate|gate|circuit
10.1103/PhysRevApplied.22.044063,josephson junction|superconducting qubit|quasiparticle|field|transmon|quasiparticle|decoherence|gap|asymmetry|thickness|film|alox|junction|field|tune|knob|dependence|gap|situ|measurement|parity|fieldresilient|transmon|plane|field|field|parity|split|qutrit|pulse|sequence|parity|measurement|evolution|parity|lifetime|plane|field|decrease|field|gap|asymmetry|role|behavior|field|qubit|frequency|gap|difference|energy|exchange|quasiparticle|parity|rate|field|qubit|frequency|gap|difference|increase|parity|lifetime|photon|qubit|transition|increase|decrease|field|insight|parity|mechanism|transmon|qubit|alox|architecture|parity|readout|manipulation|qubit|majorana|mode
10.1038/s41467-018-04372-9,superconducting qubit|quantum measurement|quantum state|dynamic|qubit|relaxation|decoherence|originate|leakage|information|degree|freedom|qubit|decoherence|channel|relaxation|dephase|experiment|part|information|channel|measurement|record|quantum|tomography|qubit|state|component|realization|experiment|quantum|trajectory|qubit|state|relaxation|channel|incompatibility|qubit|consequence|statistic|level|controllability|circuit|regime|zeno|rabi|oscillation|strength|drive|relaxation
10.1126/science.aaw1611,superconducting qubit|superconducting qubit|superconducting qubit|superconducting qubit|quantum entanglement|quantum processor|quantum walk|quantum walk|quantum walk|quantum walk|quantum walk|quantum walk|quantum simulation|qubit|processor|analog|walk|simulation|scale|quantum|body|realization|computation|control|microwave|photon|array|range|interaction|photon|propagation|density|correlation|quasiparticle|excitation|qubit|pair|photon|fermionization|photon|range|anticorrelation|antibunche|photon|interaction|demonstration|atom|tomographic|readout|way|body|phenomenon|computation
10.1140/epjqt/s40507-024-00278-2,quantum error correction|quantum processor|fault|connectivity|pattern|quantum|stabilizer|code|connectivity|pattern|class|stabilizer|code|connectivity|pattern|class|stabilizer|code|resource|manner|ancilla|qubit|swap|gate|cns|gate|error|correction|code|concern|scheme|fault|shor|code|fault|version|connectivity|pattern|connectivity|pattern|pattern|syndrome|measurement|circuit|error|correction|scheme|stabilizer|code|pattern|code|code|qubit|code|shor|qubit|code|qubit|code|shor|qubit|code|pattern|property|qubit|cns|gate|quantum|platform
10.1103/PhysRevB.110.024519,superconducting qubit|superconducting qubit|quantum error correction|quantum processor|phonon|quasiparticle|poison|array|error|radiation|impact|chip|impact|quasiparticle|excitation|qubit|electrode|qubit|coherence|phonon|particle|impact|travel|device|substrate|quasiparticle|probability|error|fraction|qubit|array|numerical|simulation|phonon|quasiparticle|dynamic|aftermath|impact|simulation|measurement|phonon|poison|model|footprint|poison|configuration|phonon|conversion|structure|path|gate|presence|radiation
10.1103/PhysRevLett.117.210505,superconducting qubit|quantum error correction|demonstration|weight|parity|measurement|surface|code|architecture|parity|measurement|qubit|lattice|connectivity|amenable|surface|code|architecture|microwave|control|resonator|parity|datum|qubit|state|basis|connectivity|lattice|characterization|interaction|set|qubit|interaction|qubit|microwave|drive|parity|measurement|microwave|qubit|gate|error
10.1103/PhysRevA.83.062302,preparation|qubit|greenberger|zeilinger|state|cavity|qed|tolerance|qubit|cavity|couple|constant|way|qubit|greenberger|zeilinger|ghz|state|level|qubit|level|qubit|cavity|proposal|qubit|cavity|couple|constant|qubit|parameter|nonuniformity|placement|qubit|cavity|proposal|adjustment|qubit|level|space|gate|entanglement|gate|number|qubit|proposal|type|device|resonator|atom|cavity
10.1007/s10909-022-02672-5,superconducting qubit|superconducting qubit|superconducting qubit|vantablack|shielding|circuit|quantum|electrodynamic|cqed|experiment|radiation|shield|photon|material|qubit|coherence|microwave|resonator|loss|vantablack|novel|shielding|material|cqed|coherence|property|state|population|qubit|temperature|junction|transmon|qubit|shield|epoxy|material|berkeley|black|coherence|temperature|qubit|shield|vantablack|qubit|coherence|measurement|radiation|shield|vantablack|coat|shield|qubit|temperature|improvement|vantablack|shielding|material|experiment|route|improvement|experiment|vantablack|coherence|cqed
10.1103/PhysRevApplied.18.064046,superconducting qubit|superconducting qubit|superconducting qubit|quantum processor|quantum processor|multiplexing|control|chip|scheme|multiplexing|control|chip|microwave|cable|inductor|device|microwave|signal|ghz|control|circuit|qubit|filter|isolator|power|splitter|qubit|impedance|frequency|domain|simulation|domain|simulation|response|pulse|sideband|amplitude|frequency|compensation|package|temperature|stage|insertion|loss|isolation|timedomain|simulation|output|microwave|pulse|crosstalk|requirement|crosstalk|fidelity|qubit|qubit|gate|power|dissipation|qubit|control|number|microwave|control|line|scale|superconducte
10.1038/s41467-023-40097-0,superconducting qubit|quantum system|quantum system|symmetry|matter|qubit|ultrastrong|regime|phenomenon|quantum|technology|regime|qubit|resonator|vacuum|nonzero|photon|number|resonator|photon|vacuum|field|symmetry|probe|qubit|parity|symmetry|xmon|artificial|atom|field|element|resonator|flux|qubit|way|quantum|vacuum|couple|regime|hybrid|microwave|photon|resonator|platform|physic|wang|observe|parity|symmetry|probe|qubit|resonator|couple|regime
10.1103/PhysRevA.81.062323,superconducting qubit|superconducting qubit|phase|gate|qubit|qubit|cavity|step|phase|gate|qubit|qubit|cavity|resonator|qubit|phase|gate|multiqubit|phase|gate|gate|phase|gate|number|qubit|phase|gate|qubit|state|cavity|mode|cnot|gate|qubit|gate|qubit|frequency|resonator|frequency|resonator|gate|qubit|qubit|resonator|discussion|gate|atom|cavity|state
10.1038/s41534-023-00721-9,josephson junction|quantum coherence|quantum device|hole|type|gatemon|qubit|core|shell|nanowire|gatemon|qubit|superconductor|semiconductor|superconductor|hole|type|core|shell|nanowire|frequency|qubit|diffusion|nanowire|anneal|supercurrent|qubit|frequency|range|tune|gate|voltage|adjustment|frequency|qubit|oscillation|energy|relaxation|domain|decoherence|gate|voltage|dependence|hole|type|gatemon|qubit|material|spin|orbit|couple|absence|interaction|isotope|purification|phenomenon|hole|gas|majorana|physics
10.1103/PhysRevLett.132.090602,superconducting qubit|superconducting qubit|readout|suppression|enhancement|lifetime|lifetime|readout|readout|error|degradation|readout|dephase|qubit|spot|dissipation|level|qubit|bath|flux|tunable|qubit|qubit|loss|change|lifetime|readout|self|master|equation|modification|relaxation|measurement|dephase|zeno|suppression|enhancement|qubit|lifetime|readout
10.1103/PhysRevLett.113.220502,superconducting qubit|quantum simulation|qubit|architecture|coherence|couple|architecture|coherence|qubit|qubit|qubit|couple|ability|couple|architecture|frequency|couple|couple|nanosecond|resolution|architecture|platform|logic|gate|advantage|couple|gate|speed|qubit|gate|coherence|control|qubit|architecture|path|scale|quantum|computation|simulation
10.1063/1.4930201,superconducting qubit|characterization|level|landau|transition|level|phase|qubit|population|leak|qubit|bias|flux|level|qubit|level|energy|spectroscopy|tool|level|state|qubit|aip|publish
10.1007/s10946-016-9582-8,superconducting qubit|superconducting qubit|entanglement|mixedness|cavity|entanglement|mixedness|cavity|field|measure|mixedness|phase|cavity|death|entropy|purity|qubit|state|entanglement|field|qubit
10.1103/PhysRevApplied.20.034056,josephson junction|superconducting qubit|voltage|tunable|qubit|dimension|superconducte|semiconducte|qubit|coupler|quality|silicon|via|tsvs|challenge|material|process|quality|probe|wafer|tsvs|sample|superconductor|germanium|quantum|capacitance|probe|wafer|tsvs|majority|field|qubit|region|semiconducte|wafer|buffer|layer|growth|simulation|probe|wafer|field|participation|qubit|sample|wafer|order|magnitude|substrate|layer|thickness|qubit|coherence|improvement|scheme|multiqubit|qubit|qubit|couple|field|chip|footprint|voltage|tunable|wiring|structure|material|understand|heterostructure|variety
10.1103/PhysRevA.92.052306,qubit|measurement|error|neighbor|circuit|qed|circuit|qed|architecture|transmon|qubit|state|phase|amplitude|shift|microwave|field|resonator|shift|field|nonzero|duration|evolution|degradation|measurement|fidelity|neighbor|qubit|parameter|regime|qubit|rate|qubit|qubit|detune|qubit|qubit|eigenstate|measurement|state|resonator|qubit|qubit|detune|measurement|eigenstate|measurement|quantum|eigenstate|rate|jump|resonator|decay|qubit|qubit|detune|measurement|fidelity|manner|energy|relaxation
10.1038/s41534-021-00385-3,superconducting qubit|quantum processor|observation|bloch|oscillation|localization|bloch|oscillation|localization|wsl|concept|metal|insulator|transition|matter|physic|phenomenon|semiconductor|superlattice|platform|waveguide|array|atom|investigation|wsl|qubit|processor|hamiltonian|isotropic|spin|chain|potential|qubit|propagation|spin|chain|neighborhood|position|characteristic|wsl|wsl|length|gradient|shoot|readout|qubit|experiment|transport|measurement|qubit|characteristic|wsl|transport|potential|experiment|equilibrium|body
10.1016/j.physleta.2014.11.022,superconducting qubit|superconducting qubit|decoherence|state|qubit|noise|correlation|interaction|state|qubit|degree|freedom|decoherence|dissipation|decoherence|obstacle|information|process|decay|coherence|state|qubit|mean|master|equation|environment|frequency|noise|noise|dynamic|setup|right
10.1103/PhysRevB.101.134509,superconducting qubit|superconducting qubit|superconducting qubit|lifetime|renormalization|anharmonic|role|number|term|dynamic|anharmonic|environment|multimode|kerr|hamiltonian|excitation|hamiltonian|master|equation|loss|detail|environment|experiment|circuit|microwave|signal|excitation|relaxation|rate|expectation|environment|qubit|issue|factor|optimization|readout|scheme|master|equation|drive|power|parameter|dynamic|sequence|master|equation|parameter|dependence|excitation|level|circuit|environment|qubit|number|term|qubit|nonlinearity|renormalization|parameter|master|equation|number|term|rise|renormalization|frequency|excitation|relaxation|dynamic|transmon|qubit|state|transformation|renormalization|qubit|relaxation|bath|purcell|decay|expression|dependence|term|detail|environment|qubit|perturbation|transformation|petrescu|phy|rev
10.1103/PhysRevLett.110.173603,bell state|cavity|entanglement|generation|landau|zener|interferometry|control|entanglement|generation|landau|beam|splitter|transmon|qubit|cavity|passage|cavity|qubit|qubit|cross|test|landau|transition|formula|sweep|landau|stuckelberg|interference|pattern|visibility|level|velocity|regime|qubit|state|tomography|passage|fidelity|qubit|relaxation|doi
10.1103/PhysRevLett.132.017001,josephson junction|quantum computer|superconducting qubit|superconducting qubit|quantum gate|quantum state|quasiparticle|poison|resonant|absorption|pair|photon|superconductor|environment|state|energy|gap|excitation|mode|qubit|decay|matter|density|excitation|ground|state|ultralow|temperature|quasiparticle|quasiparticle|density|order|ten|order|magnitude|equilibrium|density|theory|nonequilibrium|quasiparticle|energy|qubit|mode|mechanism|quasiparticle|poison|absorption|energy|photon|qubit|junction|photon|source|qubit|circuit|millimeter|radiation|sequence|charge|parity|qubit|structure|qubit|antenna|millimeter|radiation|path|photon|quasiparticle|understand|physics|way|realization|quasiparticle|poison
10.1103/PhysRevApplied.16.044045,architecture|circuit|quantum|electrodynamic|couple|flux|qubit|quality|quarter|wavelength|coplanar|waveguide|resonator|progression|couple|regime|length|couple|element|qubit|resonator|couple|strength|mhz|resonator|frequency|expression|couple|strength|term|circuit|parameter|couple|framework|flux|qubit|resonator|tone|agreement
10.1088/1674-1056/21/4/044209,superconducting qubit|scheme|charge|state|circuit|qed|scheme|type|charge|state|squid|charge|qubit|transmission|line|resonator|tlr|couple|tlr|control|parameter|charge|qubit|feasibility|scheme
10.1088/1367-2630/ab2e26,shoot|realization|gate|xmon|qutrit|nonadiabatic|quantum|computation|attention|robustness|control|error|speed|realization|protocol|qubit|gate|transmon|qutrit|gate|qubit|gate|exposure|gate|error|source|gate|environment|decoherence|shoot|protocol|qubit|gate|shoot|protocol|gate|xmon|qutrit|qubit|clifford|gate|shoot|quantum|tomography|benchmarke|shoot|gate|fidelity
10.1108/03321641111101203,josephson junction|josephson junction|superconducting qubit|superconducting qubit|superconducting qubit|model|charge|qubit|eigenvalue|purpose|purpose|characteristic|charge|qubit|cooper|pair|box|scb|influence|bias|current|methodology|circuit|charge|qubit|formalism|eigenvalue|boundary|condition|type|eigenvalue|difference|energy|spectrum|charge|qubit|band|form|bloch|wave|superposition|wave|packet|bias|coulomb|blockade|find|matrix|form|eigenvalue|eigenvalue|formalism|investigation|bias|current|coulomb|blockade|expectation|value|supercurrent|number|cooper|pair|gate|voltage|energy|scale|limitation|implication|eigenvalue|voltage|characteristic|charge|qubit|type|qubit|circuit|implication|find|experimentalist|comparison|expectation|value|number|cooper|function|gate|voltage|parameter|scb|find|originality|value|contribution|numerical|equation|investigation|influence|bias|current
10.1103/PhysRevB.86.184514,josephson junction|josephson junction|superconducting qubit|superconducting qubit|decoherence|quasiparticle|interaction|qubit|degree|freedom|quasiparticle|limitation|qubit|coherence|theory|rate|quasiparticle|broaden|change|occupation|andreev|state|junction|master|equation|qubit|dynamic|rate|quasiparticle|density|state|energy|gap|rate|factor|qubit|phase|flux|qubit|transmon|fluxonium|transmon|junction|loop|exception|measurement|fluctuation|qubit|frequency|broaden|fluctuation|occupation|number|state|phase|mechanism|qubit|area|junction|change|frequency|order|number|transmission|channel|junction
10.1002/qute.202000088,superconducting qubit|superconducting qubit|qubit|state|swap|entanglement|creation|circuit|qed|drive|control|qubit|information|process|scheme|state|swap|entanglement|circuit|quantum|electrodynamic|qed|qutrit|cooper|pair|box|cpb|circuit|cavity|field|microwave|photon|resonance|detune|cpb|qubit|qubit|state|cavity|photon|qubit|state|swap|entanglement|shortcut|adiabaticity|drive|duration|sensitivity|error|parameter|imperfection|fidelity|quantum|gate|decoherence|rate|protocol|route|gate|circuit|qed
10.1103/PhysRevApplied.7.054022,computation|state|qubit|quantum|computation|task|interaction|quantum|computation|state|qubit|circuit|qed|qubit|gate|microwave|field|amplitude|phase|nontrivial|qubit|gate|cavity|scenario|ground|quantum|interference|device|squid|interaction|tune|flux|squid|addition|proposal|lattice|configuration|scheme|state|level|transmon|qubit|interaction|nature|difficulty|computation|circuit
10.1007/s10909-013-0873-y,coupler|quantum|point|contact|interaction|flux|qubit|kind|inductance|coupler|quinc|loop|quantum|point|contact|quantum|temperature|regime|tunable|ise|type|interaction|flux|qubit|coupler|control|flux|interaction|energy|qubit|device|register|temperature|quantum|phenomena|measure|qubit|function|interaction|strength
10.1103/PhysRevA.105.022605,superconducting qubit|network|qubit|environment|characterization|structure|environment|noise|ability|simulation|noise|information|environment|measurement|qubit|coherence|need|experiment|qubit|probe|environment|complexity|relationship|qubit|dynamic|impurity|environment|machine|network|algorithm|parameter|impurity|environment|environment|way|understand|noise|circuit
10.1103/PhysRevLett.125.056801,josephson junction|superconducting qubit|parity|superconductor|semiconductor|qubit|coherence|parity|cooper|island|parity|qubit|voltage|semiconductor|nanowire|advantage|content|energy|phase|relation|channel|junction|interferometer|junction|gate|balance|quantum|flux|cos|josephson|element|transport|pair|cooper|pair|relaxation|qubit|regime
10.1103/PhysRevLett.122.080502,superconducting qubit|superconducting qubit|superconducting qubit|readout|interaction|readout|cavity|displacement|state|cavity|state|qubit|state|cavity|phase|amplifier|phase|quadrature|setup|qubit|readout|resonator|state|target|qubit|dephase|qubit|direction|readout|quantum|error|code
10.1103/PhysRevLett.116.150505,josephson junction|quantum processor|gatemon|benchmarke|qubit|gate|experiment|transmon|qubit|semiconductor|nanowire|gatemon|qubit|field|tunability|characteristic|semiconductor|qubit|control|gate|voltage|advantage|flux|transmon|experiment|qubit|gatemon|circuit|qubit|coherence|stability|qubit|gate|error|gate|voltage|rotation|couple|gatemon|swap|gate|qubit|phase|gate|fidelity|potential|gatemon|qubit
10.1038/s41534-019-0168-5,superconducting qubit|decoherence|benchmarke|decoherence|transmon|qubit|stability|energy|relaxation|transition|frequency|statistic|measurement|day|parameter|quantity|need|calibration|qubit|setup|find|fluctuation|qubit|relaxation|qubit|instability|level|tls|rate|tls|couple|tls|transmon|qubit|evidence|qubit|frequency|stability|limit|dephase|find|need|qubit|metrology|reproducibility|qubit|parameter|fluctuation|qubit|gate|fidelity
10.1103/PhysRevLett.116.150501,quantum computer|quantum computer|superconducting qubit|superconducting qubit|quantum error correction|quantum error correction|hardware|circuit|platform|qubit|coherence|scalability|threshold|million|device|increase|coherence|letter|circuit|transmon|qubit|qubit|resonator|qubit|quantum|error|channel|combination|drive|dissipation|photon|loss|photon|drive|field|quantum|interference|device|couple|fluctuation|drive|field|multiqubit|hamiltonian|noise|estimate|experiment|flux|transmon|qubit|state|coherence|factor|qubit|headroom|coherence|increase|device|complexity
10.1103/PRXQuantum.2.040341,josephson junction|josephson junction|superconducting qubit|superconducting qubit|superinductance|qubit|phase|delocalization|type|oscillator|inductor|charge|qubit|phase|variable|charge|wave|function|junction|parallel|rise|phase|wave|function|energy|level|structure|loop|topology|quantum|interference|device|hamiltonian|approximation|fluxonium|qubit|josephson|junction|array|superinductor|aluminum|wire|variety|qubit|circuit|energy|scale|flux|fluxonium|qubit|quasicharge|qubit|point|phase|fluctuation|flux|dispersion|inductor|reproducibility|energy|top|lithography|ingredient
10.1088/0953-4075/44/13/135503,generation|superposition|state|charge|qubit|relaxation|circuit|superposition|state|microwave|field|coplanar|transmission|line|charge|qubit|addition|pulse|chirp|qubit|transition|frequency|qubit|decoherence|field|superposition|state|qubit|charge|detection|character|charge|qubit|relaxation|field|state|decoherence|profile
10.1088/1674-1056/23/4/040307,superconducting qubit|quantum entanglement|preparation|state|property|circuit|qed|generation|state|circuit|quantum|electrodynamic|circuit|qed|bias|flux|counter|bias|flux|qubit|flux|qubit|turn|circuit|cavity|decoherence|quantum|correlation|dynamic|state|photon|number|field|number|state|interaction|qubit|entanglement|qubit
10.1038/s41467-021-22030-5,quantum computer|quantum computing|quantum system|material|platform|transmon|qubit|coherence|millisecond|transmon|qubit|platform|quantum|science|transmon|qubit|improvement|qubit|relaxation|coherence|order|magnitude|limit|property|material|relaxation|originate|surface|interface|contaminant|effort|qubit|lifetime|contribution|surface|improvement|lifetime|transmon|qubit|year|transmon|qubit|lifetime|coherence|decouple|millisecond|niobium|tantalum|device|lifetime|device|material|improvement|way|gate|fidelity|processor|transmon|qubit|qubit|lifetime|coherence|order|magnitude|limit|material|property|author|transmon|qubit|lifetime|coherence|millisecond|niobium|tantalum|device
10.1142/S0217979215502367,phase|qubit|environment|phase|interaction|qubit|environment|phase|berry|phase|numerical|condition|phase|message|hand|transition|phase|phase|change|qubit|couple|quantum|computation
10.1038/s41467-024-48791-3,quantum computing|quantum computing|superconducting qubit|quantum circuit|quantum circuit|quantum circuit|quantum communication|quantum communication|quantum network|quantum state|quantum state|quantum state|quantum state|quantum system|quantum processor|quantum device|transfer|behavior|ability|fidelity|facet|device|addition|quantum|process|sense|storage|parallel|communication|demonstration|information|transfer|state|chain|qubit|scheme|qubit|optimization|procedure|behavior|protocol|particle|qubit|excitation|qubit|state|excitation|body|versatility|way|distance|register|imperfection|transfer|part|complex|device|size|author|qubit|excitation|qubit|state|excitation|device
10.1007/s10909-017-1787-x,superconducting qubit|multiplexing|circuit|microwave|photon|generation|device|transmon|qubit|coplanar|waveguide|resonator|feedline|multiplexing|architecture|resonator|qubit|hardware|resource|characterisation|device|parameter|value|resonator|qubit|coherence|property|couple|qubit|relaxation|rate|resonance|resonator|circuit|generation|microwave|photon|demand|efficiency
10.1103/PhysRevLett.109.060501,superconducting qubit|superconducting qubit|quantum gate|quantum gate|fault|threshold|quantum|tomography|set|microwave|gate|frequency|junction|transmon|qubit|gate|fidelity|clifford|group|generator|qubit|rotation|qubit|state|preparation|measurement|error|map|representation|pauli|basis|fidelity|gate|build|block|architecture|error|correction|scheme|limit|characterization
10.1070/QEL16795,superconducting qubit|superconducting qubit|superconducting qubit|quantum gate|quantum gate|quantum state|russia|year|framework|project|foundation|agency|energy|ministry|science|education|russian|federation|arc|demonstration|qubit|gate|type|coherence|project|breakthrough|line|russia|fact|scratch|fabrication|technology|submicron|scale|superconducte|tunnel|junction|quantum|structure|qubit|preparation|control|qubit|quantum|tomography|state|realisation|precision|control|qubit|gate
10.1088/1367-2630/13/9/093022,qubit|josephson|inductance|generalization|qubit|readout|evolution|flux|qubit|proposal|couple|qubit|oscillator|frequency|interference|device|information|qubit|dynamic|oscillator|response|drive|lock|detection|measurement|qubit|oscillation|measurement|relation|measurement|scheme|backaction|fidelity
10.1140/epjd/e2010-00015-x,quantum system|ghz state|ghz state|w state|w state|w state|w state|greenberg|zeilinger|state|charge|qubit|coulomb|blockade|coulomb|blockade|scheme|type|qubit|entanglement|greenberg|zeilinger|ghz|state|qubit|charge|qubit|scheme|charge|qubit|eigenstate|hamiltonian|lifetime
10.1038/s41534-023-00722-8,quantum dot|quantum system|qubit|edge|state|waveguide|qed|situ|tunable|emitter|waveguide|rice|mele|site|potential|tunnel|couple|site|waveguide|array|chirality|state|bandgap|waveguide|energy|qubit|parameter|atom|contrast|proposal|chirality|directionality|waveguide|quantum|electrodynamic|scheme|chirality|capability|directionality|demand|element|device|state|art|superconducte|circuit|promise|range|coupler|qubit|principle|crosstalk
10.1103/PhysRevA.91.042312,quantum system|circuit|qubit|gate|state|preparation|entropic|inequality|gate|level|superconducte|circuit|qubit|mapping|qubit|gate|gate|pulse|transition|pair|energy|level|qubit|state|form|density|matrix|purity|state|qubit|scheme|gate|qubit|state|density|matrix|order|inequality|shannon|renyi|entropy
10.1103/PRXQuantum.4.010314,superconducting qubit|quantum processor|distance|transmon|coupler|gate|fidelity|couple|importance|gate|gate|architecture|qubit|qubit|coupler|transmon|device|qubit|mhz|couple|coupler|qubit|coupler|qubit|qubit|qubit|coupler|couple|waveg|uide|couple|component|impact|qubit|qubit|distance|couple|space|qubit|resonator|purcell|filter|fidelity|readout|addition|simulation|qubit|qubit|distance|neighbor|couple|control|line|structure|crosstalk|architecture|gate|fidelity
10.1103/PhysRevB.82.184515,quantum|tomography|qubit|gate|phase|qubit|quantum|tomography|gate|phase|qubit|gate|state|phase|qubit|fidelity|phase|gate|loss|fidelity|qubit|decoherence|gate|qubit|jozsa|algorithm|function|query
10.1007/s11141-024-10341-8,quantum computing|quantum computing|superconducting qubit|quantum processor|quantum processor|fluxonium|qubit|circuit|platform|milestone|experiment|quantum|advantage|suppression|quantum|error|transmon|qubit|transmon|number|feature|fidelity|gate|device|protection|noise|interest|fluxonium|anharmonicity|coherence|qubit|experiment|unit|cell|planar|fluxonium|qubit|initialization|readout|qubit|qubit|gate|fidelity|qubit|gate|fidelity
10.1140/epjb/e2017-80563-y,superconducting qubit|superconducting qubit|quantum entanglement|entanglement|generation|interplay|drive|interaction|manipulation|field|entanglement|measure|concurrence|control|parameter|term|commute|qubit|qubit|interaction|term|entanglement|way|multiphoton|resonance|hand|drive|qubit|qubit|interaction|control|generation|entanglement|field|parameter|space|multiphoton|resonance
10.1103/PhysRevB.92.224511,superconducting qubit|mode|fluxonium|qubit|complexity|junction|transmon|flux|qubit|junction|fluxonium|question|degree|freedom|fluxonium|circuit|qubit|coherence|limitation|principle|interaction|energy|qubit|mode|energy|mode|couple|mode|environment|qubit|environment|couple|qubit|mode|decoherence|complexity|fluxonium|qubit|obstacle|computation|architecture
10.1103/PhysRevB.82.100507,superconducting qubit|nonequilibrium|delocalization|localization|transition|photon|circuit|quantum|electrodynamic|photon|tunnel|microwave|resonator|nonequilibrium|delocalization|localization|self|transition|photon|qubit|couple|self|photon|resonator|localization|qubit|resonator|state|localization|observation|transition|readout|qubit|state|dissipation|photon|decoherence|qubit|self|regime
10.1134/S0021364017010143,observation|mode|array|transmon|qubit|array|transmon|qubit|coplanar|waveguide|resonator|microwave|spectroscopy|emergence|mode|cluster|qubit|field|resonator|root|qubit|addition|emergence|multiphoton|transition|level|qubit|cluster|interaction|qubit|cluster
10.1103/PhysRevX.8.021052,superconducting qubit|superconducting qubit|quantum superposition|displacemon|electromechanic|interference|resonator|architecture|nanobeam|carbon|nanotube|flux|platform|couple|variety|protocol|protocol|interference|trajectory|resonator|scheme|sequence|qubit|manipulation|measurement|resonator|diffraction|grating|interference|pattern|feasibility|state|motion|nucleon|nanotube|junction|configuration
10.1002/pssb.202100500,simulation|qubit|gate|qudit|herein|qubit|level|superconducte|circuit|energy|level|qubit|qubit|gate|microwave|pulse|gate|shannon|entropy|qubit|log|uncertainty|relation|qudit|quantum|correlation
10.1103/PhysRevB.104.144502,quantum computer|quantum computer|quantum computer|superconducting qubit|quantum error correction|gate|qubit|year|qubit|transmon|fidelity|device|fidelity|noise|leakage|error|transmon|qubit|josephson|element|set|gate|clifford|group|infidelity|phase|gate|qubit|charge|flux|phi|bias|gate|path|phi|space|path|state|curvature|path|gate|noise|level|qubit|architecture|leakage|noise|error|error|correction|code|fabrication
10.1103/PhysRevB.82.060512,pair|flux|qubit|measurement|resonant|tunneling|energy|state|pair|quantum|device|flux|qubit|mean|energy|gap|qubit|environment|pair|qubit|measurement|tunneling|rate|function|qubit|flux|bias|line|shape|prediction|peak|width|qubit|environment|fluctuation|qubit
10.1103/PhysRevB.81.100511,superconducting qubit|rabi|spectroscopy|qubit|fluctuator|signature|couple|level|fluctuator|tlfs|level|cross|datum|phase|qubit|rabi|oscillation|microwave|drive|qubit|resonance|tlf|rabi|rabi|frequency|order|qubit|couple|level|dynamic|datum|asymmetry|qubit|fluctuator|level|split|asymmetry|couple|tlf|microwave|field|qubit|level
10.1016/j.cjph.2024.09.024,superconducting qubit|superconducting qubit|quantum entanglement|quantum entanglement|quantum entanglement|generation|podolsky|rosen|steer|qubit|cavity|scheme|podolsky|rosen|epr|steer|qubit|cavity|microwave|cavity|yttrium|iron|garnet|yig|sphere|existence|beamsplitter|couple|mode|mode|steer|magnon|qubit|mode|entanglement|way|quantum|steer|range|parameter|way|quantum|steer|range|parameter|entanglement|magnon|mode|conversion|way|quantum|steer|scheme|information|process
