DOI,nouns
10.1103/PhysRevApplied.11.024010,trapped ion|trapped ion|chip|voltage|source|control|ion|quantum|information|processor|advantage|fidelity|gate|number|qubit|experiment|equipment|control|ion|gate|ion|trap|voltage|metal|oxide|semiconductor|cmos|electron|swing|surface|control|potential|need|analog|voltage|source|bus|program|array|analog|converter|dac|chip|voltage|electrode|chip|ion|motion|incorporation|circuit|analog|switch|voltage|noise|trap|electrode|amplifier|function|electron|diagnostic|noise|speed|control|element
10.1088/2058-9565/aa7983,quantum communication|trapped ion|trapped ion|quantum repeater|quantum repeater|quantum repeater|decoherence|subspace|entanglement|pair|distance|architecture|number|qubit|scheme|range|day|future|cavity|wefocus|architecture|ion|photon|state|optic|link|ion|ion|state|link|pair|distance|entanglement|gate|ion|ion|gate|architecture|qubit|decoherence|subspace|dephase|protocol|entanglement|inequality|distance|state|art|parameter|kilometre|setup
10.1103/PhysRevE.99.042121,trapped ion|atom|diode|quantum|diode|heat|transfer|bath|pair|qubit|qubit|field|anisotropic|interaction|heat|flow|rectification|bath|dissipation|rate|qubit|qubit|heat|flow|rectification|wave|mix|raman|transition|state|qubit|master|equation|qubit|interaction|key|gate|diode|resonant|gate|efficiency|rectification|heat|current|overlap|bath|realization|platform|setup|circuit|qed
10.1103/PhysRevA.103.012603,trapped ion|fidelity|shift|gate|clock|state|qubit|date|fidelity|quantum|logic|gate|qubit|phase|gate|variant|molmer|gate|shift|gate|advantage|challenge|phase|clock|state|qubit|gate|feature|mhz|dipole|transition|gate|clock|state|gate|fidelity|laser|power|wavelength|gate|infidelity|noise|model|path|gate|fidelity
10.1016/j.physleta.2022.128370,quantum computer|quantum computing|trapped ion|gate|ion|platform|qubit|coherence|gate|fidelity|number|ion|qubit|coulomb|crystal|difficulty|way|pathway|number|qubit|gate|sequence|state|kick|sdks|influence|sdk|sequence|influence|sdk|error|gate|fidelity|coherence|fidelity|gate|account|simulation|coherence|ion|microtrap|array|microtrap|array|dependency|gate|fidelity|laser|power|fluctuation|right
10.1103/PhysRevA.87.032325,trapped ion|generation|state|entanglement|class|state|qubit|entanglement|class|quantum|optic|circuit|qubit|level|quantum|bus|state|sequence|gate|qubit|coherence|doi
10.1088/2058-9565/aaef5e,quantum processor|quantum processor|trapped ion|decision|make|agent|ion|trap|proof|demonstration|speed|agent|scale|quantum|information|processor|radio|frequency|decision|quantum|agent|simulation|paradigm|machine|learn|qubit|state|frequency|ion|field|gradient|deliberation|quantum|agent|respect|agent|quantum|agent|potential|advantage|machine|learn
10.1038/NNANO.2013.117,trapped ion|clock|transition|silicon|spin|qubit|challenge|spin|state|quantum|technology|source|decoherence|nanodevice|proximity|interface|defect|role|spin|decoherence|degree|purity|error|correction|combination|context|spin|transition|perturbation|clock|transition|electron|spin|state|bismuth|donor|enhancement|electron|spin|coherence|second|electron|spin|qubit|clock|transition|environment|presence|spin|silicon|clock|transition|significance|donor|spin|field|noise|interface|gate
10.1103/PhysRevLett.122.030501,trapped ion|trapped ion|trapped ion|trapped ion|information|process|phonon|platform|computation|simulation|coherence|challenge|interaction|amplification|ion|motion|mode|phonon|spin|spin|interaction|power|spin|state|metrology|speed|fidelity|qubit|gate|ingredient|quantum|computation|platform|spin|interaction|boson
10.1038/s41586-019-1427-5,quantum computer|quantum computer|quantum computer|quantum computer|quantum bit|quantum gate|quantum gate|quantum gate|quantum circuit|quantum circuit|quantum circuit|quantum simulation|parallel|gate|ion|trap|circuit|sequence|gate|gate|qubit|family|ability|parallel|efficiency|gain|algorithm|shor|factor|circuit|adder|control|toffoli|gate|parallelism|improvement|execution|divide|conquer|parallelism|fault|error|correction|qubit|idle|crosstalk|qubit|mode|bus|coulomb|cavity|qubit|gate|array|ion|qubit|bit|addition|gate|depth|circuit|depth|number|runtime|step|power|qubit|control|fault|tolerance|ion
10.1103/PhysRevA.84.032314,quantum processor|trapped ion|ground|state|transport|ion|qubit|array|transport|ion|paul|trap|array|junction|ion|ground|state|potential|report|experiment|blakestad|phy|rev|lett|discussion|transport|potential|mechanism|excitation|transport|excitation|excitation|reference|factor|metal|shield|qubit|coherence|energy|mode|level|mode|mode|laser|scale|fidelity
10.1088/1367-2630/ad19f9,trapped ion|trapped ion|laser|gate|aese|elimination|spin|motion|entanglement|laser|qubit|phase|gate|fidelity|entanglement|scheme|spin|force|gate|detune|spin|motion|entanglement|aese|gate|aese|spin|motion|entanglement|mode|control|field|detune|spin|motion|entanglement|control|field|limit|control|sequence|field|gradient|spin|force|field|state|field|state|mode|frequency|rabi|passage|transition|aese|gate|sensitivity|source|decoherence|fidelity|gate|doppler|temperature
10.1364/OE.491301,quantum state|trapped ion|trapped ion|machine|qubit|state|discrimination|measurement|network|network|state|measurement|electron|charge|device|emccd|intensity|value|shape|ion|image|ion|contrast|intensity|value|experiment|measurement|fidelity|mimf|error|mimf|likelihood|estimation|addition|ion|image|drift|ion|image
10.1103/PhysRevA.107.062406,trapped ion|quantum simulation|model|noise|molmer|interaction|optimization|qubit|molmer|interaction|capability|information|process|optimization|algorithm|qaoa|qubit|interaction|source|noise|mode|frequency|fluctuation|laser|power|fluctuation|state|state|preparation|measurement|error|error|measurement|parameter|comparison|experiment|sequence|interaction|ion|agreement|interaction|chi|statistic|chi|approximate|qaoa|experiment|ion|approximation|ratio|value|disagreement|value|noise|source|improvement|measurement|error|trap|frequency|variation|approximation|ratio|optimal|improvement|experiment|aspect|noise|model|improvement
10.1007/s11128-019-2492-2,trapped ion|trapped ion|qubit|phase|gate|quasiparticle|qubit|phase|gate|quasiparticle|dynamic|ground|state|energy|gap|rest|spectrum|lamb|dicke|regime|lattice|set|schrodinger|energy|wavepacket|probability|density|spin|state|quasiparticle|interchange|transition|degenerate|ground|state|array|delta|laser|pulse|equivalence|ion|center|mass|qubit|phase|gate|quasiparticle|center|mass|motion|state|force|phase|gate|property|error|capability|array|ion|pair|statistic|quasiparticle|qubit
10.1364/OE.24.016638,quantum computer|quantum computer|trapped ion|repetition|rate|ultraviolet|fiber|laser|source|quantum|logic|realization|quantum|logic|gate|ion|repetition|rate|laser|frequency|fiber|laser|source|ultraviolet|pulse|repetition|rate|mhz|power|laser|wavelength|transition|ytterbium|repetition|rate|mode|source|pattern|pattern|generator|component|simulation|laser|resonant|temperature|qubit|quantum|logic|gate|ion|trap|period|fidelity|society|america
10.1103/PhysRevX.12.011040,quantum error correction|quantum error correction|quantum processor|quantum processor|trapped ion|neutral atom|element|atom|array|mode|gate|quantum|process|architecture|qubit|modality|fidelity|gate|path|size|architecture|platform|circuit|array|demonstration|array|element|nature|atom|crosstalk|control|nondemolition|number|qubit|element|atom|array|control|rubidium|cesium|atom|placement|array|site|crosstalk|element|element|array|gate|mode|atom|array|avenue|qubit|quantum|protocol|quantum|nondemolition|measurement|sensor
10.1063/5.0204413,quantum computing|quantum processor|trapped ion|trapped ion|zeeman|surface|trap|clock|ion|transition|qubit|state|frequency|reference|state|choice|order|field|fluctuation|coherence|frequency|split|state|order|zeeman|presence|field|ion|paul|trap|configuration|shift|transition|ion|radio|frequency|field|confinement|surface|trap|trap|modification|zeeman|ion|ground|layer|electrode|electrode|change|cancellation|field|shift|zeeman|variation|device|improvement|environment|error|precision|clock
10.1038/s41567-023-02346-3,trapped ion|quantum simulation|raman|sideband|cool|molecule|tweezer|array|molecule|candidate|platform|science|precision|measurement|structure|interaction|laser|promise|way|molecule|temperature|molecule|laser|ground|state|challenge|ground|state|sideband|cool|atom|sideband|cool|molecule|tweezer|array|protocol|field|purity|state|ground|state|fraction|entropy|particle|temperature|coherence|qubit|gate|information|process|improvement|raman|sideband|cool|route|degeneracy|sample|specie|raman|sideband|cool|atom|ion|ground|state|molecule|tweezer|array
10.1038/NPHYS1781,quantum computing|quantum state|trapped ion|topological quantum|multiparticle|entanglement|dynamic|decoherence|multiparticle|entanglement|correlation|particle|entanglement|rise|contradiction|inequivalent|class|way|environment|multiparticle|entanglement|yield|feature|access|class|state|string|dynamic|entanglement|multiparticle|state|influence|decoherence|state|qubit|environment|decay|dynamic|domain|entanglement|inequality|violation|entanglement|superactivation|entanglement|separability|tool|entanglement|quantum|computer|state|engineering|simulation|paradigm|environment|engineering
10.1103/PhysRevA.107.012605,quantum computing|quantum computing|trapped ion|neutral atom|neutral atom|neutral atom|qubit|gate|transitionless|quantum|atom|platform|gate|capability|qubit|geometry|ability|range|interaction|qubit|qubit|gate|fidelity|platform|aim|fidelity|gate|rydberg|blockade|mechanism|gate|procedure|quantum|drive|pair|atom|broadband|laser|cesium|atom|emission|level|parameter|fluctuation|rydberg|blockade|gate|fidelity|gate|gate|procedure|gate|state|art|gate|gate|drive|atom|gate|procedure|potential
10.1140/epjst/e2013-01751-1,trapped ion|field|theory|spin|boson|chain|description|spin|chain|spin|wave|theory|fluctuation|field|spin|boson|chain|generalization|dicke|hamiltonian|setup|atom|qubit|cavity|array|situation|cooperative|circle|time|beta|jahn|teller|distortion|state|physics|ability|parameter|setup|variety|situation|focus|spin|wave|description|validity|field|theory|deviation|field|interplay|order|cooperativity|size
10.1088/1367-2630/abbab6,quantum computer|trapped ion|qubit|ion|gate|sequence|pulse|protocol|qubit|phase|gate|spin|kick|transition|allocation|arrival|train|sequence|gate|oscillation|omega|gate|number|gate|gate|coherence|ion|qubit
10.1038/s41467-018-04341-2,quantum dot|quantum system|trapped ion|trapped ion|fidelity|entanglement|telecom|photon|quantum|frequency|conversion|entanglement|qubit|ingredient|quantum|repeater|network|atom|color|center|diamond|transition|wavelength|region|range|fiber|communication|wavelength|loss|dispersion|telecom|regime|tool|qubit|nir|wavelength|telecom|band|frequency|conversion|polarization|frequency|converter|telecom|band|entanglement|ion|polarization|state|telecom|photon|fidelity|combination|fidelity|polarization|state|conversion|frequency|conversion|efficiency|photon|conversion|background|converter|ion|telecom|quantum|interface
10.1103/PhysRevA.102.012429,quantum coherence|quantum coherence|quantum coherence|quantum coherence|quantum coherence|quantum system|trapped ion|renyi|entropy|yanase|dyson|information|resource|information|process|language|coherence|order|nmr|term|mqcs|alpha|mqcs|class|alpha|purity|information|theoretic|quantifier|fidelity|renyi|entropy|order|alpha|framework|alpha|mqcs|yanase|dyson|skew|information|asymmetry|monotone|thermodynamic|quantum|metrology|family|bind|alpha|alpha|mqcs|information|idea|qubit|state|qubit|entanglement|state|class|multiparticle|state|evolution|alpha|mqc|spectrum|signal|purity|reversal|dynamic|body|hamiltonian|platform|nmr|atom
10.1103/PhysRevA.85.040302,quantum gate|quantum coherence|trapped ion|ion|quantum|logic|gate|decouple|scheme|phonon|quantum|logic|gate|benefit|decouple|drive|qubit|field|noise|fidelity|qubit|scheme|ground|state|cool|shift|mechanism|variety|drive|protect|qubit|qubit|couple
10.1038/s41467-017-02298-2,trapped ion|band|control|protocol|quantum|noise|functionality|qubit|sensor|protocol|response|space|control|routine|band|leakage|complicate|interpretation|sensor|signal|prolate|spheroidal|sequence|slepian|sequence|control|estimation|qubit|environment|experiment|leakage|order|magnitude|control|field|slepian|sensitivity|concept|engineering|domain|estimation|tool|noise|spectra|frequency|amplitude|noise|qubit|microwave|synthesis|chain
10.1016/j.ijms.2024.117217,trapped ion|trapped ion|dodecapole|resonance|linear|ion|trap|rod|geometry|ion|trap|quadrupole|mass|spectrometer|role|technology|mass|spectrometry|principle|knowledge|base|ion|trap|topic|perturbation|condition|resonance|ion|dynamic|rod|radio|frequency|ion|trap|perturbation|rod|structure|instability|dynamic|weightage|dodecapole|increase|order|magnitude|setup|setup|geometry|ion|dynamic|simulation|software|simion|dodecapole|potential|structure|resolution|frequency|ion|oscillation|direction|plane|structure|absence|potential|linear|trap|principle|importance|coulomb|crystal|mass|spectrometry|dynamic|possibility|ion|specie|ion|chain|qubit
10.1103/PhysRevA.93.013412,josephson junction|superconducting qubit|trapped ion|trapped ion|dynamic|ion|circuit|circuit|architecture|information|process|frequency|radio|frequency|ion|control|microwave|domain|control|interaction|motion|mode|circuit|circuit|flux|conjunction|element|circuit|inductance|flux|couple|circuit|ion|mode|limitation|capacitance
10.1103/PhysRevA.103.032224,superconducting qubit|trapped ion|quantum|automata|evolution|coarse|graining|procedure|procedure|coarse|grain|color|quantum|automata|goldilock|rule|procedure|spacetime|automaton|qca|cell|size|state|cell|border|dynamic|dynamic|border|state|signal|dynamic|size|cell|product|toy|analogous|stoke|law|space|limit|automaton|converge|hamiltonian|qca|day|quantum|platform|rydberg|array|way|understand|resolution
10.1103/PhysRevA.85.022511,trapped ion|atom|field|analogy|quantum|emitter|mode|field|detector|way|variety|field|set|reach|power|number|qubit|field|trajectory|scheme|circuit|qed|setup
10.22331/q-2023-05-31-1024,trapped ion|quantum|rabi|interferometry|motion|radiation|determination|displacement|oscillator|field|direction|phase|space|circuit|oscillator|ancilla|qubit|couple|information|qubit|estimation|displacement|direction|phase|space|oscillator|qubit|oscillator|qubit|interferomet|ric|setup|estimation|phase|space|displacement|direction|rabi|interaction|wave|approxima|tion|rabi|interferometer|quantum|sense|one|mode|estimation|scheme|interferometer|cumme|interaction|sensitivity|rabi|interferometer|cupation|oscillator|mode|ground|state|investigation|qubit|oscillator|thermalization|interferometer|benchmark|estimation|scheme|dephase|thermalization
10.1103/PhysRevB.105.L140301,trapped ion|w state|volume|law|state|fermion|qubit|dissipation|preparation|stabilization|volume|law|state|fermionic|lattice|dimension|dimension|fermion|resource|neighbor|interaction|symmetry|realization|interaction|qubit|array|map|fermionic|existence|state|rainbo|idea|number|platform|circuit
10.1103/PhysRevX.12.011059,quantum state|quantum system|trapped ion|quantum|control|reinforcement|learn|bias|limitation|quantum|control|simulation|optimization|control|policy|limitation|circuit|reinforcement|agent|control|task|way|control|circuit|agent|parameter|trial|error|interaction|measurement|outcome|source|information|control|oscillator|ancilla|qubit|agent|measurement|observable|agent|state|control|control|adaptive|measurement|quantum|feedback|gate|qubit|agent|state|tomography|fidelity|estimation|term|sample|efficiency|numerical|relevance|circuit|platform|train|experiment|elimination|bias|adaptation|control|policy
10.1039/d3cp02322b,trapped ion|kinetic|dynamic|reaction|comparison|experiment|reaction|background|role|qubit|loss|information|process|reaction|mechanism|ground|state|energy|surface|reaction|total|initio|energy|point|level|aug|pvtz|network|root|error|kcal|comparison|trajectory|calculation|temperature|rate|product|ratio|reaction|addition|state|distribution|energy|disposal|product|vector|projection
10.1088/2058-9565/ab1a71,quantum system|quantum system|quantum simulator|trapped ion|thermalization|quantum|approximation|limit|prediction|experiment|chain|thermalization|decoherence|end|couple|bath|bath|thermalization|comparison|timescale|position|ise|phase|diagram|bath|size|slow|thermalization|finite|size|scale|subradiance|thermalization|rate|spin|chain|limit|fullmulti|channel|master|equation|channel|approximation|prediction|computer|number|qubit|simulate|factor|turn|advantage|thermalization|factor|qubit|number|one|exploration|scale|quantum|technology
10.1038/s41586-022-04854-3,superconducting qubit|superconducting qubit|quantum processor|trapped ion|quantum simulation|quantum simulation|digital|floquet|symmetry|phase|body|equilibrium|host|variety|phenomenon|equilibrium|thermodynamic|symmetry|experiment|signature|crystal|state|spin|observation|type|state|matter|floquet|symmetry|phase|array|correlation|response|edge|drive|cycle|circuit|depth|qubit|response|state|phase|boundary|floquet|symmetry|phase|simulation|phase|matter|scale
10.1088/2058-9565/ac7b41,trapped ion|numerical|optimization|amplitude|pulse|microwave|entanglement|generation|microwave|control|fidelity|qubit|gate|error|photon|scatter|microwave|conductor|trap|structure|chip|level|integration|control|amplitude|modulation|gate|drive|qubit|gate|mode|noise|imperfection|numerical|optimization|microwave|pulse|envelope|gate|pulse|noise|resilience|gate|energy|efficiency
10.1038/NPHOTON.2013.287,quantum computer|quantum teleportation|trapped ion|cluster state|cluster state|cluster state|cluster state|cluster state|cluster state|scale|variable|domain|promise|measurement|quantum|resource|computation|multipartite|state|sort|entity|space|apparatus|inefficiency|light|mode|domain|variable|mode|order|magnitude|state|date|mode|wave|packet|light|beam|scheme|measurement|computation
10.1103/PhysRevX.5.031031,quantum dot|superconducting qubit|trapped ion|quantum|transducer|surface|wave|chip|quantum|transducer|surface|wave|material|piezoelectric|property|material|platform|array|qubit|nitrogen|vacancy|center|mode|surface|wave|gigahertz|range|surface|cavity|waveguide|type|surface|excitation|bus|chip|cavity|qed|equivalent|microwave|photon|range|couple|range|qubit
10.1134/S0021364022601956,quantum computer|trapped ion|trapped ion|numerical|simulation|qubit|gate|finite|gate|error|qubit|gate|fidelity|equation|hamiltonian|ion|analyse|gate|error|lamb|dicke|approximation|finite|occupation|phonon|mode|ion|mode|entanglement|infidelity|qubit|gate|mode|occupation|lamb|dicke|parameter|rabi|frequency|number|ion
10.1007/s11128-022-03649-9,quantum computer|quantum computing|superconducting qubit|quantum circuit|quantum circuit|quantum circuit|quantum circuit|quantum circuit|quantum circuit|trapped ion|multi|template|compilation|toolchain|scale|nisq|scale|size|complexity|order|challenge|circuit|automation|mapping|architecture|one|optimization|article|template|optimization|purpose|proposal|compilation|toolchain|quantum|technology|resonance|toolchain|task|synthesis|qubit|gate|compilation|step|library|toolchain|procedure|subset|input|comparison|compiler|ibm|qiskit|cambridge|vertical|ket|toolchain|prototype|core|technology|synthesis|condition|toolchain|optimization|qubit|gate
10.1140/epjqt/s40507-023-00192-z,quantum computer|quantum computing|quantum algorithm|trapped ion|quantum|interface|efficiency|portability|hardware|abstraction|layer|progress|platform|type|qubit|technology|platform|bespoke|efficiency|quantum|interface|qubit|level|interface|portability|quantum|platform|balance|portability|algorithm|hardware|challenge|field|hardware|abstraction|layer|qhal|representation|quantum|stack|effort|software|specialist|hardware|developer|qubit|technology|photon|silicon|superconducte|identification|set|instruction|metadata|qhal|platform|access|stack|level|latency|amount|hardware|architecture|parameter|algorithm|developer|code|security|threat|misuse|access|hardware|developer|access|stack|qubit|level|hardware|responsiveness|algorithm|latency|datum|instruction|transfer|respect|assembly|language|qhal|stack|interface|hardware|representation|quantum|stack|reference|framework|software|hardware|developer|integration|effort
10.1038/ncomms1556,quantum communication|quantum network|quantum network|trapped ion|generation|photon|greenberger|zeilinger|state|multi|state|quantum|computation|date|number|particle|information|science|photon|advantage|qubit|decoherence|number|photon|experiment|photon|greenberger|zeilinger|state|fidelity|presence|partite|entanglement|photon|detection|efficiency|pump|laser|state|party|complexity|scenario|photon|state|source|way|quantum|computation|information|process|task
10.1103/PhysRevA.101.022308,quantum computer|quantum error correction|trapped ion|step|fidelity|bit|toffoli|family|bit|toffoli|gate|bit|toffoli|gate|figurehead|interest|information|gate|thing|step|bit|toffoli|gate|change|basis|qubit|ise|couple|qubit|setup|qubit|barenco|gate|error|theory|number|control|qubit|circuit|decomposition|assumption|qubit|drive|frequency|protocol|capability|scale|prospect|protocol|rydberg|atom|circuit|simulation|platform|show|toffoli|gate|control|bit|attain|fidelity|presence|decoherence|idea|series|gate|step|quantum|error|code|step|qubit|bit|code|qubit|code
10.1103/PhysRevA.94.052321,superconducting qubit|trapped ion|trapped ion|quantum simulation|quantum phase transition|analog|lattice|qed|prospect|quantum|lattice|gauge|theory|possibility|form|matter|platform|context|pseudospin|phonon|vibration|idea|proposal|lattice|quantum|electrodynamic|qed|space|dimension|scheme|gauge|field|vibration|occupation|number|numerical|finite|size|scale|wilson|lattice|gauge|theory|way|ten|ion|array|microtrap|scheme|gauge|field|spin|quantum|link|fermionic|matter|degree|freedom|scale|paul|trap|scheme|energy|scale|decoherence|rate|experiment|investigation|phenomenon|string|break|coleman|vacuum|decay|idea|analog|simulation|scheme|platform
10.1103/PhysRevX.8.041027,quantum computer|quantum communication|quantum network|quantum network|quantum network|quantum state|trapped ion|state|spin|subsystem|feature|advantage|network|chip|platform|state|spin|qubit|network|chain|scale|addition|state|obstacle|network|architecture|network|subsystem|architecture|diamond|nanostructure|crystal|waveguide|band|gap|resonator|color|center|phonon|transition|transfer|protocol|environment
10.1002/qute.202300168,quantum coherence|quantum coherence|quantum coherence|quantum coherence|trapped ion|boson|interaction|boson|level|rise|resource|technology|contrast|requirement|drive|technology|drive|energy|energy|consumption|phenomena|energy|emergence|proof|principle|exploration|experiment|platform|circuit|emergence|qubit|state|quantum|technology|task|qubit|oscillator|dynamic|qubit|coherence|state|variety|qubit|oscillator|interaction|couple|dynamic|evolution|dynamic
10.1038/nature15263,quantum computing|quantum dot|quantum dot|superconducting qubit|trapped ion|qubit|logic|gate|silicon|quantum|computation|qubit|manner|fidelity|qubit|logic|realization|qubit|defect|atom|semiconductor|qubit|fidelity|threshold|fault|fidelity|qubit|gate|state|difficulty|qubit|semiconductor|qubit|logic|gate|spin|qubit|gate|exchange|interaction|loss|cnot|gate|phase|gate|qubit|gate|gate|voltage|control|qubit|addressability|exchange|interaction|qubit|phase|gate|qubit|anticorrelation|spin|probability|cnot|gate
10.1088/1367-2630/17/6/065018,quantum simulator|trapped ion|trapped ion|trapped ion|trapped ion|topological quantum|quantum spin liquid|quantum spin liquid|plaquette|spin|spin|interaction|quantum|magnetism|ion|crystal|scheme|route|spin|hamiltonian|lattice|energy|emergent|gauge|field|spin|liquid|ground|state|element|scheme|plaquette|spin|spin|interaction|ion|crystal|phonon|mode|spectrum|crystal|wave|potential|rydberg|ion|phonon|mode|hexagon|ion|crystal|mode|spin|spin|interaction|ion|qubit|plaquette|state|dipole|force|interaction|balent|fisher|girvin|instance|plaquette|hamiltonian|gauge|field|degree|freedom|top|ground|state|manifold|situation|emergence|gauss|law|dynamic|charge|excitation|gauge|background|plaquette|spin|scheme|principle|future|way|simulation|emergent|gauge|theory
10.1103/PhysRevApplied.15.024054,trapped ion|laser|pulse|repetition|rate|multiwatt|power|ion|entanglement|gate|qubit|gate|gate|relie|ion|sideband|laser|light|way|gate|protocol|laser|gate|speed|order|magnitude|realization|gate|gate|challenge|laser|source|shelf|gate|source|comb|source|burst|mode|pulse|energy|ghz|repetition|rate|complie|requirement|qubit|gate|gate|ultraviolet|pulse|passage|ion|applicability|laser|gate|simulation|source|parameter|trap|period|error
10.1103/PhysRevLett.116.105301,superconducting qubit|quantum circuit|quantum simulator|quantum simulator|quantum simulator|trapped ion|entanglement|estimation|spin|entanglement|atom|range|ise|type|hamiltonian|scheme|condition|mixedness|noise|temperature|expectation|value|circuit|platform|observable|entanglement|witness|entanglement|scale|benchmarke
10.1016/j.physleta.2020.126743,superconducting qubit|quantum state|quantum state|quantum system|trapped ion|control|level|objective|control|relaxation|loss|evolution|state|target|state|control|dynamic|level|control|pontryagin|principle|state|qubit|nmr|spectroscopy|state|direction|evolution|transformation|element|initial|state|right
10.1038/nature11120,quantum network|quantum network|quantum state|trapped ion|neutral atom|quantum memory|quantum memory|ion|photon|entanglement|cavity|interface|light|matter|control|interface|state|photon|state|state|experiment|nitrogen|vacancy|interaction|couple|state|matter|state|level|structure|memory|couple|path|transition|parameter|path|phase|amplitude|state|memory|superposition|step|control|entanglement|ion|polarization|state|photon|resonator|cavity|raman|transition|couple|path|phase|amplitude|cavity|fidelity|generation|qubit|state|range|candidate|information
10.1038/NMAT3182,quantum computer|superconducting qubit|trapped ion|electron|spin|coherence|second|purity|silicon|silicon|semiconductor|material|spin|information|process|fabrication|technology|transition|device|scale|processor|availability|form|nucleus|source|spin|decoherence|coherence|lifetime|electron|spin|state|order|magnitude|vacuum|electron|spin|coherence|donor|material|concentration|donor|density|mechanism|spin|decoherence|temperature|coherence|lifetime|regime|electron|spin|interaction|donor|electron|spin|field|gradient|suppresse|interaction|electron|spin|coherence|lifetime|peer|state|vacuum|qubit|electron|spin|donor|silicon|component|quantum|memory
10.1103/PRXQuantum.2.030334,quantum computer|quantum computer|quantum computing|quantum circuit|quantum device|quantum device|trapped ion|quantum simulation|quantum simulation|lattice|gauge|theory|upswing|power|future|field|quantum|advantage|potential|gauge|theory|particle|interaction|way|challenge|resource|term|scheme|ground|state|property|quantum|electrodynamic|qed|technology|protocol|lattice|perspective|lattice|simulation|energy|quantity|hadron|spectrum|continuum|theory|matter|gauge|field|truncation|opportunity|day|quantum|hardware|vqe|protocol|field|step|couple|qed|instance|qubit|hardware|vqe|experiment|measurement|budget|condition|feasibility|platform|advancement|hardware|way|capability|simulation
10.1109/ACCESS.2021.3139085,quantum computer|quantum computer|quantum computer|quantum computing|quantum bit|quantum bit|superconducting qubit|shuttle|attack|defense|ion|ion|runner|technology|trap|hardware|connectivity|issue|scale|number|qubit|horizon|user|computer|multi|programming|cloud|provider|device|utilization|throughput|profit|cloud|user|wait|queue|access|security|issue|vulnerability|shuttle|gate|communication|trap|shuttle|gate|energy|reliability|computation|fidelity|program|shuttle|methodology|adversary|program|generation|shuttle|attack|fidelity|victim|program|countermeasure|mapping|policy|victim|program|qubit|shuttle
10.1103/PhysRevA.90.022325,quantum dot|trapped ion|signal|process|qubit|measurement|level|qubit|terminology|field|qubit|field|qubit|state|field|measurement|measurement|qubit|transition|qubit|state|observer|advantage|detection|theory|signal|process|protocol|qubit|state|measurement|presence|noise|qubit|dynamic|quantum|nondemolition|measurement|noise|markov|qubit|protocol|interest|ito|calculus|multihypothesis|testing|qubit|readout|experiment|qubit|microwave|circuit|nitrogen|vacancy|center|diamond|semiconductor|phosphorus|donor|silicon
10.1103/PhysRevB.92.134204,superconducting qubit|trapped ion|body|localization|quantum|ergodicity|range|ise|ergodicity|body|importance|body|localization|framework|ergodicity|insight|characterization|body|localization|observable|task|article|measure|distance|space|generalization|localization|length|body|space|body|localization|length|observable|space|experiment|molecule|rydberg|atom|body|localization|length|criterion|ergodicity|body|localization|quantum|ergodicity|power|law|ise|disorder|field|nonequilibrium|renormalization|group|diagonalization|statistic|resonance|body|phase|temperature|power|law|exponent|applicability|indication|delocalization|transition
10.1002/qute.202000028,trapped ion|ion|transport|trap|array|quantum|information|processor|task|manipulation|number|qubit|fidelity|degree|connectivity|array|trap|ion|gate|subset|ion|functionality|junction|segment|trap|array|ion|crystal|motion|ion|energy|gain|qubit|level|coherence|reorder|connectivity|scale|ion|quantum|information|processor
10.1126/sciadv.aay3050,quantum entanglement|quantum error correction|quantum processor|trapped ion|bell state|leakage|qubit|error|parity|measurement|information|error|scale|quantum|computation|qec|information|state|qubit|parity|measurement|error|information|qec|leakage|qubit|space|leakage|affect|platform|circuit|qubit|level|transmon|state|parity|measurement|markov|leakage|record|parity|measurement|outcome|qec|stabilization|parity|measurement|leakage|postselection|qubit|error|pauli|transformation|leakage|identification|leakage|track|correction
10.1103/PhysRevA.102.032611,trapped ion|phase|gate|dynamic|candidate|information|process|task|property|phase|qubit|phase|gate|gate|resistance|type|error|palmero|phy|rev|influence|quantum|fluctuation|phase|markov|regime|phase|loss|coherence|evolution|temperature|phase|influence|property|temperature|force|phase|gate|phase|state|temperature|dissipation|fidelity|robustness|qubit|phase|gate|error|type
10.1103/PhysRevA.101.052327,quantum algorithm|quantum algorithm|quantum algorithm|quantum device|trapped ion|adiabatic quantum|adiabatic quantum|algorithm|reinforcement|learn|role|advantage|reinforcement|algorithm|class|search|algorithm|improvement|success|probability|search|speedup|algorithm|path|encode|hamiltonian|path|transferability|algorithm|train|choice|clause|number|algorithm|clause|number|find|applicability|reinforcement|learn|quantum|algorithm|complexity|equivalence|circuit|algorithm|circuit|algorithm|hardware|lattice|qubit|device
10.1103/PhysRevX.12.031013,quantum circuit|quantum teleportation|quantum teleportation|quantum teleportation|quantum teleportation|quantum teleportation|quantum teleportation|quantum state|trapped ion|body|operator|wormhole|protocol|entanglement|pair|qubit|particle|advance|body|generalization|connection|gravity|teleportation|information|body|dynamic|gravity|perspective|transmission|information|wormhole|mechanism|body|size|teleportation|size|teleportation|type|wormhole|teleportation|origin|spread|operator|thermalize|dynamic|physics|ubiquity|size|teleportation|landscape|circuit|sachdev|temperature|spin|chain|theory|gravity|correction|way|body|tool|size|distribution|operator|scramble|dynamic|end|blueprint|body|rydberg|atom|array|decoherence|imperfection
