DOI,nouns
10.1103/PhysRevX.8.031022,quantum simulator|quantum simulator|quantum simulator|trapped ion|chemistry|calculation|ion|quantum|hybrid|algorithm|candidate|term|information|processor|variety|field|chemistry|physics|material|science|algorithm|chemistry|quantum|eigensolver|algorithm|ground|state|energy|molecule|encode|qubit|impact|measurement|noise|mitigation|potential|adaptive|chemical|accuracy|benchmark|multiqubit
10.1038/s41467-018-04341-2,quantum dot|quantum system|trapped ion|trapped ion|fidelity|entanglement|telecom|photon|quantum|frequency|conversion|entanglement|qubit|ingredient|quantum|repeater|network|atom|color|center|diamond|transition|wavelength|region|range|fiber|communication|wavelength|loss|dispersion|telecom|regime|tool|qubit|nir|wavelength|telecom|band|frequency|conversion|polarization|frequency|converter|telecom|band|entanglement|ion|polarization|state|telecom|photon|fidelity|combination|fidelity|polarization|state|conversion|frequency|conversion|efficiency|photon|conversion|background|converter|ion|telecom|quantum|interface
10.1103/PhysRevX.8.041027,quantum computer|quantum communication|quantum network|quantum network|quantum network|quantum state|trapped ion|state|spin|subsystem|feature|advantage|network|chip|platform|state|spin|qubit|network|chain|scale|addition|state|obstacle|network|architecture|network|subsystem|architecture|diamond|nanostructure|crystal|waveguide|band|gap|resonator|color|center|phonon|transition|transfer|protocol|environment
10.1007/s00340-018-6955-4,trapped ion|intensity|stabilisation|pulse|sequence|control|laser|qubit|intensity|stabilisation|pulse|sequence|laser|control|intensity|instability|stabilisation|power|range|position|beam|ion|allan|deviation|power|deviation|beam|position|beam|diameter|power|position|instability|contribution|infidelity|qubit|logic|gate|gate
10.1038/nature25737,quantum computer|quantum bit|quantum entanglement|quantum|logic|gate|ion|qubit|qubit|ion|technology|gate|precision|error|correction|qubit|logic|gate|hitherto|regime|gate|frequency|ion|speed|order|kilohertz|proposal|gate|speed|limit|amplitude|laser|pulse|motion|ion|trajectory|gate|gate|phase|pulse|megahertz|rate|quantum|logic|fluctuation|phase|source|error|entanglement|generation|gate|nanosecond|oscillation|period|ion|trap|order|magnitude|memory|coherence|hyperfine|qubit|power|timescale|gate|error|microsecond|duration|gate|fidelity|cent|fidelity|gate|cost|laser|intensity|amplitude|pulse|pair|beam|wave|laser|prospect|coherence|gate|ion|qubit|logic|speed|state
10.1103/PhysRevA.97.052301,quantum computing|quantum error correction|trapped ion|zeeman|qubit|qubit|context|surface|code|state|qubit|leakage|qubit|subspace|code|qubit|transition|zeeman|qubit|leakage|error|field|order|qubit|clock|state|field|order|scatter|transition|leakage|zeeman|qubit|qubit|context|surface|code|number|qubit|qubit|error|field|fluctuation
10.1016/j.optcom.2018.04.044,trapped ion|coherence|entanglement|dynamic|qubit|dynamic|coherence|entanglement|qubit|qubit|cavity|subsystem|qubit|vibration|coherence|qubit|qubit|coherence|preservation|decay|entanglement|qubit|motion|qubit|dynamic|photon|phonon|correlation|cavity|mode|mode|resource|qubit|state|qubit|insight|ability|qubit|resource|qubit
10.1103/PhysRevLett.121.180502,quantum computer|entanglement|gate|ion|qubit|fidelity|qubit|gate|role|information|process|task|build|block|fidelity|gate|ion|qubit|control|error|noise|gate|parameter|fidelity|family|qubit|gate|source|noise|control|error|gate|molmer|gate|multitone|drive|gate|ion|paul|trap|resilience
10.1088/1361-6455/aad62b,quantum computer|quantum computing|quantum state|machine|learn|readout|ion|qubit|measurement|error|machine|network|qubit|datum|incorporation|number|feature|datum|modification|network|architecture|readout|ion|qubit|feature|datum|network|classifier|qubit|readout|crosstalk|improvement|detection|error|threshold|detail|platform
10.1103/PhysRevA.97.052312,trapped ion|decouple|qubit|gate|decouple|protocol|generator|tunable|quantum|phase|gate|microwave|ion|hyperfine|qubit|protocol|sequence|pulse|ion|field|gradient|contrast|mode|ion|chain|influence|microwave|gate|speed|scheme|noise|source|error|field|intensity|heating|qubit|gate|fidelity|ten|microsecond
10.1364/OL.43.003136,trapped ion|transitionless|quantum|intensity|field|shortcut|adiabaticity|transitionless|quantum|drive|tqd|requirement|gauge|freedom|tqd|term|phase|evolution|tqd|comparison|tqd|dynamic|qubit|landau|hamiltonian|counterpart|theory|energy|hamiltonian|tqd|field|addition|tqd|hamiltonian|landau|zener|field|tqd|exhibit|fidelity|environment|dynamic|society|america
10.22331/q-2018-09-03-90,quantum error correction|quantum system|quantum system|quantum system|quantum system|trapped ion|quantification|correlation|dynamic|correlation|partition|role|variety|body|correlation|evolution|part|measure|correlation|dynamic|reconstruction|quantum|rivas|new|journal|physics|correlation|measure|knowledge|dynamic|correlation|measure|multipartite|information|processor|correlation|dynamic|qubit|platform|quantum|information|process|architecture|correlation|noise|procedure
10.1103/PhysRevApplied.10.044012,quantum network|way|interface|transition|telecommunication|band|stage|interface|ion|qubit|distance|interface|photon|emission|wavelength|telecom|band|loss|transmission|fiber|conversion|photon|level|efficiency|noise|level|gate|future
10.1088/1367-2630/aaf360,trapped ion|control|production|state|entanglement|generation|type|noise|dissipation|dynamic|presence|dissipation|channel|fidelity|speed|control|entanglement|generation|fidelity|setup|limitation|qubit|lin|nature|fidelity|polarization|laser|beam|experiment|combination|transition|state|ion|polarization|entanglement|error|order|magnitude
10.1103/PhysRevA.98.050301,quantum computer|measurement|shor|code|stabilizer|shor|code|subsystem|quantum|error|code|lattice|stabilizer|measurement|gauge|operator|stabilizer|qubit|circuit|pattern|gauge|operator|implication|quantum|error|code|version|surface|code|shor|code|depolarize|context|ion|circuit|prepare|error|measure|shor|code|surface|code|qubit|error|rate
10.1103/PhysRevLett.122.040404,superconducting qubit|quantum system|trapped ion|correlator|quasiprobabilitie|witness|correlator|otocs|attention|witness|information|body|discussion|otoc|question|suitability|witness|negativity|quasiprobability|distribution|qpd|otoc|witness|otoc|feature|qpd|evolve|timescale|respect|positive|decoherence|conclusion|spin|chain|dynamic|measurement|protocol|quantum|clock|measurement|scheme|otoc|experiment|quantum|hardware
10.1007/s11128-018-2134-0,quantum gate|proposal|quantum|computation|decoherence|subspace|scheme|decoherence|subspace|ion|qubit|qubit|resource|decoherence|subspace|encode|control|decoherence|subspace|phy|hamiltonian|interaction|qubit|scheme|gate|error|noise|advantage|quantum|control|decoherence|subspace|hamiltonian|body|interaction|scheme|ion
10.1002/qute.201800067,trapped ion|quantum simulation|information|process|electron|atom|tweezer|array|rydberg|atom|control|degree|freedom|particle|level|candidate|computation|platform|computer|task|toolbox|information|process|alkaline|earth|atom|tweezer|array|architecture|array|alkaline|earth|atom|clock|state|degree|freedom|qubit|gate|spin|qubit|platform|thank|fidelity|register|initialization|spin|exchange|gate|error|detection|read|benchmark|fidelity|number|swap|gate|parameter|entanglement|atom|array
10.1103/PhysRevA.99.022330,quantum computer|quantum computer|quantum computer|quantum bit|quantum error correction|quantum processor|transversality|lattice|surgery|route|qubit|ion|ingredient|effort|code|addition|demonstration|role|encode|point|progress|scale|set|gate|midterm|challenge|quantum|technology|need|assessment|prospect|goal|capability|ion|architecture|part|quest|cnot|gate|qubit|ion|color|code|transversal|lattice|surgery|model|capability|source|noise|gate|fault|resource|optimization|simulation|regime|ion
10.1002/qute.201800043,superconducting qubit|quantum simulator|quantum simulator|trapped ion|introduction|dicke|equilibrium|nonequilibrium|vice|versa|dicke|couple|cavity|field|ensemble|level|atom|number|atom|transition|phase|field|universality|class|transition|atom|equilibrium|atom|cavity|dissipation|drive|progress|report|introduction|concept|dicke|property|phase|transition|distinction|equilibrium|nonequilibrium|condition|addition|difference|phase|transition|transition|report|state|atom|mode|cavity|aspect|dynamic|spin|orbit|couple|atom|realization|regard|equilibrium|nonequilibrium
10.1103/PhysRevApplied.11.024010,trapped ion|trapped ion|chip|voltage|source|control|ion|quantum|information|processor|advantage|fidelity|gate|number|qubit|experiment|equipment|control|ion|gate|ion|trap|voltage|metal|oxide|semiconductor|cmos|electron|swing|surface|control|potential|need|analog|voltage|source|bus|program|array|analog|converter|dac|chip|voltage|electrode|chip|ion|motion|incorporation|circuit|analog|switch|voltage|noise|trap|electrode|amplifier|function|electron|diagnostic|noise|speed|control|element
10.1103/PhysRevE.99.042121,trapped ion|atom|diode|quantum|diode|heat|transfer|bath|pair|qubit|qubit|field|anisotropic|interaction|heat|flow|rectification|bath|dissipation|rate|qubit|qubit|heat|flow|rectification|wave|mix|raman|transition|state|qubit|master|equation|qubit|interaction|key|gate|diode|resonant|gate|efficiency|rectification|heat|current|overlap|bath|realization|platform|setup|circuit|qed
10.1088/2058-9565/aaef5e,quantum processor|quantum processor|trapped ion|decision|make|agent|ion|trap|proof|demonstration|speed|agent|scale|quantum|information|processor|radio|frequency|decision|quantum|agent|simulation|paradigm|machine|learn|qubit|state|frequency|ion|field|gradient|deliberation|quantum|agent|respect|agent|quantum|agent|potential|advantage|machine|learn
10.1103/PhysRevLett.122.030501,trapped ion|trapped ion|trapped ion|trapped ion|information|process|phonon|platform|computation|simulation|coherence|challenge|interaction|amplification|ion|motion|mode|phonon|spin|spin|interaction|power|spin|state|metrology|speed|fidelity|qubit|gate|ingredient|quantum|computation|platform|spin|interaction|boson
10.1038/s41586-019-1427-5,quantum computer|quantum computer|quantum computer|quantum computer|quantum bit|quantum gate|quantum gate|quantum gate|quantum circuit|quantum circuit|quantum circuit|quantum simulation|parallel|gate|ion|trap|circuit|sequence|gate|gate|qubit|family|ability|parallel|efficiency|gain|algorithm|shor|factor|circuit|adder|control|toffoli|gate|parallelism|improvement|execution|divide|conquer|parallelism|fault|error|correction|qubit|idle|crosstalk|qubit|mode|bus|coulomb|cavity|qubit|gate|array|ion|qubit|bit|addition|gate|depth|circuit|depth|number|runtime|step|power|qubit|control|fault|tolerance|ion
10.1007/s11128-019-2492-2,trapped ion|trapped ion|qubit|phase|gate|quasiparticle|qubit|phase|gate|quasiparticle|dynamic|ground|state|energy|gap|rest|spectrum|lamb|dicke|regime|lattice|set|schrodinger|energy|wavepacket|probability|density|spin|state|quasiparticle|interchange|transition|degenerate|ground|state|array|delta|laser|pulse|equivalence|ion|center|mass|qubit|phase|gate|quasiparticle|center|mass|motion|state|force|phase|gate|property|error|capability|array|ion|pair|statistic|quasiparticle|qubit
10.1088/2058-9565/ab1a71,quantum system|quantum system|quantum simulator|trapped ion|thermalization|quantum|approximation|limit|prediction|experiment|chain|thermalization|decoherence|end|couple|bath|bath|thermalization|comparison|timescale|position|ise|phase|diagram|bath|size|slow|thermalization|finite|size|scale|subradiance|thermalization|rate|spin|chain|limit|fullmulti|channel|master|equation|channel|approximation|prediction|computer|number|qubit|simulate|factor|turn|advantage|thermalization|factor|qubit|number|one|exploration|scale|quantum|technology
10.1088/1367-2630/ab2a45,quantum communication|trapped ion|trapped ion|trapped ion|quantum repeater|quantum repeater|quantum repeater|specie|viability|species|module|distance|quantum|distribution|repeater|node|ion|trap|module|specie|specie|communication|qubit|property|specie|memory|qubit|module|module|network|photon|communication|ion|coulomb|interaction|ion|information|communication|memory|ion|entanglement|swap|memory|ion|ion|trap|module|dependence|distribution|rate|parameter|efficiency|gate|infidelity|gate|length|link|improvement|specie|ion|platform|distance
10.1038/s41534-019-0147-x,quantum simulator|quantum simulator|trapped ion|trapped ion|quantum simulation|engineering|lattice|ion|chain|interaction|graph|spin|qubit|user|tailor|interaction|target|hamiltonian|phonon|spin|spin|interaction|possibility|candidate|chain|utility|spin|analog|simulation|spin|change|interaction|graph|chain|neighbor|spin|lattice|control|parameter|ion|number|possibility|chain|quenche|phase|transition|transport
10.1103/PhysRevA.99.052332,quantum state|quantum state|quantum device|quantum simulator|trapped ion|quantum critical point|simulation|nontrivial|range|interaction|state|preparation|protocol|gate|order|term|range|interaction|lris|day|platform|rydberg|atom|array|efficacy|nontrivial|quantum|simulation|vqc|protocol|hsieh|scipost|phy|presence|lris|state|preparation|greenberger|zeilinger|ghz|state|iteration|protocol|range|transverse|field|ise|tfim|fidelity|qubit|iteration|vqc|lris|route|point|phase|diagram|range|tfim|protocol|range|interaction
10.1103/PhysRevApplied.11.014064,superconducting qubit|quantum system|quantum system|quantum system|trapped ion|quantum|noise|shape|origin|noise|quantum|noise|spectroscopy|nitrogen|vacancy|center|traditional|noise|spectra|contribution|scenario|noise|spectrum|broadband|challenge|noise|scheme|noise|spectroscopy|decomposition|carr|purcell|meiboom|gill|sequence|sensitivity|control|sequence|sequence|envelope|gdysco|sequence|determination|frequency|resolution|sensitivity|supremacy|gdysco|nontrivial|feature|ensemble|nitrogen|vacancy|center|diamond|density|spin|environment|find|combination|scheme|potential|quality|noise|spectra|prerequisite|spin|bath|environment
10.1103/PhysRevLett.122.050403,quantum phase transition|topological order|transition|schwinger|term|understand|gauge|theory|equilibrium|dynamic|prototype|violation|schwinger|term|sector|quenche|theta|parameter|parameter|fermion|point|correlator|theory|transition|regime|experiment|atom|qubit|ion|technology|letter|step|quantum|phenomena|energy|physics
10.1103/PhysRevLett.123.260503,resource|microwave|field|gate|ion|quantum|logic|gate|emission|source|decoherence|qubit|gate|laser|gate|fluctuation|noise|mode|frequency|amplitude|gate|resilience|change|energy|gate|gate|resilience|noise|injection|qubit|gate|ion|qubit|absence|noise|amplitude|modulation|gate|infidelity|range
10.1103/PhysRevApplied.12.014038,fidelity|readout|ion|qubit|machine|machine|learn|fidelity|readout|ion|qubit|hardware|module|field|gate|array|fpgas|arm|risc|machine|processor|readout|fidelity|magnitude|trial|experiment|network|network|fidelity|readout|hardware|fpgas|readout|efficiency|level|communication|ion|process|unit|cpus|computer|hardware|module|readout|feedback|control|qubit|state
10.1038/s41534-019-0218-z,quantum computing|specie|logic|primitive|ion|crystal|quantum|logic|primitive|species|ion|ion|qubit|quantum|logic|control|frequency|red|range|ionization|cool|control|wavelength|wavelength|band|specie|mass|ratio|cool|pair|candidate|information|process|specie|species|qubit|gate|molmer|interaction|surface|trap|fidelity|state|fidelity|gate|gate|fidelity|gate|ion|crystal|configuration|fidelity|primitive|set|ion|capability|logic|cool|ancilla|readout|state|transfer|communication
10.1103/PhysRevLett.123.110503,quantum computing|qubit|memory|error|part|level|qubit|memory|term|device|error|correction|term|goal|fault|processor|memory|error|ion|qubit|error|regime|storage|gate|measurement|order|magnitude|benchmarke|instability|clock|reference|qubit
10.1126/science.aaw9415,quantum computer|quantum computer|quantum gate|quantum gate|quantum gate|teleportation|qubit|ion|processor|scale|gate|qubit|gate|teleportation|qgt|gate|communication|entanglement|qgt|architecture|cnot|gate|qubit|location|ion|trap|fidelity|cnot|interval|confidence|level|ion|qubit|rotation|detection|species|qubit|gate|gate|tool|ion|device
10.1088/1367-2630/ab0be5,laser|ion|gate|theory|laser|gate|ion|hyperfine|qubit|field|gradient|pair|microwave|field|qubit|frequency|bichromatic|interaction|picture|sigma|phi|circle|time|sigma|phi|sigma|circle|sigma|phase|gate|basis|microwave|detune|parameter|decouple|qubit|frequency|fluctuation|sigma|circle|sigma|gate|manner|constraint|simulation|gate|fidelity|parameter
10.1038/s41467-019-13534-2,quantum computer|quantum computer|quantum computing|quantum computing|trapped ion|qubit|field|concept|demonstration|device|year|efficiency|interest|number|database|physic|cost|function|qubit|ion|qubit|gate|fidelity|qubit|gate|fidelity|spam|error|capability|platform|basis|comparison|device|bernstein|vazirani|shift|algorithm|gate|hardware|success|rate|algorithm|benchmark|type|hardware|hardware
10.1103/PhysRevA.100.062307,quantum computing|quantum error correction|quantum error correction|quantum error correction|quantum processor|quantum processor|quantum processor|fault|protection|term|ion|qubit|noise|source|quest|term|resource|optimization|fault|scheme|platform|state|art|capability|source|noise|flag|qubit|fault|error|detection|correction|encode|qubit|ion|break|point|description|source|noise|schedule|flag|protocol|characterization|fault|date|simulation|landmark|success|term|ion|device
10.1103/PhysRevA.100.042304,quantum computing|quantum sensor|quantum sensor|trapped ion|measurement|protocol|function|network|network|input|parameter|entanglement|factor|improvement|error|function|parameter|protocol|qubit|sensor|protocol|photon|interferometer|protocol|measurement|quadrature|field|operator|calibration|laser|gate
10.1088/1367-2630/ab2a7e,quantum computer|quantum gate|excitation|ion|ion|pursuit|qubit|gate|excitation|ion|train|picosecond|pulse|transition|pulse|train|mode|frequency|comb|ion|interaction|requirement|phase|gate|gate
10.1038/s41586-019-1428-4,quantum computer|gate|ion|qubit|factorization|simulation|body|computation|circuit|qubit|decomposition|speedup|qubit|gate|connectivity|ion|qubit|laser|mode|mode|number|ion|increase|crystal|scheme|scheme|gate|ion|qubit|mode|laser|field|gate|mode|pairwise|strength|gate|control|capability|usefulness|flexibility|gate|greenberger|zeilinger|state|qubit|gate|gate|build|block|computation|information|process
10.1103/PhysRevA.99.023854,atom|entanglement|measurement|photon|interaction|entanglement|measurement|qubit|photon|interaction|cavity|discrimination|state|light|dicke|level|atom|photon|resonance|mode|radiation|field|photon|interaction|field|state|atom|state|photon|number|field|state|state|revival|product|state|atom|generation|greenberger|zeilinger|state|qubit|state|qubit|state|state|field|gate|entanglement|basis|atom|cavity|phase|state|entanglement|measurement|feasibility|protocol|cavity|qed|circuit|qed|ion|setup
10.1088/2058-9565/aae0fe,quantum computing|quantum simulation|quantum simulation|quantum simulation|ion|scale|ion|hardware|candidate|scale|order|device|vacuum|xhv|environment|background|gas|ion|crystal|ion|storage|ion|chain|apparatus|blade|ion|trap|cryostat|ion|hour|configuration|background|gas|pressure|cryo|pump|xhv|environment|pressure|torr|collision|ion|chain|background|gas|qubit|gate|ion|chain|ion|potential|order|detection|ion|ion|array|production|lifetime|enhancement|ion|chain|computer|model
10.1103/PhysRevA.100.043417,stroboscopic|ion|quantum|information|process|phonon|ion|quantum|information|process|interaction|spin|qubit|mode|motion|ion|crystal|interaction|limitation|interaction|strength|interaction|gate|challenge|sawyer|britton|jacobs|bollinger|foss|feig|phy|rev|lett|interaction|strength|ion|amplification|ion|motion|stroboscopic|protocol|amplification|spin|motion|couple|comparison|protocol|enhancement|interaction|gate
10.1038/s41534-019-0186-3,quantum network|quantum network|trapped ion|matter|entanglement|fibre|location|entanglement|capability|science|technology|light|entanglement|quantum|node|observation|entanglement|matter|light|photon|fibre|order|magnitude|state|art|distance|scale|source|ion|photon|entanglement|cavity|qed|probability|demand|fibre|photon|ion|photon|entanglement|quantum|frequency|converter|telecom|band|device|efficiency|ion|ion|entanglement|rate|path|register|quantum|logic|ion|qubit|clock|transition
10.1103/PhysRevA.99.052323,quantum state|quantum state|quantum state|quantum state|quantum simulator|correlation|measurement|toolbox|entanglement|body|framework|measurement|protocol|correlation|measurement|measurement|unitarie|lattice|detail|measurement|renyi|entropy|qubit|ion|brydge|science|protocol|overlap|experiment|proposal|tomography|measurement|framework|scale|error|size
10.1126/science.aau4963,quantum state|quantum system|quantum system|quantum system|quantum simulator|renyi|entanglement|entropy|measurement|entanglement|feature|body|entropy|partition|way|entanglement|structure|protocol|order|renyi|entropy|correlation|measurement|experiment|ion|partition|size|qubit|character|dynamic|growth|entanglement|part|absence|presence|disorder|protocol|tool|laboratory|ten|qubit
10.1103/PhysRevA.100.022332,quantum computer|quantum computer|quantum gate|trapped ion|trapped ion|qubit|gate|chain|ion|trap|coulomb|interaction|ion|qubit|force|crowd|mode|challenge|control|interaction|number|qubit|fidelity|gate|crystal|number|mode|scale|ion|trap|gate|gate|motion|ion|gate|crosstalk|error|cube|distance|pair|fidelity|gate|set|qubit|laser|pulse|shape|couple|mode
10.1038/s41586-019-1177-4,quantum algorithm|quantum simulator|quantum simulation|quantum simulation|quantum simulation|quantum simulation|self|lattice|aim|optimization|feedback|loop|computer|quantum|processor|resource|experiment|self|verify|lattice|matter|energy|physics|contrast|analogue|requirement|hamiltonian|laboratory|variety|target|lattice|schwinger|gauge|theory|quantum|electrodynamic|quantum|processor|ion|analogue|qubit|family|trial|state|symmetry|target|hamiltonian|ground|state|energy|gap|variance|hamiltonian|error|energy|step
